source_machine,accuracy,checkpoint_role,dataset_hash,eval_precision,event_id,logical_source_id,loss,machine,model,num_examples,peak_allocated_mib,seed,shape,status,train_precision,wall_clock_sec
3090,1.0,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-128x32-n1000-b128-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,0.0026914121315348895,3090,gdn,1000,,123,128x32,deduplicated,bf16,
3090,1.0,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-256x64-n1000-b128-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,0.012279084038920701,3090,gdn,1000,,123,256x64,deduplicated,bf16,
3090,0.9993125,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-512x64-n1000-b128-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,0.019361726725474,3090,gdn,1000,,123,512x64,deduplicated,bf16,
3090,0.9999609375,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-512x128-n1000-b128-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,0.126053017757833,3090,gdn,1000,,123,512x128,deduplicated,bf16,
3090,0.96949609375,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-1024x256-n1000-b128-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,1.1733848045468331,3090,gdn,1000,,123,1024x256,deduplicated,bf16,
3090,0.9697109375,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-1024x256-n500-b128-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,1.173070747256279,3090,gdn,500,,123,1024x256,deduplicated,bf16,
3090,0.47697265625,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-2048x512-n500-b64-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,4.104433331489563,3090,gdn,500,,123,2048x512,deduplicated,bf16,
3090,0.073826171875,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-4096x1024-n500-b32-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,7.294913022994995,3090,gdn,500,,123,4096x1024,deduplicated,bf16,
3090,0.29552734375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-8190x512-n500-b16-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,5.415416860580445,3090,gdn,500,,123,8190x512,deduplicated,bf16,
3090,0.0035359062440693378,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,bf16,formal-3090-gdn-s123-bf16-last-evalbf16-8190x2047-n500-b16-eb8871a1c392704f-ze56fa9ab-f9a8bf707,3090-gdn-s123-bf16-best,9.059412998199463,3090,gdn,500,,123,8190x2047,deduplicated,bf16,
3090,0.99975,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-3090-flash-s123-bf16-last-evalfp32-64x4-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.003845939036924392,3090,flash,1000,762.15380859375,123,64x4,completed,bf16,7.681493064388633
3090,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-3090-flash-s123-bf16-last-evalfp32-64x8-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.004096409137360752,3090,flash,1000,766.59765625,123,64x8,completed,bf16,7.768086518160999
3090,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-3090-flash-s123-bf16-last-evalfp32-64x16-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.005943937317235395,3090,flash,1000,776.22802734375,123,64x16,completed,bf16,7.621500779874623
3090,0.9975,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-3090-flash-s123-bf16-last-evalfp32-128x32-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.023821246096864344,3090,flash,1000,1237.294921875,123,128x32,completed,bf16,7.664868594147265
3090,0.9981875,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-3090-flash-s123-bf16-last-evalfp32-256x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.031128672200255097,3090,flash,1000,2143.060546875,123,256x64,completed,bf16,8.237453760579228
3090,0.99375,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-3090-flash-s123-bf16-last-evalfp32-512x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.05856572671141475,3090,flash,1000,4195.34619140625,123,512x64,completed,bf16,8.403564884327352
3090,0.994546875,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-3090-flash-s123-bf16-last-evalfp32-512x128-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.10137698329612613,3090,flash,1000,4195.34619140625,123,512x128,completed,bf16,8.624200619757175
3090,0.9516796875,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-3090-flash-s123-bf16-last-evalfp32-1024x256-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.4538015089929104,3090,flash,1000,8374.12841796875,123,1024x256,completed,bf16,9.338532749563456
3090,0.9509375,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-3090-flash-s123-bf16-last-evalfp32-1024x256-n500-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.4585918983221054,3090,flash,500,8374.12841796875,123,1024x256,completed,bf16,8.68986774329096
3090,0.7462734375,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-3090-flash-s123-bf16-last-evalfp32-2048x512-n500-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,1.56198158121109,3090,flash,500,16733.69287109375,123,2048x512,completed,bf16,9.715649876743555
3090,0.3808046875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-3090-flash-s123-bf16-last-evalfp32-4096x1024-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,3.4864739360809325,3090,flash,500,8372.634765625,123,4096x1024,completed,bf16,13.853106054477394
3090,0.62030078125,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-3090-flash-s123-bf16-last-evalfp32-8190x512-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,2.23498787522316,3090,flash,500,16859.48583984375,123,8190x512,completed,bf16,20.97992596309632
3090,0.1269731308668852,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-3090-flash-s123-bf16-last-evalfp32-8190x2047-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,5.615519968032837,3090,flash,500,16859.48583984375,123,8190x2047,completed,bf16,21.4220078792423
3090,0.99975,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-3090-flash-s123-bf16-last-evalfp16-64x4-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.0038402332165278492,3090,flash,1000,669.15478515625,123,64x4,completed,bf16,7.67018928937614
3090,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-3090-flash-s123-bf16-last-evalfp16-64x8-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.0040964816994965075,3090,flash,1000,674.275390625,123,64x8,completed,bf16,7.786978269927204
3090,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-3090-flash-s123-bf16-last-evalfp16-64x16-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.005942013453459367,3090,flash,1000,682.8173828125,123,64x16,completed,bf16,7.9513881187886
3090,0.99753125,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-3090-flash-s123-bf16-last-evalfp16-128x32-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.023835968845989555,3090,flash,1000,1293.13427734375,123,128x32,completed,bf16,7.671138469129801
3090,0.9981875,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-3090-flash-s123-bf16-last-evalfp16-256x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.031126586735248565,3090,flash,1000,2573.71240234375,123,256x64,completed,bf16,7.896113337017596
3090,0.99371875,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-3090-flash-s123-bf16-last-evalfp16-512x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.05858419602829963,3090,flash,1000,5134.86865234375,123,512x64,completed,bf16,8.54690772574395
3090,0.9945859375,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-3090-flash-s123-bf16-last-evalfp16-512x128-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.10133414566516877,3090,flash,1000,5134.86865234375,123,512x128,completed,bf16,8.788103755563498
3090,0.95169140625,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-3090-flash-s123-bf16-last-evalfp16-1024x256-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.4536370219886303,3090,flash,1000,10257.18115234375,123,1024x256,completed,bf16,9.57529915124178
3090,0.9509296875,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-3090-flash-s123-bf16-last-evalfp16-1024x256-n500-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.4584347910284996,3090,flash,500,10257.18115234375,123,1024x256,completed,bf16,8.448965137824416
3090,0.7463671875,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-3090-flash-s123-bf16-last-evalfp16-2048x512-n500-b64-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,1.561632577419281,3090,flash,500,10257.1806640625,123,2048x512,completed,bf16,9.490513517521322
3090,0.38088671875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-3090-flash-s123-bf16-last-evalfp16-4096x1024-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,3.486010169506073,3090,flash,500,10257.1806640625,123,4096x1024,completed,bf16,13.886438963003457
3090,0.62020703125,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-3090-flash-s123-bf16-last-evalfp16-8190x512-n500-b16-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,2.234696843147278,3090,flash,500,10257.1806640625,123,8190x512,completed,bf16,26.693618987686932
3090,0.12696433754265307,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-3090-flash-s123-bf16-last-evalfp16-8190x2047-n500-b16-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,5.615205820083618,3090,flash,500,10257.1806640625,123,8190x2047,completed,bf16,26.925569651648402
3090,0.99975,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,bf16,formal-3090-flash-s123-bf16-last-evalbf16-64x4-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.0038433095288928597,3090,flash,1000,669.20166015625,123,64x4,completed,bf16,7.8294088346883655
3090,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,bf16,formal-3090-flash-s123-bf16-last-evalbf16-64x8-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.00408861840586178,3090,flash,1000,674.283203125,123,64x8,completed,bf16,7.670216462574899
3090,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,bf16,formal-3090-flash-s123-bf16-last-evalbf16-64x16-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.005933309918735176,3090,flash,1000,682.8642578125,123,64x16,completed,bf16,7.861243132501841
3090,0.9976875,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,bf16,formal-3090-flash-s123-bf16-last-evalbf16-128x32-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.023736008028965444,3090,flash,1000,1293.13427734375,123,128x32,completed,bf16,7.775784324854612
3090,0.998171875,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,bf16,formal-3090-flash-s123-bf16-last-evalbf16-256x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.031160809348803012,3090,flash,1000,2573.71240234375,123,256x64,completed,bf16,8.238955555483699
3090,0.993765625,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,bf16,formal-3090-flash-s123-bf16-last-evalbf16-512x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.05855819867737591,3090,flash,1000,5134.86865234375,123,512x64,completed,bf16,8.36684095300734
3090,0.9943828125,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,bf16,formal-3090-flash-s123-bf16-last-evalbf16-512x128-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.10172795215621591,3090,flash,1000,5134.86865234375,123,512x128,completed,bf16,8.48979882337153
3090,0.9514375,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,bf16,formal-3090-flash-s123-bf16-last-evalbf16-1024x256-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.45530777209997175,3090,flash,1000,10257.18115234375,123,1024x256,completed,bf16,9.500625316053629
3090,0.9506484375,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,bf16,formal-3090-flash-s123-bf16-last-evalbf16-1024x256-n500-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,0.4599304739236832,3090,flash,500,10257.18115234375,123,1024x256,completed,bf16,8.504565854556859
3090,0.745390625,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,bf16,formal-3090-flash-s123-bf16-last-evalbf16-2048x512-n500-b64-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,1.5665760607719421,3090,flash,500,10257.1806640625,123,2048x512,completed,bf16,9.750215519219637
3090,0.37969921875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,bf16,formal-3090-flash-s123-bf16-last-evalbf16-4096x1024-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,3.4962461647987366,3090,flash,500,10257.1806640625,123,4096x1024,completed,bf16,13.960768445394933
3090,0.61865625,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,bf16,formal-3090-flash-s123-bf16-last-evalbf16-8190x512-n500-b16-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,2.243130604505539,3090,flash,500,10257.1806640625,123,8190x512,completed,bf16,26.54797896463424
3090,0.12600781600177288,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,bf16,formal-3090-flash-s123-bf16-last-evalbf16-8190x2047-n500-b16-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-last,5.629107009887695,3090,flash,500,10257.1806640625,123,8190x2047,completed,bf16,26.52155543677509
3090,0.99975,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-3090-flash-s123-bf16-last-evalfp32-64x4-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.003845939036924392,3090,flash,1000,,123,64x4,deduplicated,bf16,
3090,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-3090-flash-s123-bf16-last-evalfp32-64x8-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.004096409137360752,3090,flash,1000,,123,64x8,deduplicated,bf16,
3090,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-3090-flash-s123-bf16-last-evalfp32-64x16-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.005943937317235395,3090,flash,1000,,123,64x16,deduplicated,bf16,
3090,0.9975,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-3090-flash-s123-bf16-last-evalfp32-128x32-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.023821246096864344,3090,flash,1000,,123,128x32,deduplicated,bf16,
3090,0.9981875,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-3090-flash-s123-bf16-last-evalfp32-256x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.031128672200255097,3090,flash,1000,,123,256x64,deduplicated,bf16,
3090,0.99375,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-3090-flash-s123-bf16-last-evalfp32-512x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.05856572671141475,3090,flash,1000,,123,512x64,deduplicated,bf16,
3090,0.994546875,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-3090-flash-s123-bf16-last-evalfp32-512x128-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.10137698329612613,3090,flash,1000,,123,512x128,deduplicated,bf16,
3090,0.9516796875,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-3090-flash-s123-bf16-last-evalfp32-1024x256-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.4538015089929104,3090,flash,1000,,123,1024x256,deduplicated,bf16,
3090,0.9509375,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-3090-flash-s123-bf16-last-evalfp32-1024x256-n500-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.4585918983221054,3090,flash,500,,123,1024x256,deduplicated,bf16,
3090,0.7462734375,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-3090-flash-s123-bf16-last-evalfp32-2048x512-n500-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,1.56198158121109,3090,flash,500,,123,2048x512,deduplicated,bf16,
3090,0.3808046875,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-3090-flash-s123-bf16-last-evalfp32-4096x1024-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,3.4864739360809325,3090,flash,500,,123,4096x1024,deduplicated,bf16,
3090,0.62030078125,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-3090-flash-s123-bf16-last-evalfp32-8190x512-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,2.23498787522316,3090,flash,500,,123,8190x512,deduplicated,bf16,
3090,0.1269731308668852,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-3090-flash-s123-bf16-last-evalfp32-8190x2047-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,5.615519968032837,3090,flash,500,,123,8190x2047,deduplicated,bf16,
3090,0.99975,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-3090-flash-s123-bf16-last-evalfp16-64x4-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.0038402332165278492,3090,flash,1000,,123,64x4,deduplicated,bf16,
3090,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-3090-flash-s123-bf16-last-evalfp16-64x8-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.0040964816994965075,3090,flash,1000,,123,64x8,deduplicated,bf16,
3090,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-3090-flash-s123-bf16-last-evalfp16-64x16-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.005942013453459367,3090,flash,1000,,123,64x16,deduplicated,bf16,
3090,0.99753125,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-3090-flash-s123-bf16-last-evalfp16-128x32-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.023835968845989555,3090,flash,1000,,123,128x32,deduplicated,bf16,
3090,0.9981875,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-3090-flash-s123-bf16-last-evalfp16-256x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.031126586735248565,3090,flash,1000,,123,256x64,deduplicated,bf16,
3090,0.99371875,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-3090-flash-s123-bf16-last-evalfp16-512x64-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.05858419602829963,3090,flash,1000,,123,512x64,deduplicated,bf16,
3090,0.9945859375,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-3090-flash-s123-bf16-last-evalfp16-512x128-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.10133414566516877,3090,flash,1000,,123,512x128,deduplicated,bf16,
3090,0.95169140625,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-3090-flash-s123-bf16-last-evalfp16-1024x256-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.4536370219886303,3090,flash,1000,,123,1024x256,deduplicated,bf16,
3090,0.9509296875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-3090-flash-s123-bf16-last-evalfp16-1024x256-n500-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.4584347910284996,3090,flash,500,,123,1024x256,deduplicated,bf16,
3090,0.7463671875,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-3090-flash-s123-bf16-last-evalfp16-2048x512-n500-b64-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,1.561632577419281,3090,flash,500,,123,2048x512,deduplicated,bf16,
3090,0.38088671875,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-3090-flash-s123-bf16-last-evalfp16-4096x1024-n500-b32-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,3.486010169506073,3090,flash,500,,123,4096x1024,deduplicated,bf16,
3090,0.62020703125,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-3090-flash-s123-bf16-last-evalfp16-8190x512-n500-b16-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,2.234696843147278,3090,flash,500,,123,8190x512,deduplicated,bf16,
3090,0.12696433754265307,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-3090-flash-s123-bf16-last-evalfp16-8190x2047-n500-b16-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,5.615205820083618,3090,flash,500,,123,8190x2047,deduplicated,bf16,
3090,0.99975,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,bf16,formal-3090-flash-s123-bf16-last-evalbf16-64x4-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.0038433095288928597,3090,flash,1000,,123,64x4,deduplicated,bf16,
3090,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,bf16,formal-3090-flash-s123-bf16-last-evalbf16-64x8-n1000-b128-7d27ae6f838d2a4d-ze56fa9ab-f9a8bf707,3090-flash-s123-bf16-best,0.00408861840586178,3090,flash,1000,,123,64x8,deduplicated,bf16,
