source_actual_kernel_dtype,source_artifact,source_batch_accum_profile,source_ckpt_epoch,source_ckpt_exists,source_ckpt_identity,source_ckpt_mtime_utc,source_ckpt_path,source_ckpt_path_abs,source_ckpt_sha256,source_ckpt_size_bytes,source_ckpt_step,source_ckpt_type,source_comparison_scope,source_config,source_config_family,source_config_id,source_configured_max_epochs,source_conv_size,source_data_seed,source_dtype_policy,source_dynamic_capacity_per_layer,source_dynamic_capacity_total,source_early_stopping_disabled,source_effective_train_batch_size,source_eval_batch_size,source_expand_v,source_final_epoch,source_final_valid_accuracy,source_final_valid_loss,source_final_valid_mqar_case_accuracy_1024x256,source_gdn_kernel_dtype,source_gradient_accumulation_steps,source_hidden_states_dtype,source_kernel_input_dtype,source_ledger_path,source_model_family,source_num_codebook_vectors,source_num_heads,source_outer_model_dtype,source_rank,source_role,source_run_id,source_run_type,source_scope,source_seed,source_train_batch_size,source_train_config_path,source_train_config_path_abs,source_train_config_sha256,source_trainable_params,source_use_gate,source_use_short_conv,source_validations_per_epoch
float32,docs/artifacts/20260520-flash-capacity-decomposition/flash-capacity-decomp-final.csv,b64_ga4,3,true,sha256:66bb008a57cf50797e588bc68589d2f4d074f36270647a3e24da507f9cc99361,2026-05-20T17:57:42.274823+00:00,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r8-s123-2026-05-20-13-04-52/gd-cb128-r8-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r8-s123-2026-05-20-13-04-52/gd-cb128-r8-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,66bb008a57cf50797e588bc68589d2f4d074f36270647a3e24da507f9cc99361,8876485,,last.pt_epoch4_final,gd_residual_v1_capacity_decomposition_b64_ga4_fp32,cb128-r8-s123-d123,cb128-r8,cb128-r8-s123-d123,4,,123,float32,,131072,true,256,16,,4,0.96207275390625,0.2573825716972351,0.77210546875,float32,4,float32,float32,docs/artifacts/gd-residual-v1/rank-seed-effect-summary.csv,flash,128,,float32,8,cb128-r8,gd-cb128-r8-s123-d123-b64-ga4-fp32-noearly4ep,flash_capacity_decomposition_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r8-s123-2026-05-20-13-04-52/gd-cb128-r8-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r8-s123-2026-05-20-13-04-52/gd-cb128-r8-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,87e80831df9e2ad446f3b0129b699ea980bef0398612a0314b764764a04b6178,1167558,,,2
float32,docs/artifacts/20260520-flash-capacity-decomposition/flash-capacity-decomp-final.csv,b64_ga4,3,true,sha256:d3dc1bbc0cdb8167724ce29ec83deeb980d6f957719441e259bde63ed8d22281,2026-05-20T18:11:36.975921+00:00,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb256-r4-s123-2026-05-20-13-04-52/gd-cb256-r4-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb256-r4-s123-2026-05-20-13-04-52/gd-cb256-r4-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,d3dc1bbc0cdb8167724ce29ec83deeb980d6f957719441e259bde63ed8d22281,8939973,,last.pt_epoch4_final,gd_residual_v1_capacity_decomposition_b64_ga4_fp32,cb256-r4-s123-d123,cb256-r4,cb256-r4-s123-d123,4,,123,float32,,131072,true,256,16,,4,0.98034765625,0.14954757690429688,0.8950234375,float32,4,float32,float32,docs/artifacts/gd-residual-v1/rank-seed-effect-summary.csv,flash,256,,float32,4,cb256-r4,gd-cb256-r4-s123-d123-b64-ga4-fp32-noearly4ep,flash_capacity_decomposition_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb256-r4-s123-2026-05-20-13-04-52/gd-cb256-r4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb256-r4-s123-2026-05-20-13-04-52/gd-cb256-r4-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,441ac0b57c1d085b19c0fdd6ee4439b72384342309a80277914594a5502de5eb,1183430,,,2
float32,docs/artifacts/20260520-flash-capacity-decomposition/flash-capacity-decomp-final.csv,b64_ga4,3,true,sha256:46c1a28c3fa4b8ebf62b0e69c53c879b60504d4f27d1e1b76ddbc6a1bd2e89e1,2026-05-20T22:21:28.345289+00:00,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb64-r16-s123-2026-05-20-18-12-06/gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb64-r16-s123-2026-05-20-18-12-06/gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,46c1a28c3fa4b8ebf62b0e69c53c879b60504d4f27d1e1b76ddbc6a1bd2e89e1,8847813,,last.pt_epoch4_final,gd_residual_v1_capacity_decomposition_b64_ga4_fp32,cb64-r16-s123-d123,cb64-r16,cb64-r16-s123-d123,4,,123,float32,,131072,true,256,16,,4,0.99387890625,0.07076781243085861,0.9687109375,float32,4,float32,float32,docs/artifacts/gd-residual-v1/rank-seed-effect-summary.csv,flash,64,,float32,16,cb64-r16,gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep,flash_capacity_decomposition_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb64-r16-s123-2026-05-20-18-12-06/gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb64-r16-s123-2026-05-20-18-12-06/gd-cb64-r16-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,a04a7a0c1fdaccbc84058929608d3b4474008ed29cda80231e07a67dff0ca6f7,1160390,,,2
float32,docs/artifacts/20260520-flash-capacity-decomposition/flash-capacity-decomp-final.csv,b64_ga4,3,true,sha256:b80949acda46883290a6c93f2dfa336baeaece055870aacb87b0975708235b02,2026-05-20T23:12:53.868493+00:00,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r10-s123-2026-05-20-17-58-12/gd-cb128-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r10-s123-2026-05-20-17-58-12/gd-cb128-r10-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,b80949acda46883290a6c93f2dfa336baeaece055870aacb87b0975708235b02,8877509,,last.pt_epoch4_final,gd_residual_v1_capacity_decomposition_b64_ga4_fp32,cb128-r10-s123-d123,cb128-r10,cb128-r10-s123-d123,4,,123,float32,,163840,true,256,16,,4,0.95649072265625,0.3121739625930786,0.70416015625,float32,4,float32,float32,docs/artifacts/gd-residual-v1/rank-seed-effect-summary.csv,flash,128,,float32,10,cb128-r10,gd-cb128-r10-s123-d123-b64-ga4-fp32-noearly4ep,flash_capacity_decomposition_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r10-s123-2026-05-20-17-58-12/gd-cb128-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260520-flash-capacity-decomposition-gd-cb128-r10-s123-2026-05-20-17-58-12/gd-cb128-r10-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,dc53455e73a590e2da4e1e2a5b39e822377396d06973f651346e65d49a227eab,1167814,,,2
float32,docs/artifacts/20260519-gdn-fp32-kernel-probe/gdn-fp32-kernel-final.csv,b64_ga4,3,true,sha256:52ea541fc6e5d957f1e0d581b52303ddc8837ab1a780c99eefa2b10dd0e242bd,2026-05-19T05:08:29.282794+00:00,checkpoints/flash-vqg-20260519-gdn-default-fp32-kernel-2026-05-19-05-00-58/gated_delta_net-default-s123-d123-noearly4ep-b64-ga4-gdnkernel-fp32/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gdn-default-fp32-kernel-2026-05-19-05-00-58/gated_delta_net-default-s123-d123-noearly4ep-b64-ga4-gdnkernel-fp32/last.pt,52ea541fc6e5d957f1e0d581b52303ddc8837ab1a780c99eefa2b10dd0e242bd,8875967,,last.pt_epoch4_final,b64_ga4_fp32_historical_probe,gdn-h2-ev2-usegate0-fp32-baseline,gdn-h2-ev2-usegate0,gdn-h2-ev2-usegate0-fp32-baseline,4,4,123,float32,16384,16384,true,256,16,2,4,0.9622470703125,0.34775078296661377,0.711828125,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_2080ti_baseline,gated_delta_net-default-s123-d123-noearly4ep-b64-ga4-gdnkernel-fp32,official_baseline,dtype_probe,123,64,checkpoints/flash-vqg-20260519-gdn-default-fp32-kernel-2026-05-19-05-00-58/gated_delta_net-default-s123-d123-noearly4ep-b64-ga4-gdnkernel-fp32/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gdn-default-fp32-kernel-2026-05-19-05-00-58/gated_delta_net-default-s123-d123-noearly4ep-b64-ga4-gdnkernel-fp32/train_config.json,d901c9cc1e4e21dcffa2f590f76fdcbbafd6fb90e69764f7fa647843c411117a,1167878,false,true,1
float32,docs/artifacts/20260519-gd-rank-gdn-capacity-up/gdn-final.csv,b128_ga2,3,true,sha256:8c36e963bb550d21769070d63c58d7780e38971ddc04624760dd9f2dbed9ddc9,2026-05-19T11:23:26.889664+00:00,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s123-b128-ga2-eb32-2026-05-19-11-15-48/gdn-usegate0-h2-ev2-s123-d123-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s123-b128-ga2-eb32-2026-05-19-11-15-48/gdn-usegate0-h2-ev2-s123-d123-noearly4ep/last.pt,8c36e963bb550d21769070d63c58d7780e38971ddc04624760dd9f2dbed9ddc9,8875967,,last.pt_epoch4_final,b128_ga2_fp32_capacity_search,gdn-h2-ev2-usegate0-s123-d123,gdn-h2-ev2-usegate0,gdn-h2-ev2-usegate0-s123-d123,4,4,123,float32,16384,16384,true,256,32,2,4,0.95358984375,0.38844016194343567,0.6515078125,float32,2,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up,gdn-usegate0-h2-ev2-s123-d123-noearly4ep,capacity_up,capacity_search_b128_ga2,123,128,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s123-b128-ga2-eb32-2026-05-19-11-15-48/gdn-usegate0-h2-ev2-s123-d123-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s123-b128-ga2-eb32-2026-05-19-11-15-48/gdn-usegate0-h2-ev2-s123-d123-noearly4ep/train_config.json,013ad2eeca5d7d3d6510dd4393c52d975461d8f1019c8eb6bb379eff2d6d00de,1167878,false,true,2
float32,docs/artifacts/20260519-gd-rank-gdn-capacity-up/gdn-final.csv,b128_ga2,3,true,sha256:c4ee54c0aa1e62b189e6730e49271a19e342e20633cdfed131f0244f7c49d136,2026-05-19T11:31:10.618529+00:00,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s125-b128-ga2-eb32-2026-05-19-11-23-41/gdn-usegate0-h2-ev2-s125-d123-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s125-b128-ga2-eb32-2026-05-19-11-23-41/gdn-usegate0-h2-ev2-s125-d123-noearly4ep/last.pt,c4ee54c0aa1e62b189e6730e49271a19e342e20633cdfed131f0244f7c49d136,8875967,,last.pt_epoch4_final,b128_ga2_fp32_capacity_search,gdn-h2-ev2-usegate0-s125-d123,gdn-h2-ev2-usegate0,gdn-h2-ev2-usegate0-s125-d123,4,4,123,float32,16384,16384,true,256,32,2,4,0.88334765625,0.7488189935684204,0.3214140625,float32,2,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up,gdn-usegate0-h2-ev2-s125-d123-noearly4ep,capacity_up,capacity_search_b128_ga2,125,128,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s125-b128-ga2-eb32-2026-05-19-11-23-41/gdn-usegate0-h2-ev2-s125-d123-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s125-b128-ga2-eb32-2026-05-19-11-23-41/gdn-usegate0-h2-ev2-s125-d123-noearly4ep/train_config.json,ac03cf5bfd08c6e97ca64fb1e7aff079f70c41cb4b6cdb7309f9f6d09f06ff4f,1167878,false,true,2
float32,docs/artifacts/20260519-gd-rank-gdn-capacity-up/gdn-final.csv,b128_ga2,3,true,sha256:68568b5f6aa0e07abd7d7ca93b57b79323f06602efc1dbd90a140ed8b398868a,2026-05-19T11:44:22.043155+00:00,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep/last.pt,68568b5f6aa0e07abd7d7ca93b57b79323f06602efc1dbd90a140ed8b398868a,9142719,,last.pt_epoch4_final,b128_ga2_fp32_capacity_search,gdn-h2-ev4-usegate0-s123-d123,gdn-h2-ev4-usegate0,gdn-h2-ev4-usegate0-s123-d123,4,4,123,float32,32768,32768,true,256,32,4,4,0.95591845703125,0.40224751830101013,0.66812109375,float32,2,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up,gdn-usegate0-h2-ev4-s123-d123-noearly4ep,capacity_up,capacity_search_b128_ga2,123,128,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev4-s123-b128-ga2-eb32-2026-05-19-11-31-25/gdn-usegate0-h2-ev4-s123-d123-noearly4ep/train_config.json,60092286c51cf9884963a6ebc52b55ff35e56087419cf463889c497454a44c5f,1234566,false,true,2
float32,docs/artifacts/20260519-gd-rank-gdn-capacity-up/gdn-final.csv,b128_ga2,3,true,sha256:18e71e0f21c1a2af9b1468be84b0c900c40a735ded4570bb503fe0c39062ca6f,2026-05-19T12:00:07.842260+00:00,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev8-s123-b128-ga2-eb32-2026-05-19-11-44-37/gdn-usegate0-h2-ev8-s123-d123-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev8-s123-b128-ga2-eb32-2026-05-19-11-44-37/gdn-usegate0-h2-ev8-s123-d123-noearly4ep/last.pt,18e71e0f21c1a2af9b1468be84b0c900c40a735ded4570bb503fe0c39062ca6f,9676223,,last.pt_epoch4_final,b128_ga2_fp32_capacity_search,gdn-h2-ev8-usegate0-s123-d123,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s123-d123,4,4,123,float32,65536,65536,true,256,32,8,4,0.9784052734375,0.2841666340827942,0.8296875,float32,2,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up,gdn-usegate0-h2-ev8-s123-d123-noearly4ep,capacity_up,capacity_search_b128_ga2,123,128,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev8-s123-b128-ga2-eb32-2026-05-19-11-44-37/gdn-usegate0-h2-ev8-s123-d123-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev8-s123-b128-ga2-eb32-2026-05-19-11-44-37/gdn-usegate0-h2-ev8-s123-d123-noearly4ep/train_config.json,f90696a2d9dc93be34a2d473e4e7aa996ffad2b74688931138825021a3a75180,1367942,false,true,2
float32,docs/artifacts/20260519-gd-rank-gdn-capacity-up/gdn-final.csv,b128_ga2,3,true,sha256:b7930d1c393980969e66d44e343dabff7b54b2338e0d638e55edfe8bd0f1e2b5,2026-05-19T13:25:58.396734+00:00,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s124-b128-ga2-eb32-2026-05-19-13-20-25/gdn-usegate0-h2-ev2-s124-d123-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s124-b128-ga2-eb32-2026-05-19-13-20-25/gdn-usegate0-h2-ev2-s124-d123-noearly4ep/last.pt,b7930d1c393980969e66d44e343dabff7b54b2338e0d638e55edfe8bd0f1e2b5,8875967,,last.pt_epoch4_final,b128_ga2_fp32_capacity_search,gdn-h2-ev2-usegate0-s124-d123,gdn-h2-ev2-usegate0,gdn-h2-ev2-usegate0-s124-d123,4,4,123,float32,16384,16384,true,256,32,2,4,0.958181640625,0.36655157804489136,0.680296875,float32,2,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up,gdn-usegate0-h2-ev2-s124-d123-noearly4ep,capacity_up,capacity_search_b128_ga2,124,128,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s124-b128-ga2-eb32-2026-05-19-13-20-25/gdn-usegate0-h2-ev2-s124-d123-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h2-ev2-s124-b128-ga2-eb32-2026-05-19-13-20-25/gdn-usegate0-h2-ev2-s124-d123-noearly4ep/train_config.json,c190d070b2d70573229e0a06cd67888404c3157b5ff188498a09731116bafae7,1167878,false,true,2
float32,docs/artifacts/20260519-gd-rank-gdn-capacity-up/gdn-final.csv,b128_ga2,3,true,sha256:73a6da21ba6660dfb5aa9340159c93baf917e7e7878f0372d0b64c951acb6bc5,2026-05-19T13:38:43.571232+00:00,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev2-s123-b128-ga2-eb32-2026-05-19-13-26-13/gdn-usegate0-h1-ev2-s123-d123-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev2-s123-b128-ga2-eb32-2026-05-19-13-26-13/gdn-usegate0-h1-ev2-s123-d123-noearly4ep/last.pt,73a6da21ba6660dfb5aa9340159c93baf917e7e7878f0372d0b64c951acb6bc5,8875455,,last.pt_epoch4_final,b128_ga2_fp32_capacity_search,gdn-h1-ev2-usegate0-s123-d123,gdn-h1-ev2-usegate0,gdn-h1-ev2-usegate0-s123-d123,4,4,123,float32,32768,32768,true,256,32,2,4,0.94342822265625,0.4343043863773346,0.59021484375,float32,2,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,1,float32,,current_float32_capacity_up,gdn-usegate0-h1-ev2-s123-d123-noearly4ep,capacity_up,capacity_search_b128_ga2,123,128,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev2-s123-b128-ga2-eb32-2026-05-19-13-26-13/gdn-usegate0-h1-ev2-s123-d123-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev2-s123-b128-ga2-eb32-2026-05-19-13-26-13/gdn-usegate0-h1-ev2-s123-d123-noearly4ep/train_config.json,83a37a87b6d02ea51d74a2a44e65319e7a223a18871521879cfefa83b4592228,1167747,false,true,2
float32,docs/artifacts/20260519-gd-rank-gdn-capacity-up/gdn-final.csv,b128_ga2,3,true,sha256:9b307f84accf37b7bd004884a8cd432e6098e24ddfc54d19e2578b29d063eb86,2026-05-19T13:50:59.595668+00:00,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep/last.pt,9b307f84accf37b7bd004884a8cd432e6098e24ddfc54d19e2578b29d063eb86,9142719,,last.pt_epoch4_final,b128_ga2_fp32_capacity_search,gdn-h1-ev4-usegate0-s123-d123,gdn-h1-ev4-usegate0,gdn-h1-ev4-usegate0-s123-d123,4,4,123,float32,65536,65536,true,256,32,4,4,0.9577021484375,0.3694395124912262,0.687984375,float32,2,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,1,float32,,current_float32_capacity_up,gdn-usegate0-h1-ev4-s123-d123-noearly4ep,capacity_up,capacity_search_b128_ga2,123,128,checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-rank-gdn-capacity-up-gdn-h1-ev4-s123-b128-ga2-eb32-2026-05-19-13-38-58/gdn-usegate0-h1-ev4-s123-d123-noearly4ep/train_config.json,6e88d14d0604080a548dbc80df244d5f2b73355059f9812f618fa3bf4902a144,1234563,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:923c8ce24e517de5a351c9e3851d882083bb83218583ca3f9ae77b4d7c1330a3,2026-05-20T01:08:42.925560+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s124-2026-05-20-01-01-09/gdn-h2-ev2-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s124-2026-05-20-01-01-09/gdn-h2-ev2-s124-d123-b64-ga4-fp32-noearly4ep/last.pt,923c8ce24e517de5a351c9e3851d882083bb83218583ca3f9ae77b4d7c1330a3,8875967,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev2-usegate0-s124-d123,gdn-h2-ev2-usegate0,gdn-h2-ev2-usegate0-s124-d123,4,4,123,float32,16384,16384,true,256,16,2,4,0.9644248046875,0.33105412125587463,0.725734375,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up_official,gdn-h2-ev2-s124-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,124,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s124-2026-05-20-01-01-09/gdn-h2-ev2-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev2-s124-2026-05-20-01-01-09/gdn-h2-ev2-s124-d123-b64-ga4-fp32-noearly4ep/train_config.json,82d8fc26ba22c9b93863f2f73fa6679ec7a1864c0fa6e851aaab1b5be5869e85,1167878,false,true,2
float32,docs/artifacts/20260519-gd-r10-gdn-official-b64-fp32/gdn-official-final.csv,b64_ga4,3,true,sha256:250673e5758e635a85ce6830c733f5549a7a0393a3776ed0fceeb3ab43c5fd9e,2026-05-20T01:20:18.938136+00:00,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s123-2026-05-20-01-08-57/gdn-h2-ev8-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s123-2026-05-20-01-08-57/gdn-h2-ev8-s123-d123-b64-ga4-fp32-noearly4ep/last.pt,250673e5758e635a85ce6830c733f5549a7a0393a3776ed0fceeb3ab43c5fd9e,9676223,,last.pt_epoch4_final,b64_ga4_fp32_official,gdn-h2-ev8-usegate0-s123-d123,gdn-h2-ev8-usegate0,gdn-h2-ev8-usegate0-s123-d123,4,4,123,float32,65536,65536,true,256,16,8,4,0.97862255859375,0.2898484170436859,0.83168359375,float32,4,float32,float32,docs/artifacts/gdn/gdn-hparam-effect-summary.csv,gdn,,2,float32,,current_float32_capacity_up_official,gdn-h2-ev8-s123-d123-b64-ga4-fp32-noearly4ep,capacity_up_official_b64_ga4_fp32,b64_ga4_fp32_official,123,64,checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s123-2026-05-20-01-08-57/gdn-h2-ev8-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,/home/lyj/mnt/project/zoology/checkpoints/flash-vqg-20260519-gd-r10-gdn-official-b64-fp32-gdn-h2-ev8-s123-2026-05-20-01-08-57/gdn-h2-ev8-s123-d123-b64-ga4-fp32-noearly4ep/train_config.json,d8299eb6fde6ee773902b3a947a5ace6491007c2e4f1a9246aedd50a4d1dc518,1367942,false,true,2
