actual_cap_hit,actual_cap_scale,actual_update_norm_cap,addr_d_norm,block_idx,code_idx,epoch_idx,err_norm,event_idx_in_block_pack,event_rank_in_block,global_step,head_idx,hypothetical_cap,hypothetical_cap_hit,hypothetical_cap_scale,layer_idx,micro_step,optimizer_step,raw_topk_mass,run_id,sample_idx,sum_zeta_pack,sum_zeta_uncapped_pack,target_u_norm,token_ell,token_pos,trace_phase,train_batch_idx,update_norm_uncapped,valid_batch_idx,write_q_entropy,write_q_raw_entropy,write_q_raw_top1,write_q_top1,write_top1_mass,zeta_after_update_cap,zeta_before_update_cap,zeta_pack,zeta_uncapped_pack,experiment_id,machine,target,trace_path
False,1.0,,1.0000001192092896,0,39,0,8.714239120483398,2369,21,703,0,0.5,True,0.18096009760954973,1,0,703,0.8141077160835266,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,9,0.3551194369792938,0.3551194369792938,8.714334487915039,1,1,train_inline,2812,2.763040065765381,,0.2561689019203186,0.2561689019203186,0.948676347732544,0.948676347732544,0.948676347732544,0.3170718550682068,0.3170718550682068,0.3170718550682068,0.3170718550682068,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.1809783323522626,0.5,0.9999999403953552,0,50,0,5.711027145385742,12771,9,703,1,0.5,True,0.1809783218873057,1,0,703,0.7317901849746704,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,49,,,5.7024736404418945,3,3,train_inline,2812,2.7627618312835693,,,,,,,0.08754993230104446,0.48375919461250305,0.48375919461250305,0.48375919461250305,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,0.9999999403953552,0,39,0,10.732933044433594,9281,22,703,0,0.5,True,0.18099412860318995,1,0,703,0.8143215179443359,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,36,,,10.733177185058594,1,1,train_inline,2812,2.7625205516815186,,,,,,,0.25738728046417236,0.25738728046417236,0.25738728046417236,0.25738728046417236,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.18106420641376075,0.5,1.0,0,40,0,5.08414888381958,4537,20,703,1,0.5,True,0.18106419870826057,1,1,703,0.7195146679878235,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,17,,,5.0310187339782715,27,27,train_inline,2813,2.761451482772827,,,,,,,0.09834488481283188,0.5431492328643799,0.5431492328643799,0.5431492328643799,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,10.217217445373535,7488,19,703,0,0.5,True,0.18118873659693638,1,2,703,0.816053032875061,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,29,,,2.2279462814331055,0,32,train_inline,2814,2.7595534324645996,,,,,,,0.2700885534286499,0.2700885534286499,0.2700885534286499,0.2700885534286499,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,9.569938659667969,7233,23,703,0,0.5,True,0.18127984320300428,1,0,703,0.8149825930595398,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,28,,,9.570281028747559,1,1,train_inline,2812,2.758166551589966,,,,,,,0.28821152448654175,0.28821152448654175,0.28821152448654175,0.28821152448654175,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,8.8828125,9025,17,703,0,0.5,True,0.18136843767561497,1,1,703,0.8148255348205566,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,35,,,1.9043422937393188,1,33,train_inline,2813,2.756819248199463,,,,,,,0.3103543221950531,0.3103543221950531,0.3103543221950531,0.3103543221950531,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18155280240550858,0.5,1.0,2,12,0,5.032874584197998,4752,4,703,1,0.5,True,0.18155280197825402,1,1,703,0.651032567024231,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,18,,,5.131808757781982,25,89,train_inline,2813,2.7540197372436523,,,,,,,0.09934680163860321,0.5472061038017273,0.5472061038017273,0.5472061038017273,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,9.751752853393555,5185,24,703,0,0.5,True,0.18160105097562573,1,0,703,0.8144381046295166,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,20,,,9.75186538696289,1,1,train_inline,2812,2.7532880306243896,,,,,,,0.2823377549648285,0.2823377549648285,0.2823377549648285,0.2823377549648285,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.1817143218079927,0.5,0.9999999403953552,0,22,0,4.633903980255127,5024,12,703,1,0.5,True,0.18171433007813584,1,2,703,0.7878880500793457,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,19,,,4.7555975914001465,31,31,train_inline,2814,2.7515716552734375,,,,,,,0.10790037363767624,0.5937912464141846,0.5937912464141846,0.5937912464141846,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,0.9999999403953552,0,39,0,10.461994171142578,8513,36,703,0,0.5,True,0.18174294362884627,1,2,703,0.814792811870575,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,33,,,10.462016105651855,1,1,train_inline,2814,2.75113844871521,,,,,,,0.26296502351760864,0.26296502351760864,0.26296502351760864,0.26296502351760864,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,0.9999998807907104,1,39,0,10.31828784942627,11331,20,703,0,0.5,True,0.18180779445504744,1,2,703,0.8134699463844299,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,44,,,3.884498357772827,3,35,train_inline,2814,2.750157117843628,,,,,,,0.266532301902771,0.266532301902771,0.266532301902771,0.266532301902771,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
True,0.18188130451130552,0.5,1.0,6,12,0,5.001945495605469,14980,5,703,1,0.5,True,0.18188130386173582,1,1,703,0.44316035509109497,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,58,,,5.134572505950928,6,198,train_inline,2813,2.7490456104278564,,,,,,,0.09996110945940018,0.549595296382904,0.549595296382904,0.549595296382904,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,11.265029907226562,15169,25,703,0,0.5,True,0.18191558756991574,1,0,703,0.8144134879112244,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,59,,,11.265283584594727,1,1,train_inline,2812,2.7485275268554688,,,,,,,0.24398759007453918,0.24398759007453918,0.24398759007453918,0.24398759007453918,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.18209116382355103,0.5,0.9999999403953552,0,63,0,4.849748134613037,1273,10,703,1,0.5,True,0.18209116853248108,1,0,703,0.5109276175498962,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,4,0.11059443652629852,0.11059443652629852,4.849748134613037,3,3,train_inline,2812,2.745877265930176,,0.897686243057251,0.897686243057251,0.7191361784934998,0.7191361784934998,0.7191362380981445,0.10309813171625137,0.5661896467208862,0.5661896467208862,0.5661896467208862,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,9.5941162109375,10817,26,703,0,0.5,True,0.18213968832313007,1,0,703,0.8143401741981506,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,42,,,9.594156265258789,1,1,train_inline,2812,2.745145797729492,,,,,,,0.28612804412841797,0.28612804412841797,0.28612804412841797,0.28612804412841797,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.18222439621482045,0.5,1.0,2,40,0,4.998933792114258,8882,5,703,1,0.5,True,0.18222439103058716,1,1,703,0.7360004782676697,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,34,,,5.192964553833008,8,72,train_inline,2813,2.7438697814941406,,,,,,,0.10002133250236511,0.548891007900238,0.548891007900238,0.548891007900238,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,3.1969499588012695,16210,0,384,0,0.5,True,0.18243469950520022,1,3,384,0.7991064786911011,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,63,,,2.3457508087158203,18,50,train_inline,1539,2.7407066822052,,,,,,,0.8572879433631897,0.8572879433631897,0.8572879433631897,0.8572879433631897,20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_inline_step_384/micro_3/update_event_trace.jsonl
False,1.0,,1.0,4,39,0,2.934375524520874,8019,1,384,0,0.5,True,0.18269177914347723,1,0,384,0.8088193535804749,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-2080ti-inline-2080ti-gpu0-baseline,31,,,1.597144365310669,19,147,train_inline,1536,2.7368500232696533,,,,,,,0.9326856732368469,0.9326856732368469,0.9326856732368469,0.9326856732368469,20260702-02-flash-vqg-training-minibatch-event-trace,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/2080ti/baseline-r2/inline-2080ti-gpu0-baseline/train_inline_step_384/micro_0/update_event_trace.jsonl
True,0.18279327104009302,0.5,1.0,0,49,0,4.743387699127197,5595,21,703,1,0.5,True,0.18279327805305187,1,1,703,0.573939859867096,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,21,,,4.756230354309082,9,9,train_inline,2813,2.73533034324646,,,,,,,0.1054098904132843,0.5766617655754089,0.5766617655754089,0.5766617655754089,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18285130802192553,0.5,1.0,0,57,0,4.93567419052124,15604,22,703,1,0.5,True,0.1828513075841783,1,1,703,0.6140308976173401,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,60,,,4.964910984039307,7,7,train_inline,2813,2.734462261199951,,,,,,,0.10130327939987183,0.5540199875831604,0.5540199875831604,0.5540199875831604,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18299409607215397,0.5,0.9999999403953552,0,57,0,5.005570411682129,5618,11,703,1,0.5,True,0.1829940916476538,1,0,703,0.764744758605957,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,21,,,5.1878509521484375,27,27,train_inline,2812,2.7323286533355713,,,,,,,0.09988871961832047,0.5458576083183289,0.5458576083183289,0.5458576083183289,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.18300090444568662,0.5,1.0,6,12,0,4.6894049644470215,12432,6,703,1,0.5,True,0.18300091013884198,1,1,703,0.651616096496582,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,48,,,4.897105693817139,16,208,train_inline,2813,2.732226848602295,,,,,,,0.1066233292222023,0.5826382637023926,0.5826382637023926,0.5826382637023926,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18338876408768373,0.5,0.9999999403953552,3,12,0,4.915158271789551,5522,7,703,1,0.5,True,0.18338877009270999,1,1,703,0.6812220811843872,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,21,,,5.254559516906738,24,120,train_inline,2813,2.7264482975006104,,,,,,,0.10172612220048904,0.5547020435333252,0.5547020435333252,0.5547020435333252,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18339716122412944,0.5,0.9999999403953552,0,14,0,4.747983455657959,12192,23,703,1,0.5,True,0.18339715768126538,1,1,703,0.7466112375259399,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,47,,,4.727612495422363,27,27,train_inline,2813,2.7263236045837402,,,,,,,0.10530786961317062,0.5742066502571106,0.5742066502571106,0.5742066502571106,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18375186747429692,0.5,1.0,1,57,0,4.047889232635498,4858,2,703,1,0.5,True,0.1837518693667092,1,1,703,0.677437424659729,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,18,,,4.046658515930176,25,57,train_inline,2813,2.7210607528686523,,,,,,,0.12352116405963898,0.6722171902656555,0.6722171902656555,0.6722171902656555,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18415369244349902,0.5,1.0,6,26,0,5.017584800720215,3746,7,703,1,0.5,True,0.1841536915924083,1,1,703,0.7317205667495728,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,14,0.003483477281406522,0.003483477281406522,5.445145130157471,10,202,train_inline,2813,2.715123414993286,,1.2214877605438232,1.2214877605438232,0.4950326681137085,0.4950326681137085,0.4950326979160309,0.09964954107999802,0.5411216020584106,0.5411216020584106,0.5411216020584106,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,0.9999999403953552,0,39,0,10.41859245300293,14401,27,703,0,0.5,True,0.18421486979710866,1,0,703,0.8139075636863708,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,56,,,10.418672561645508,1,1,train_inline,2812,2.714221715927124,,,,,,,0.2605171203613281,0.2605171203613281,0.2605171203613281,0.2605171203613281,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
False,1.0,,0.9999999403953552,1,39,0,9.851713180541992,576,16,703,0,0.5,True,0.18424615399753547,1,0,703,0.8140854239463806,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,2,0.08624317497015,0.08624317497015,1.5919848680496216,0,32,train_inline,2812,2.7137608528137207,,0.25566303730010986,0.25566303730010986,0.9488194584846497,0.9488194584846497,0.9488195180892944,0.275460809469223,0.275460809469223,0.275460809469223,0.275460809469223,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_0/update_event_trace.jsonl
True,0.1843306365208962,0.5,1.0,3,48,0,5.307302951812744,4819,8,703,1,0.5,True,0.18433064041421376,1,1,703,0.7759406566619873,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,18,,,5.552315711975098,26,122,train_inline,2813,2.712517023086548,,,,,,,0.09420980513095856,0.511091411113739,0.511091411113739,0.511091411113739,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18443002289510854,0.5,1.0,7,48,0,4.440390110015869,3031,1,703,1,0.5,True,0.18443001142116813,1,1,703,0.7736032605171204,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,11,0.022245800122618675,0.022245800122618675,5.535377025604248,28,252,train_inline,2813,2.7110555171966553,,0.7435967922210693,0.7435967922210693,0.7659768462181091,0.7659768462181091,0.7659768462181091,0.11260272562503815,0.6105444431304932,0.6105444431304932,0.6105444431304932,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18445569026583175,0.5,1.0,2,12,0,4.678433418273926,7559,9,703,1,0.5,True,0.18445569021711597,1,2,703,0.6508517861366272,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,29,,,4.8979926109313965,9,73,train_inline,2814,2.7106781005859375,,,,,,,0.10687338560819626,0.5793986916542053,0.5793986916542053,0.5793986916542053,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,0,39,0,11.531168937683105,14401,37,703,0,0.5,True,0.18448767299084218,1,2,703,0.8143730163574219,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,56,,,11.5318021774292,1,1,train_inline,2814,2.7102081775665283,,,,,,,0.23503325879573822,0.23503325879573822,0.23503325879573822,0.23503325879573822,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
True,0.1846849912716638,0.5,0.9999999403953552,0,40,0,4.856982707977295,698,24,703,1,0.5,True,0.1846849909275781,1,1,703,0.7424945831298828,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,2,0.0030462141148746014,0.0030462141148746014,4.9181132316589355,19,19,train_inline,2813,2.70731258392334,,1.0788540840148926,1.0788540840148926,0.5666061043739319,0.5666061043739319,0.5666061043739319,0.10294456779956818,0.5574062466621399,0.5574062466621399,0.5574062466621399,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,7.548203945159912,6977,21,703,0,0.5,True,0.18474152640057534,1,2,703,0.8146734237670898,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,27,,,1.4076789617538452,1,33,train_inline,2814,2.706484079360962,,,,,,,0.3585599958896637,0.3585599958896637,0.3585599958896637,0.3585599958896637,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,10.2329740524292,15425,18,703,0,0.5,True,0.18478689368166265,1,1,703,0.8151654005050659,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,60,,,1.468259334564209,1,33,train_inline,2813,2.705819606781006,,,,,,,0.26442161202430725,0.26442161202430725,0.26442161202430725,0.26442161202430725,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
True,0.18491136613469542,0.5,0.9999999403953552,1,40,0,4.7354302406311035,12734,1,703,1,0.5,True,0.1849113732972766,1,2,703,0.7076826095581055,20260702-02-flash-vqg-training-minibatch-event-trace-ucap0p5-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,49,,,4.899271488189697,30,62,train_inline,2814,2.70399808883667,,,,,,,0.10558702051639557,0.5710142254829407,0.5710142254829407,0.5710142254829407,20260702-02-flash-vqg-training-minibatch-event-trace,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/ucap0p5-r2/inline-3090-gpu0-all/train_inline_step_703/micro_2/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,9.741381645202637,13377,19,703,0,0.5,True,0.18505267486298535,1,1,703,0.8146712779998779,20260702-02-flash-vqg-training-minibatch-event-trace-baseline-r2-s124-d123-b64ga4-3090-inline-3090-gpu0-all,52,,,1.5521506071090698,1,33,train_inline,2813,2.7019333839416504,,,,,,,0.2773665487766266,0.2773665487766266,0.2773665487766266,0.2773665487766266,20260702-02-flash-vqg-training-minibatch-event-trace,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-02-flash-vqg-training-minibatch-event-trace/outputs/traces/3090/baseline-r2/inline-3090-gpu0-all/train_inline_step_703/micro_1/update_event_trace.jsonl
