experiment_id,machine,target,run_id,train_step,loss,update_norm_p95,update_norm_max,uncapped_sum_zeta_p95,cap_hit_ratio,m_norm_max,lambda_mean,inject_ratio
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-3090,203,8.40729808807373,0.09695865958929062,1.0650570392608643,0.15640418231487274,,3.6792876720428467,0.0015075057744979858,0.002614712342619896
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-3090,352,8.369929313659668,0.06470333784818649,1.0174306631088257,0.1402110904455185,,4.562877655029297,0.1488494575023651,0.25773343443870544
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-3090,448,8.361732482910156,0.12774595618247986,6.494365692138672,0.5973048210144043,,12.535796165466309,0.4440958499908447,0.5787752866744995
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r3,rscreen-cb64r16-default-s124-r3-d123-b64ga4-3090,704,1.0287034511566162,0.04093126580119133,0.37098774313926697,0.02005147561430931,,5.112934112548828,0.7098459005355835,0.4085234999656677
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-3090,0,9.039852142333984,0.1119132936000824,0.20596343278884888,0.5,,0.282053679227829,0.05000000819563866,0.14065086841583252
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-3090,64,8.70108413696289,0.10814086347818375,0.26228848099708557,0.24888423085212708,,1.298202395439148,0.008163537830114365,0.004509353078901768
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-3090,130,8.451777458190918,0.059555910527706146,0.3394913375377655,0.1713111400604248,,0.8956998586654663,0.00200528372079134,0.0338204987347126
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-3090,203,8.409523010253906,0.11940795928239822,1.5307806730270386,0.19671428203582764,,3.911532402038574,0.0024815890938043594,0.0043725245632231236
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-3090,352,8.372933387756348,0.11975210905075073,1.2732435464859009,0.18917176127433777,,3.957496404647827,0.0018048114143311977,0.003215052653104067
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-3090,448,8.357381820678711,0.13808925449848175,1.0898776054382324,0.19850008189678192,,3.8885836601257324,0.0012819354888051748,0.0023643281310796738
20260625-02-flash-vqg-1epoch-repro-screen,3090,default-s124-r4,rscreen-cb64r16-default-s124-r4-d123-b64ga4-3090,704,8.245272636413574,0.3766106367111206,2.1712799072265625,0.2465325891971588,,9.93052864074707,0.135026752948761,0.2651320993900299
