actual_cap_hit,actual_cap_scale,actual_update_norm_cap,addr_d_norm,block_idx,code_idx,epoch_idx,err_norm,event_idx_in_block_pack,event_rank_in_block,global_step,head_idx,hypothetical_cap,hypothetical_cap_hit,hypothetical_cap_scale,layer_idx,raw_topk_mass,run_id,sample_idx,sum_zeta_pack,sum_zeta_uncapped_pack,target_u_norm,token_ell,token_pos,update_norm_uncapped,valid_batch_idx,write_q_entropy,write_q_raw_entropy,write_q_raw_top1,write_q_top1,write_top1_mass,zeta_after_update_cap,zeta_before_update_cap,zeta_pack,zeta_uncapped_pack,experiment_id,machine,target,trace_path
False,1.0,,1.0,7,39,0,2.6047370433807373,1856,2,384,0,0.5,True,0.21472635483328634,1,0.7987200021743774,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,7,,,1.9270046949386597,1,225,2.328545093536377,441,,,,,,0.8939655423164368,0.8939655423164368,0.8939655423164368,0.8939655423164368,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,10,39,0,2.615039348602295,2896,2,384,0,0.5,True,0.21497735110719662,1,0.8011854887008667,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,11,,,2.3796751499176025,19,339,2.325826406478882,441,,,,,,0.8894039392471313,0.8894039392471313,0.8894039392471313,0.8894039392471313,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999999403953552,8,39,0,2.607877492904663,324,2,384,0,0.5,True,0.21508891697502902,1,0.8018942475318909,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,1,0.9948769211769104,0.9948769211769104,1.7878731489181519,5,261,2.324620008468628,441,0.2942221760749817,0.2942221760749817,0.938973069190979,0.938973069190979,0.938973069190979,0.8913838863372803,0.8913838863372803,0.8913838863372803,0.8913838863372803,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999999403953552,9,39,0,2.7171764373779297,851,3,384,0,0.5,True,0.21525986356572596,1,0.8061955571174622,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,3,0.9611430764198303,0.9611430764198303,2.278965711593628,23,311,2.3227739334106445,441,0.27522003650665283,0.27522003650665283,0.9441528916358948,0.9441528916358948,0.9441528916358948,0.8548484444618225,0.8548484444618225,0.8548484444618225,0.8548484444618225,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999998807907104,14,39,0,2.572568416595459,2884,3,384,0,0.5,True,0.215862999821208,1,0.8009281754493713,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,11,,,1.9115002155303955,5,453,2.316283941268921,441,,,,,,0.9003779888153076,0.9003779888153076,0.9003779888153076,0.9003779888153076,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,3,39,0,2.78934645652771,3416,4,384,0,0.5,True,0.215878443202041,1,0.8030164837837219,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,13,,,2.361910581588745,27,123,2.3161182403564453,441,,,,,,0.8303443789482117,0.8303443789482117,0.8303443789482117,0.8303443789482117,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,1,39,0,2.5355775356292725,3405,4,384,0,0.5,True,0.21593314609500802,1,0.8049711585044861,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,13,,,1.7642967700958252,15,47,2.3155314922332764,441,,,,,,0.9132165908813477,0.9132165908813477,0.9132165908813477,0.9132165908813477,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
True,0.2161640793700821,0.5,0.9999999403953552,0,39,0,2.5967764854431152,560,0,384,0,0.5,True,0.21616408808919127,1,0.7941567301750183,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,2,0.009265436790883541,0.009265436790883541,2.1692402362823486,7,7,2.3130576610565186,441,0.34553399682044983,0.34553399682044983,0.9257694482803345,0.9257694482803345,0.9257693290710449,0.19254641234874725,0.8907419443130493,0.8907419443130493,0.8907419443130493,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999999403953552,30,39,0,2.522801160812378,1613,0,384,0,0.5,True,0.21618077794287097,1,0.8044251203536987,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,6,,,2.2973484992980957,13,973,2.3128790855407715,441,,,,,,0.9167901277542114,0.9167901277542114,0.9167901277542114,0.9167901277542114,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,8,39,0,2.5218451023101807,854,3,384,0,0.5,True,0.21693185016629718,1,0.7994555234909058,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,3,0.9900259971618652,0.9900259971618652,1.417306661605835,23,279,2.3048713207244873,441,0.32261741161346436,0.32261741161346436,0.9309447407722473,0.9309447407722473,0.9309447407722473,0.9139622449874878,0.9139622449874878,0.9139622449874878,0.9139622449874878,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,7,39,0,2.547916889190674,3670,3,384,0,0.5,True,0.2170460833990617,1,0.8021320700645447,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,14,,,1.914375901222229,25,249,2.3036582469940186,441,,,,,,0.9041339755058289,0.9041339755058289,0.9041339755058289,0.9041339755058289,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,15,39,0,2.5920352935791016,579,2,384,0,0.5,True,0.21727527133870303,1,0.8001798987388611,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,2,0.9625216722488403,0.9625216722488403,2.0231659412384033,3,483,2.3012282848358154,441,0.2906116843223572,0.2906116843223572,0.9400365948677063,0.9400365948677063,0.9400365352630615,0.8878074884414673,0.8878074884414673,0.8878074884414673,0.8878074884414673,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,30,39,0,2.439037799835205,2630,1,384,0,0.5,True,0.21732311729644352,1,0.808991014957428,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,10,,,1.2139583826065063,7,967,2.3007216453552246,441,,,,,,0.943290650844574,0.943290650844574,0.943290650844574,0.943290650844574,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0000001192092896,31,39,0,2.434572696685791,2382,0,384,0,0.5,True,0.21739694271036503,1,0.8091143369674683,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,9,,,1.0358799695968628,15,1007,2.299940347671509,441,,,,,,0.944699764251709,0.944699764251709,0.944699764251709,0.944699764251709,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,13,39,0,2.503530740737915,2627,3,384,0,0.5,True,0.21753653015898933,1,0.8009777069091797,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,10,,,1.7911401987075806,3,419,2.29846453666687,441,,,,,,0.9180892109870911,0.9180892109870911,0.9180892109870911,0.9180892109870911,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
True,0.2176009756965672,0.5,1.0,4,39,0,2.6427342891693115,1862,0,384,0,0.5,True,0.21760097219184354,1,0.7925273180007935,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,7,,,2.1196532249450684,31,159,2.297783851623535,441,,,,,,0.18919798731803894,0.8694721460342407,0.8694721460342407,0.8694721460342407,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999999403953552,27,39,0,2.5966904163360596,1606,0,384,0,0.5,True,0.218008119876024,1,0.8028103709220886,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,6,,,2.341984987258911,7,871,2.293492555618286,441,,,,,,0.8832367658615112,0.8832367658615112,0.8832367658615112,0.8832367658615112,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999999403953552,12,39,0,2.5174179077148438,1622,1,384,0,0.5,True,0.2182711451368769,1,0.8008577227592468,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,6,,,1.6840157508850098,23,407,2.290728807449341,441,,,,,,0.9099517464637756,0.9099517464637756,0.9099517464637756,0.9099517464637756,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999999403953552,12,39,0,2.5287272930145264,3417,2,384,0,0.5,True,0.21856464193066658,1,0.8031377792358398,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,13,,,2.0748884677886963,25,409,2.2876527309417725,441,,,,,,0.9046656489372253,0.9046656489372253,0.9046656489372253,0.9046656489372253,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,0.9999999403953552,2,39,0,2.468512535095215,348,1,384,0,0.5,True,0.21858865337156116,1,0.7957599759101868,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu0-baseline,1,0.9916691184043884,0.9916691184043884,1.329533576965332,31,95,2.2874014377593994,441,0.3053434491157532,0.3053434491157532,0.9358481168746948,0.9358481168746948,0.9358481764793396,0.926631510257721,0.926631510257721,0.926631510257721,0.926631510257721,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/baseline-r2/event-2080ti-gpu0-baseline/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,23,14,0,5.149409294128418,925,0,704,1,0.5,True,0.2222922746048689,1,0.7706934809684753,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,3,0.32763388752937317,0.32763388752937317,4.401725769042969,27,763,2.249290943145752,441,0.6535347104072571,0.6535347104072571,0.8231896758079529,0.8231896758079529,0.8231896162033081,0.4368056356906891,0.4368056356906891,0.4368056356906891,0.4368056356906891,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
True,0.22738462418774982,0.5,0.9999999403953552,0,39,0,2.574338436126709,572,1,384,0,0.5,True,0.22738462232384335,1,0.7686339616775513,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,2,0.007023527752608061,0.007023527752608061,2.292922258377075,19,19,2.1989173889160156,441,0.34505975246429443,0.34505975246429443,0.9258804321289062,0.9258804321289062,0.925880491733551,0.19422465562820435,0.8541679382324219,0.8541679382324219,0.8541679382324219,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
True,0.2295606054884989,0.5,1.0,0,59,0,4.359534740447998,383,0,512,0,0.5,True,0.2295605990035581,1,0.6278160810470581,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,1,0.02750885672867298,0.02750885672867298,4.671402454376221,29,29,2.1780741214752197,441,0.29353898763656616,0.29353898763656616,0.9396964311599731,0.9396964311599731,0.9396964311599731,0.11469113826751709,0.49961158633232117,0.49961158633232117,0.49961158633232117,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/ucap0p5-r2/event-3090-gpu0-all/train_step_512/update_event_trace.jsonl
True,0.2304429724938989,0.5,1.0,12,39,0,2.572681188583374,2100,0,384,0,0.5,True,0.23044296894959357,1,0.7703214287757874,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,8,,,2.108290433883667,3,387,2.169734239578247,441,,,,,,0.1943497657775879,0.8433746695518494,0.8433746695518494,0.8433746695518494,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,7,50,0,6.063211917877197,1777,0,704,1,0.5,True,0.23506058395935955,1,0.7718832492828369,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,6,,,4.5448384284973145,19,243,2.1271111965179443,441,,,,,,0.3508225083351135,0.3508225083351135,0.3508225083351135,0.3508225083351135,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
False,1.0,,0.9999999403953552,7,50,0,6.250236988067627,2532,1,704,1,0.5,True,0.23624166638222843,1,0.7930136919021606,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,9,,,5.045424461364746,1,225,2.1164767742156982,441,,,,,,0.33862343430519104,0.33862343430519104,0.33862343430519104,0.33862343430519104,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
False,1.0,,1.0,10,50,0,6.522299289703369,3828,0,704,1,0.5,True,0.2368603694686185,1,0.7661653757095337,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,14,,,4.49055814743042,25,345,2.110948324203491,441,,,,,,0.32365092635154724,0.32365092635154724,0.32365092635154724,0.32365092635154724,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
False,1.0,,1.0,12,50,0,5.7275824546813965,1268,0,704,1,0.5,True,0.23699066943712072,1,0.7646673321723938,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,4,,,4.559670448303223,21,405,2.109787702560425,441,,,,,,0.36835572123527527,0.36835572123527527,0.36835572123527527,0.36835572123527527,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
True,0.23784526331178032,0.5,1.0,2,39,0,2.4298059940338135,2866,0,384,0,0.5,True,0.23784525323863462,1,0.7872351408004761,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,11,,,1.8147839307785034,3,67,2.1022071838378906,441,,,,,,0.20577774941921234,0.8651748895645142,0.8651748895645142,0.8651748895645142,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
True,0.23914806514861162,0.5,1.0,0,39,0,2.3577451705932617,316,2,384,0,0.5,True,0.2391480605779597,1,0.800495982170105,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,1,0.003982124384492636,0.003982124384492636,1.7752485275268555,17,17,2.090754985809326,441,0.34912407398223877,0.34912407398223877,0.9247223734855652,0.9247223734855652,0.9247223734855652,0.21206702291965485,0.8867603540420532,0.8867603540420532,0.8867603540420532,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,2,50,0,5.63884973526001,225,0,704,1,0.5,True,0.24080124394624539,1,0.7457529306411743,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,0,0.5280642509460449,0.5280642509460449,5.580443382263184,5,69,2.0764012336730957,441,0.6948491930961609,0.6948491930961609,0.8068949580192566,0.8068949580192566,0.8068949580192566,0.3682313561439514,0.3682313561439514,0.3682313561439514,0.3682313561439514,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
False,1.0,,1.0,1,50,0,5.712058067321777,2794,0,704,1,0.5,True,0.24182615908148236,1,0.6891279220581055,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,10,,,5.6169819831848145,13,45,2.067600965499878,441,,,,,,0.36197128891944885,0.36197128891944885,0.36197128891944885,0.36197128891944885,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
True,0.24354887938513656,0.5,1.0,2,39,0,2.3125205039978027,2368,1,384,0,0.5,True,0.24354889002828423,1,0.7785566449165344,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,9,,,1.9391354322433472,17,81,2.05297589302063,441,,,,,,0.21621429920196533,0.8877655267715454,0.8877655267715454,0.8877655267715454,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
True,0.243664836719894,0.5,1.0,8,39,0,2.340501308441162,308,0,384,0,0.5,True,0.24366482515730753,1,0.78941810131073,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,1,0.0070594786666333675,0.0070594786666333675,1.7502453327178955,7,263,2.051999092102051,441,0.35236501693725586,0.35236501693725586,0.9238525629043579,0.9238525629043579,0.9238525629043579,0.21362946927547455,0.8767349123954773,0.8767349123954773,0.8767349123954773,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
True,0.24427421498786847,0.5,0.9999999403953552,3,39,0,2.4489073753356934,327,0,384,0,0.5,True,0.2442742116496027,1,0.7624580264091492,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,1,0.8394284844398499,0.8394284844398499,2.063976287841797,25,121,2.046880006790161,441,0.4528179466724396,0.4528179466724396,0.8881170749664307,0.8881170749664307,0.8881170749664307,0.20417270064353943,0.8358340263366699,0.8358340263366699,0.8358340263366699,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
False,1.0,,1.0,12,50,0,5.884182453155518,736,1,704,1,0.5,True,0.24481678595318115,1,0.7686306238174438,20260702-01-flash-vqg-update-norm-event-trace-probe-baseline-r2-s124-d123-b64ga4-3090-event-3090-gpu0-all,2,0.0530085563659668,0.0530085563659668,5.078996181488037,1,385,2.0423436164855957,441,0.9129382967948914,0.9129382967948914,0.7120478749275208,0.7120478749275208,0.7120478749275208,0.3470904529094696,0.3470904529094696,0.3470904529094696,0.3470904529094696,20260702-01-flash-vqg-update-norm-event-trace-probe,3090,baseline-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/3090/baseline-r2/event-3090-gpu0-all/train_step_704/update_event_trace.jsonl
True,0.24560873072021436,0.5,1.0,22,39,0,2.2034637928009033,3159,0,384,0,0.5,True,0.24560872996697697,1,0.7943776249885559,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,12,,,1.9207020998001099,26,730,2.0357582569122314,441,,,,,,0.22691544890403748,0.9238899946212769,0.9238899946212769,0.9238899946212769,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
True,0.24691604169612377,0.5,0.9999999403953552,4,39,0,2.328481435775757,2889,1,384,0,0.5,True,0.24691603967842723,1,0.7924764156341553,20260702-01-flash-vqg-update-norm-event-trace-probe-ucap0p5-r2-s124-d123-b64ga4-2080ti-event-2080ti-gpu1-ucap0p5,11,,,1.9297513961791992,25,153,2.024979829788208,441,,,,,,0.21473222970962524,0.8696568608283997,0.8696568608283997,0.8696568608283997,20260702-01-flash-vqg-update-norm-event-trace-probe,2080ti,ucap0p5-r2,zoology/experiments/flash_vqg/scripts/20260702-01-flash-vqg-update-norm-event-trace-probe/outputs/traces/2080ti/ucap0p5-r2/event-2080ti-gpu1-ucap0p5/train_step_384/update_event_trace.jsonl
