experiment_id,machine,target,run_id,train_step,valid_batch_idx,records,entropy_mean,selected_mass_mean,selected_mass_p05,margin_top1_top2_mean,margin_top1_top2_p05,unique_top1_ids,source_path
20260625-01-flash-vqg-early-window-trace,3090,default-s123,etrace-cb64r16-default-s123-d123-b64ga4-3090,705,441,64,1.0281548558268696,0.8131864219903946,0.662725031375885,2.8240461200475693,0.5529899597167969,13,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s123/train_step_705/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,0,441,64,3.7004306316375732,0.03114433668088168,0.013426635414361954,0.38531045336276293,0.02865457534790039,41,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_0/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,130,441,64,2.0030048927292228,0.574145182268694,0.21119678020477295,1.6865669041872025,0.10916543006896973,7,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_130/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,203,441,64,1.1730992149095982,0.798145835287869,0.4297265410423279,2.2964304015040398,0.4214043617248535,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_203/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,352,441,64,0.8090212875977159,0.9027841575443745,0.8080464005470276,2.51221764087677,0.23218536376953125,3,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_352/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,448,441,64,0.22607640967908083,0.9626092985272408,0.9450615048408508,5.347947143018246,2.6054134368896484,2,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_448/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,64,441,64,3.699098836630583,0.16374870331492275,0.10670493543148041,0.3583596898242831,0.021606802940368652,27,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_64/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,default-s124,etrace-cb64r16-default-s124-d123-b64ga4-3090,705,441,64,1.2670336395967752,0.7811388284899294,0.49382284283638,1.886921487748623,0.6733713150024414,25,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/default-s124/train_step_705/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,0,441,64,3.7069881670176983,0.03168285592983011,0.01490439847111702,0.31392223108559847,0.04122960567474365,43,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_0/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,130,441,64,1.0492213659890695,0.7724601188674569,0.29763445258140564,4.134230602532625,0.801227331161499,4,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_130/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,203,441,64,1.6220708865675988,0.6535314009524882,0.20204296708106995,4.772893980145454,0.06639337539672852,5,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_203/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,352,441,64,2.1528690642444417,0.5074132401496172,0.13020670413970947,1.6526484675705433,0.1172935962677002,15,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_352/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,448,441,64,1.9876676098210737,0.5727757287677377,0.14253811538219452,1.9716947600245476,0.048728227615356445,19,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_448/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,64,441,64,3.7311185263097286,0.1569054771680385,0.10260346531867981,0.3347279066219926,0.024396061897277832,33,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_64/read_trace.jsonl
20260625-01-flash-vqg-early-window-trace,3090,hard04-s123,etrace-cb64r16-hard04-s123-d123-b64ga4-3090,705,441,64,2.352269950322807,0.5013816453283653,0.12252116203308105,1.2979270815849304,0.041027069091796875,23,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260625-01-flash-vqg-early-window-trace/outputs/traces/3090/hard04-s123/train_step_705/read_trace.jsonl
