config,run_id,source,gpu,seed,data_seed,cb,rank,dynamic_capacity,relative_to_gdn,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice_name,metric,value
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.9605546875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99634375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99271875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9869453125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.989203125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9869453125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.9605546875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99634375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9909609375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.96027734375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99603125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9931875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.98735546875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998541666666667
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.96027734375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99603125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9931875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9860390625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.988671875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9996875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9860390625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9996875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.96027734375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99603125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9909296875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.97337109375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99740625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9963125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.992453125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998333333333334
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.97337109375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99740625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9963125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.99234375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.9925625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.99234375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.97337109375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99740625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9944375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.97741796875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.997625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99659375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9930234375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9999166666666667
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.97741796875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.997625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99659375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.993515625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99253125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.993515625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.97741796875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.997625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9945625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,6,epoch_end,3.0,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.98169921875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.998125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9975
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.995015625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9999166666666667
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.98169921875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.998125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9975
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.995609375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.994421875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.995609375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.98169921875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.998125
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,1.0
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9959609375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,7,mid_epoch,3.5,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.98284375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.998
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9974375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9951015625
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9999791666666666
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.98284375
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.998
cb256-r8-s125,gd-r8-wk4-mu01-t025-cb256-s125-d123-noearly4ep-r4r8-seed125,r4_r8_seed125_paired_recheck,1,125,123,256,8,262144,16x,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9974375
