variant,machine,optimizer_step,hotspot_metric,rank,metric_value,layer_idx,head_idx,code_idx,num_events_sum,pair_abs_cos_p95_mean,update_norm_p95_mean,condition_number_mean,effective_rank_mean
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,2,0.11980812102556229,1,0,30,1861,0.7523429572582245,0.11980812102556229,9.354403686523437,6.778019952774048
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,3,0.11796294674277305,1,1,19,1919,0.7794282495975494,0.11796294674277305,8.213712453842163,6.771527194976807
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,4,0.11739296913146972,1,1,49,1578,0.6995553493499755,0.11739296913146972,6.605338144302368,8.98481330871582
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,5,0.116820028424263,1,0,34,1747,0.755271953344345,0.116820028424263,8.046713304519653,7.725123596191406
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,6,0.11622837334871292,1,0,48,1367,0.6487753629684448,0.11622837334871292,5.906954526901245,10.400483894348145
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,7,0.11610390320420265,1,0,29,1929,0.7711113870143891,0.11610390320420265,8.896640300750732,6.77232551574707
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,8,0.1159495010972023,1,0,37,1750,0.6704943001270294,0.1159495010972023,6.613360738754272,9.642420482635497
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,9,0.1158834420144558,1,0,41,1733,0.739068728685379,0.1158834420144558,7.72937388420105,7.692655181884765
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,10,0.1156582772731781,1,0,23,1715,0.6893451631069183,0.1156582772731781,6.116088151931763,9.37003059387207
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,11,0.11535238698124886,1,1,50,1735,0.6246753752231597,0.11535238698124886,4.941187953948974,11.033239269256592
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,12,0.11511607468128204,1,0,42,1547,0.7049421310424805,0.11511607468128204,6.6128744125366214,9.081020641326905
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,13,0.11509493216872216,1,1,36,1493,0.6516079425811767,0.11509493216872216,5.914946460723877,10.109532451629638
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,14,0.11505813896656036,1,0,57,1604,0.7278936505317688,0.11505813896656036,8.246777868270874,7.941932916641235
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,15,0.11500167846679688,1,1,41,1683,0.67331782579422,0.11500167846679688,5.772607755661011,10.144375705718994
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_update_norm_p95,16,0.11495082080364227,1,0,59,1411,0.7449754357337952,0.11495082080364227,8.827614402770996,7.832764053344727
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,1,11.916391849517822,1,0,0,1087,0.8305276095867157,0.10991316139698029,11.916391849517822,5.172461986541748
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,2,11.529186630249024,1,0,15,1517,0.8242094874382019,0.1132024995982647,11.529186630249024,5.045563983917236
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,3,11.17422342300415,1,0,7,1184,0.8042630434036255,0.11081078723073005,11.17422342300415,5.422271108627319
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,4,10.818927574157716,1,0,47,1203,0.8037940621376037,0.10852154940366746,10.818927574157716,5.7970020294189455
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,5,10.595952892303467,1,1,43,892,0.8084193646907807,0.10493609383702278,10.595952892303467,5.676838207244873
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,6,10.07853364944458,1,0,8,1271,0.7880189836025238,0.11018730401992798,10.07853364944458,6.414935684204101
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,7,9.903983306884765,1,0,44,1550,0.7846692025661468,0.11300284191966056,9.903983306884765,6.3100415706634525
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,8,9.777629947662353,1,0,19,1347,0.7723493158817292,0.11064502745866775,9.777629947662353,6.542625474929809
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,9,9.679410648345947,1,0,11,1002,0.7705213546752929,0.10634402930736542,9.679410648345947,7.039813423156739
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,10,9.678674983978272,1,0,21,1010,0.7503509819507599,0.10963902473449708,9.678674983978272,6.870978832244873
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,11,9.661748600006103,1,0,50,1229,0.7612797498703003,0.11047091335058212,9.661748600006103,6.917022848129273
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,12,9.621828079223633,1,1,38,1111,0.7985041439533234,0.10596143007278443,9.621828079223633,5.956048631668091
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,13,9.595040130615235,1,0,31,1065,0.763437283039093,0.10892360582947731,9.595040130615235,6.9944792747497555
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,14,9.53803596496582,1,0,25,1188,0.7705582022666931,0.110638128221035,9.53803596496582,6.702678775787353
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,15,9.371912574768066,1,0,43,858,0.7730639636516571,0.10258280411362648,9.371912574768066,6.885510969161987
dgeom-r16-update-softcap0p5-injwarm512,3090,0,high_condition_number,16,9.354403686523437,1,0,30,1861,0.7523429572582245,0.11980812102556229,9.354403686523437,6.778019952774048
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,1,5.045563983917236,1,0,15,1517,0.8242094874382019,0.1132024995982647,11.529186630249024,5.045563983917236
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,2,5.172461986541748,1,0,0,1087,0.8305276095867157,0.10991316139698029,11.916391849517822,5.172461986541748
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,3,5.422271108627319,1,0,7,1184,0.8042630434036255,0.11081078723073005,11.17422342300415,5.422271108627319
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,4,5.676838207244873,1,1,43,892,0.8084193646907807,0.10493609383702278,10.595952892303467,5.676838207244873
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,5,5.7970020294189455,1,0,47,1203,0.8037940621376037,0.10852154940366746,10.818927574157716,5.7970020294189455
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,6,5.956048631668091,1,1,38,1111,0.7985041439533234,0.10596143007278443,9.621828079223633,5.956048631668091
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,7,6.3100415706634525,1,0,44,1550,0.7846692025661468,0.11300284191966056,9.903983306884765,6.3100415706634525
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,8,6.414935684204101,1,0,8,1271,0.7880189836025238,0.11018730401992798,10.07853364944458,6.414935684204101
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,9,6.503368473052978,1,1,59,1257,0.7754772663116455,0.10802702084183693,9.240563583374023,6.503368473052978
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,10,6.542625474929809,1,0,19,1347,0.7723493158817292,0.11064502745866775,9.777629947662353,6.542625474929809
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,11,6.660748767852783,1,1,45,1196,0.7602878749370575,0.10683632045984268,8.793345832824707,6.660748767852783
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,12,6.702678775787353,1,0,25,1188,0.7705582022666931,0.110638128221035,9.53803596496582,6.702678775787353
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,13,6.749661207199097,1,1,6,1588,0.7728224456310272,0.1120052956044674,8.48216986656189,6.749661207199097
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,14,6.750442600250244,1,0,55,1339,0.7518824577331543,0.1101254403591156,9.043557596206664,6.750442600250244
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,15,6.75886721611023,1,1,57,1317,0.7665126502513886,0.11204445287585259,8.780119323730469,6.75886721611023
dgeom-r16-update-softcap0p5-injwarm512,3090,0,low_effective_rank,16,6.771527194976807,1,1,19,1919,0.7794282495975494,0.11796294674277305,8.213712453842163,6.771527194976807
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,1,0.9989736884832382,1,0,50,40953,0.9989736884832382,0.027820121869444846,255.81254119873046,1.0349641621112824
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,2,0.9989728331565857,1,1,18,6828,0.9989728331565857,0.013841610681265593,269.614363861084,1.0353177607059478
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,3,0.9989376813173294,1,0,19,40698,0.9989376813173294,0.02023333925753832,265.46959075927737,1.037778276205063
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,4,0.9988983869552612,1,1,6,3,0.9988983869552612,0.010415134020149708,21.798809051513672,1.002347469329834
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,5,0.9984157145023346,1,0,33,22064,0.9984157145023346,0.01611294923350215,213.02677383422852,1.0545932829380036
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,6,0.9983756184577942,1,1,14,19640,0.9983756184577942,0.013539782585576176,208.46893463134765,1.051623922586441
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,7,0.9983241021633148,1,1,63,9093,0.9983241021633148,0.01406017579138279,199.46881790161132,1.0546791911125184
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,8,0.9981715321540833,1,1,12,37836,0.9981715321540833,0.015934877470135687,202.56562271118165,1.0563730239868163
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,9,0.9980609387159347,1,1,48,40559,0.9980609387159347,0.01727258865721524,193.8344612121582,1.0597143650054932
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,10,0.9971446812152862,1,0,5,18667,0.9971446812152862,0.018619866156950594,157.68977470397948,1.0941955983638763
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,11,0.9966921925544738,1,1,40,8511,0.9966921925544738,0.01418834002688527,148.52923049926758,1.09522243142128
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,12,0.995154923514316,1,1,25,283,0.995154923514316,0.01386367972008884,544.1319860458374,1.0916345477104188
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,13,0.9947280320856307,1,0,21,123,0.9947280320856307,0.014187613306076903,953.1445482655575,1.0565903751473678
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,14,0.9946597814559937,1,1,26,12,0.9946597814559937,0.012025041319429875,3.8899986267089846,1.0034425258636475
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,15,0.9932896137237549,1,0,57,320,0.9932896137237549,0.015598549228161573,225.74634990692138,1.1383199512958526
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_pair_abs_cos_p95,16,0.9880892515182496,1,1,20,88,0.9880892515182496,0.013950030209825319,40.71084897658404,1.1241373454823214
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,1,0.3709407240152359,1,0,39,40960,0.8579557269811631,0.3709407240152359,16.723942136764528,4.994791436195373
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,2,0.314500567317009,1,1,50,40960,0.91479372382164,0.314500567317009,26.01771764755249,3.2534032106399535
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,3,0.027820121869444846,1,0,50,40953,0.9989736884832382,0.027820121869444846,255.81254119873046,1.0349641621112824
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,4,0.02081654209177941,1,0,59,38,0.9746106147766114,0.02081654209177941,10.933972924947739,1.088991865515709
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,5,0.02023333925753832,1,0,19,40698,0.9989376813173294,0.02023333925753832,265.46959075927737,1.037778276205063
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,6,0.018619866156950594,1,0,5,18667,0.9971446812152862,0.018619866156950594,157.68977470397948,1.0941955983638763
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,7,0.017881494015455246,1,0,32,1,,0.017881494015455246,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,8,0.01727258865721524,1,1,48,40559,0.9980609387159347,0.01727258865721524,193.8344612121582,1.0597143650054932
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,9,0.016929058358073235,1,0,0,5,,0.016929058358073235,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,10,0.01611294923350215,1,0,33,22064,0.9984157145023346,0.01611294923350215,213.02677383422852,1.0545932829380036
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,11,0.015934877470135687,1,1,12,37836,0.9981715321540833,0.015934877470135687,202.56562271118165,1.0563730239868163
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,12,0.015598549228161573,1,0,57,320,0.9932896137237549,0.015598549228161573,225.74634990692138,1.1383199512958526
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,13,0.015068972948938608,1,1,24,17,0.979853892326355,0.015068972948938608,5.074320236841838,1.023778001467387
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,14,0.014715920900925994,1,0,51,4,,0.014715920900925994,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,15,0.01418834002688527,1,1,40,8511,0.9966921925544738,0.01418834002688527,148.52923049926758,1.09522243142128
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_update_norm_p95,16,0.014187613306076903,1,0,21,123,0.9947280320856307,0.014187613306076903,953.1445482655575,1.0565903751473678
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,1,953.1445482655575,1,0,21,123,0.9947280320856307,0.014187613306076903,953.1445482655575,1.0565903751473678
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,2,544.1319860458374,1,1,25,283,0.995154923514316,0.01386367972008884,544.1319860458374,1.0916345477104188
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,3,269.614363861084,1,1,18,6828,0.9989728331565857,0.013841610681265593,269.614363861084,1.0353177607059478
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,4,265.46959075927737,1,0,19,40698,0.9989376813173294,0.02023333925753832,265.46959075927737,1.037778276205063
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,5,255.81254119873046,1,0,50,40953,0.9989736884832382,0.027820121869444846,255.81254119873046,1.0349641621112824
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,6,225.74634990692138,1,0,57,320,0.9932896137237549,0.015598549228161573,225.74634990692138,1.1383199512958526
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,7,213.02677383422852,1,0,33,22064,0.9984157145023346,0.01611294923350215,213.02677383422852,1.0545932829380036
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,8,208.46893463134765,1,1,14,19640,0.9983756184577942,0.013539782585576176,208.46893463134765,1.051623922586441
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,9,202.56562271118165,1,1,12,37836,0.9981715321540833,0.015934877470135687,202.56562271118165,1.0563730239868163
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,10,199.46881790161132,1,1,63,9093,0.9983241021633148,0.01406017579138279,199.46881790161132,1.0546791911125184
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,11,193.8344612121582,1,1,48,40559,0.9980609387159347,0.01727258865721524,193.8344612121582,1.0597143650054932
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,12,157.68977470397948,1,0,5,18667,0.9971446812152862,0.018619866156950594,157.68977470397948,1.0941955983638763
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,13,148.52923049926758,1,1,40,8511,0.9966921925544738,0.01418834002688527,148.52923049926758,1.09522243142128
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,14,40.71084897658404,1,1,20,88,0.9880892515182496,0.013950030209825319,40.71084897658404,1.1241373454823214
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,15,26.01771764755249,1,1,50,40960,0.91479372382164,0.314500567317009,26.01771764755249,3.2534032106399535
dgeom-r16-update-softcap0p5-injwarm512,3090,64,high_condition_number,16,21.798809051513672,1,1,6,3,0.9988983869552612,0.010415134020149708,21.798809051513672,1.002347469329834
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,1,1.0,1,0,0,5,,0.016929058358073235,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,2,1.0,1,0,29,1,,0.01347681786864996,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,3,1.0,1,0,32,1,,0.017881494015455246,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,4,1.0,1,0,49,1,,0.008545294404029846,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,5,1.0,1,0,51,4,,0.014715920900925994,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,6,1.002347469329834,1,1,6,3,0.9988983869552612,0.010415134020149708,21.798809051513672,1.002347469329834
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,7,1.0034425258636475,1,1,26,12,0.9946597814559937,0.012025041319429875,3.8899986267089846,1.0034425258636475
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,8,1.0105119049549103,1,0,52,5,0.9862098693847656,0.014124338049441576,3.7503256797790527,1.0105119049549103
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,9,1.023778001467387,1,1,24,17,0.979853892326355,0.015068972948938608,5.074320236841838,1.023778001467387
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,10,1.0349641621112824,1,0,50,40953,0.9989736884832382,0.027820121869444846,255.81254119873046,1.0349641621112824
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,11,1.0353177607059478,1,1,18,6828,0.9989728331565857,0.013841610681265593,269.614363861084,1.0353177607059478
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,12,1.037778276205063,1,0,19,40698,0.9989376813173294,0.02023333925753832,265.46959075927737,1.037778276205063
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,13,1.0476033176694597,1,1,52,10,0.9307089447975159,0.013297196211559432,5.1153155735560825,1.0476033176694597
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,14,1.051623922586441,1,1,14,19640,0.9983756184577942,0.013539782585576176,208.46893463134765,1.051623922586441
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,15,1.0545932829380036,1,0,33,22064,0.9984157145023346,0.01611294923350215,213.02677383422852,1.0545932829380036
dgeom-r16-update-softcap0p5-injwarm512,3090,64,low_effective_rank,16,1.0546791911125184,1,1,63,9093,0.9983241021633148,0.01406017579138279,199.46881790161132,1.0546791911125184
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,1,0.9999331533908844,1,1,63,28670,0.9999331533908844,0.05172252255891051,797.4032723563058,1.003818222454616
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,2,0.9998660470758166,1,1,48,28672,0.9998660470758166,0.0630222660090242,543.8040597098214,1.0070442472185408
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,3,0.9998239576816559,1,1,12,28672,0.9998239576816559,0.07095837726124696,468.0910208565848,1.0091326151575362
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,4,0.9996383573327746,1,0,19,28664,0.9996383573327746,0.01737734006850847,340.03885541643416,1.0193401404789515
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,5,0.999557478087289,1,0,50,28672,0.999557478087289,0.029216314067265818,191.3886260986328,1.023213735648564
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,6,0.997602139200483,1,0,5,28671,0.997602139200483,0.021193332903619324,149.77629852294922,1.107704051903316
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,7,0.996599691254752,1,1,50,28672,0.996599691254752,2.7992283701896667,113.79861613682338,1.1303435819489616
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,8,0.9790526628494263,1,0,57,7,0.9790526628494263,0.0005043905687974378,2.4533301989237466,1.00998193025589
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_pair_abs_cos_p95,9,0.9484686255455017,1,0,39,28672,0.9484686255455017,1.163525904927935,17.699293545314244,2.8594445160457065
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,1,2.7992283701896667,1,1,50,28672,0.996599691254752,2.7992283701896667,113.79861613682338,1.1303435819489616
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,2,1.163525904927935,1,0,39,28672,0.9484686255455017,1.163525904927935,17.699293545314244,2.8594445160457065
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,3,0.07095837726124696,1,1,12,28672,0.9998239576816559,0.07095837726124696,468.0910208565848,1.0091326151575362
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,4,0.0630222660090242,1,1,48,28672,0.9998660470758166,0.0630222660090242,543.8040597098214,1.0070442472185408
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,5,0.05172252255891051,1,1,63,28670,0.9999331533908844,0.05172252255891051,797.4032723563058,1.003818222454616
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,6,0.029216314067265818,1,0,50,28672,0.999557478087289,0.029216314067265818,191.3886260986328,1.023213735648564
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,7,0.021193332903619324,1,0,5,28671,0.997602139200483,0.021193332903619324,149.77629852294922,1.107704051903316
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,8,0.01737734006850847,1,0,19,28664,0.9996383573327746,0.01737734006850847,340.03885541643416,1.0193401404789515
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,9,0.0008709453395567834,1,1,26,1,,0.0008709453395567834,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,10,0.0007631385233253241,1,0,33,1,,0.0007631385233253241,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,11,0.0006279250956140459,1,1,40,1,,0.0006279250956140459,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,12,0.0005043905687974378,1,0,57,7,0.9790526628494263,0.0005043905687974378,2.4533301989237466,1.00998193025589
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_update_norm_p95,13,1.2478010830818675e-05,1,0,59,1,,1.2478010830818675e-05,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,1,797.4032723563058,1,1,63,28670,0.9999331533908844,0.05172252255891051,797.4032723563058,1.003818222454616
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,2,543.8040597098214,1,1,48,28672,0.9998660470758166,0.0630222660090242,543.8040597098214,1.0070442472185408
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,3,468.0910208565848,1,1,12,28672,0.9998239576816559,0.07095837726124696,468.0910208565848,1.0091326151575362
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,4,340.03885541643416,1,0,19,28664,0.9996383573327746,0.01737734006850847,340.03885541643416,1.0193401404789515
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,5,191.3886260986328,1,0,50,28672,0.999557478087289,0.029216314067265818,191.3886260986328,1.023213735648564
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,6,149.77629852294922,1,0,5,28671,0.997602139200483,0.021193332903619324,149.77629852294922,1.107704051903316
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,7,113.79861613682338,1,1,50,28672,0.996599691254752,2.7992283701896667,113.79861613682338,1.1303435819489616
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,8,17.699293545314244,1,0,39,28672,0.9484686255455017,1.163525904927935,17.699293545314244,2.8594445160457065
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,9,2.4533301989237466,1,0,57,7,0.9790526628494263,0.0005043905687974378,2.4533301989237466,1.00998193025589
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,10,1.0,1,0,33,1,,0.0007631385233253241,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,11,1.0,1,0,59,1,,1.2478010830818675e-05,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,12,1.0,1,1,26,1,,0.0008709453395567834,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,high_condition_number,13,1.0,1,1,40,1,,0.0006279250956140459,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,1,1.0,1,0,33,1,,0.0007631385233253241,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,2,1.0,1,0,59,1,,1.2478010830818675e-05,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,3,1.0,1,1,26,1,,0.0008709453395567834,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,4,1.0,1,1,40,1,,0.0006279250956140459,1.0,1.0
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,5,1.003818222454616,1,1,63,28670,0.9999331533908844,0.05172252255891051,797.4032723563058,1.003818222454616
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,6,1.0070442472185408,1,1,48,28672,0.9998660470758166,0.0630222660090242,543.8040597098214,1.0070442472185408
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,7,1.0091326151575362,1,1,12,28672,0.9998239576816559,0.07095837726124696,468.0910208565848,1.0091326151575362
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,8,1.00998193025589,1,0,57,7,0.9790526628494263,0.0005043905687974378,2.4533301989237466,1.00998193025589
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,9,1.0193401404789515,1,0,19,28664,0.9996383573327746,0.01737734006850847,340.03885541643416,1.0193401404789515
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,10,1.023213735648564,1,0,50,28672,0.999557478087289,0.029216314067265818,191.3886260986328,1.023213735648564
dgeom-r16-update-softcap0p5-injwarm512,3090,256,low_effective_rank,11,1.107704051903316,1,0,5,28671,0.997602139200483,0.021193332903619324,149.77629852294922,1.107704051903316
