variant,machine,optimizer_step,micro_step,layer_idx,block_idx,block_len,head_idx,code_idx,num_events,pair_total_count,pair_sample_count,pair_abs_cos_mean,pair_abs_cos_p50,pair_abs_cos_p90,pair_abs_cos_p95,pair_abs_cos_max,signed_cos_mean,signed_cos_std,adjacent_cos_mean,adjacent_abs_cos_mean,resultant_length,effective_rank,condition_number,update_norm_mean,update_norm_p95,update_norm_max,write_strength_mean,write_strength_p95,raw_topk_mass_mean,addr_z_norm_mean,addr_z_norm_p05,addr_z_norm_p95,addr_z_norm_min,trace_path
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,51,46,1035,1035,0.46797099709510803,0.4744778275489807,0.8670748472213745,0.9232543706893921,0.9964240789413452,0.45386672019958496,0.27417585253715515,0.47245416045188904,0.47245416045188904,0.6824509501457214,6.322336196899414,12.888381004333496,0.002339220605790615,0.00726505508646369,0.00839269906282425,0.00046236999332904816,0.0015264846151694655,0.5838478803634644,1.3709272146224976,0.9414727687835693,1.7971868515014648,0.8663724064826965,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,52,108,5778,4096,0.6995198726654053,0.7422689199447632,0.9540805816650391,0.9637882709503174,0.9888511896133423,0.6995198726654053,0.23293767869472504,0.7379505038261414,0.7379505038261414,0.8464136719703674,3.268998861312866,13.114914894104004,0.0011808252893388271,0.005391236394643784,0.011656678281724453,0.00022904470097273588,0.001068304991349578,0.6882914304733276,1.434432029724121,1.0717873573303223,1.9002165794372559,0.8871386647224426,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,53,7,21,21,0.3730107247829437,0.39391008019447327,0.5668686628341675,0.5992980003356934,0.640644371509552,0.3730107247829437,0.15719203650951385,0.291797012090683,0.291797012090683,0.6801328063011169,4.8692450523376465,3.3915326595306396,0.003199272556230426,0.007387443911284208,0.008701398968696594,0.000636718817986548,0.0015024914173409343,0.45207732915878296,1.376369595527649,0.8873094916343689,2.0672311782836914,0.87415611743927,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,54,9,36,36,0.3573131561279297,0.336670845746994,0.5927585363388062,0.6338692307472229,0.9117332100868225,0.3573131561279297,0.19283001124858856,0.3748479187488556,0.3748479187488556,0.654769241809845,5.2516350746154785,11.33197021484375,0.0032854166347533464,0.005974287167191505,0.006504318676888943,0.0006383567815646529,0.001180458813905716,0.5292453765869141,1.2583128213882446,1.007163643836975,1.5484760999679565,0.9838436245918274,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,55,15,105,105,0.37151557207107544,0.3756508231163025,0.5926501750946045,0.618559718132019,0.7924500107765198,0.36945417523384094,0.1753954142332077,0.3230500817298889,0.32357993721961975,0.6414753198623657,7.0923285484313965,31.92572021484375,0.004938322119414806,0.00835388619452715,0.008435930125415325,0.0009178356267511845,0.0015547077637165785,0.4577524960041046,1.3023366928100586,1.0253504514694214,1.7751668691635132,0.9792764186859131,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,57,103,5253,4096,0.6486254930496216,0.6523593664169312,0.940898060798645,0.9543691277503967,0.970154881477356,0.6486254930496216,0.25764477252960205,0.6368460655212402,0.6382052898406982,0.8050613403320312,4.147622108459473,10.515847206115723,0.0012835835805162787,0.0050736828707158566,0.010741405189037323,0.0002512156788725406,0.000890452996827662,0.6446737051010132,1.4415234327316284,1.0753339529037476,1.9153252840042114,0.8822659850120544,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,58,27,351,351,0.27978816628456116,0.24006688594818115,0.5635778903961182,0.640418529510498,0.9637401103973389,0.2621401250362396,0.21485313773155212,0.2138635665178299,0.21638940274715424,0.5380225777626038,9.407551765441895,9.622756958007812,0.002722745994105935,0.008909662254154682,0.011665472760796547,0.0005303826765157282,0.001753994612954557,0.5189936757087708,1.5641473531723022,0.9926748871803284,1.938083529472351,0.9670395851135254,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,59,39,741,741,0.4244488477706909,0.42751190066337585,0.7056770324707031,0.8728516697883606,0.9883784651756287,0.4165167808532715,0.23913438618183136,0.403310090303421,0.403310090303421,0.6568698287010193,7.112128734588623,11.83198356628418,0.0019926191307604313,0.006346433889120817,0.0075790840201079845,0.00039441685657948256,0.0013248698087409139,0.5898287892341614,1.3776006698608398,0.9924616813659668,1.7493101358413696,0.848133385181427,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,60,1,0,0,,,,,,,,,,0.9999999403953552,1.0,1.0,0.002459001960232854,0.002459001960232854,0.002459001960232854,0.00048401125241070986,0.00048401125241070986,0.34146010875701904,1.3445181846618652,1.3445181846618652,1.3445181846618652,1.3445181846618652,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,0,61,20,190,190,0.2865292429924011,0.2796773612499237,0.5413839817047119,0.6093816161155701,0.9541158676147461,0.25264209508895874,0.22841040790081024,0.32052868604660034,0.3352624773979187,0.5385257601737976,8.537614822387695,27.65007781982422,0.003670175326988101,0.008543400093913078,0.010378106497228146,0.0007177174557000399,0.001710280543193221,0.5131406188011169,1.4464842081069946,0.9532491564750671,1.8081494569778442,0.8982006311416626,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,1,12,2048,2096128,4096,0.9994034767150879,0.9996868371963501,0.9999116659164429,0.9999302625656128,0.9999899864196777,0.9994034767150879,0.0007644629222340882,0.9996962547302246,0.9996962547302246,0.9997026920318604,1.0055336952209473,1221.97705078125,0.04827456176280975,0.07986617833375931,0.12692369520664215,0.015186912380158901,0.01983550563454628,0.8073088526725769,0.7062061429023743,0.6832150816917419,0.725178062915802,0.6496577858924866,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,1,48,2048,2096128,4096,0.99979168176651,0.9998871088027954,0.9999656081199646,0.9999730587005615,0.9999943375587463,0.99979168176651,0.00025734546943567693,0.9998931288719177,0.9998931288719177,0.9998961091041565,1.0021659135818481,1902.8858642578125,0.04016021266579628,0.06604184210300446,0.10590365529060364,0.012928534299135208,0.01690071076154709,0.8073088526725769,1.1089305877685547,1.0833202600479126,1.129486322402954,1.0416123867034912,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,1,50,2048,2096128,4096,0.9859711527824402,0.99290531873703,0.9984022974967957,0.9987843036651611,0.9995534420013428,0.9859711527824402,0.018193863332271576,0.992924690246582,0.992924690246582,0.9929852485656738,1.085416316986084,304.71844482421875,1.0576773881912231,1.7826499938964844,2.9192535877227783,0.6424415111541748,0.8389492034912109,0.8073088526725769,0.17842057347297668,0.17416037619113922,0.18345126509666443,0.16936415433883667,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,2,32,1,63,2048,2096128,4096,0.9997604489326477,0.9998791217803955,0.9999719858169556,0.9999791383743286,0.9999931454658508,0.9997604489326477,0.0003156550810672343,0.9998790621757507,0.9998790621757507,0.9998805522918701,1.002384901046753,2307.135986328125,0.033264704048633575,0.05443043261766434,0.08734608441591263,0.01110538188368082,0.014524690806865692,0.8073088526725769,1.3532309532165527,1.3464725017547607,1.3617395162582397,1.337827444076538,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,0,103,5253,4096,0.501267671585083,0.4871460497379303,0.9196836948394775,0.9288086295127869,0.9561495780944824,0.4816074073314667,0.3128049969673157,0.4753133952617645,0.5004810690879822,0.6766969561576843,6.5593581199646,8.725092887878418,0.0018769364105537534,0.008195830509066582,0.011099198833107948,0.00037834036629647017,0.0017731465632095933,0.6407769322395325,1.2251007556915283,0.858863115310669,1.68692946434021,0.6646390557289124,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,2,17,136,136,0.2840794324874878,0.2753981947898865,0.48707395792007446,0.523672878742218,0.9435660243034363,0.2623377740383148,0.19723622500896454,0.24362784624099731,0.2755037844181061,0.5529282689094543,8.512192726135254,56.211238861083984,0.0038963337428867817,0.007665526121854782,0.009439089335501194,0.0007419391185976565,0.0014767511747777462,0.4304303526878357,1.2571347951889038,0.8449701070785522,1.803940773010254,0.8303256034851074,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,4,3,3,3,0.6533583402633667,0.6328548192977905,0.6936373114585876,0.7012351155281067,0.7088329195976257,0.6533583402633667,0.039668597280979156,0.6636101007461548,0.6636101007461548,0.8768726587295532,2.0082309246063232,2.8183796405792236,0.005605674348771572,0.0073717026971280575,0.007376303430646658,0.0011543540749698877,0.00157065037637949,0.3259708881378174,1.6051111221313477,1.2978699207305908,2.065680742263794,1.2880698442459106,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,5,77,2926,2926,0.5138552188873291,0.5112621784210205,0.8899025917053223,0.9222214221954346,0.9988767504692078,0.5051141977310181,0.2711050808429718,0.546263575553894,0.5541241765022278,0.7152211666107178,5.900101661682129,9.020820617675781,0.0016288083279505372,0.006243924610316753,0.00971366185694933,0.0003225663385819644,0.0011812206357717514,0.627955973148346,1.251636028289795,0.880743145942688,1.7827904224395752,0.8039689660072327,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,7,14,91,91,0.3666578233242035,0.3471802771091461,0.5973781943321228,0.6572904586791992,0.8270184993743896,0.3662796914577484,0.17734083533287048,0.4053850471973419,0.4053850471973419,0.6415180563926697,6.745523929595947,44.07746887207031,0.00314195710234344,0.005936498288065195,0.00734369782730937,0.0006133070564828813,0.0012275553308427334,0.4113351106643677,1.5894149541854858,1.0331183671951294,1.8709841966629028,0.8960757851600647,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,8,7,21,21,0.41483888030052185,0.40810152888298035,0.6501367092132568,0.7389401197433472,0.813367486000061,0.41483888030052185,0.1684311330318451,0.33727604150772095,0.33727604150772095,0.7059981226921082,4.369306564331055,5.771666049957275,0.0018225456587970257,0.0038148898165673018,0.004717920906841755,0.0003771880583371967,0.0008580503053963184,0.43343570828437805,1.8025667667388916,1.3562238216400146,2.0827717781066895,1.2276887893676758,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,9,6,15,15,0.2765141427516937,0.2596544623374939,0.48519420623779297,0.5448845624923706,0.6522831916809082,0.2765141427516937,0.1641208380460739,0.2988159954547882,0.2988159954547882,0.6301548480987549,4.774117946624756,3.0356619358062744,0.004585182294249535,0.009326783008873463,0.010204758495092392,0.0008689897367730737,0.0017053724732249975,0.450248122215271,1.3160589933395386,1.060316562652588,1.8083698749542236,1.058380126953125,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,10,1,0,0,,,,,,,,,,0.9999999403953552,1.0,1.0,0.0011956010712310672,0.0011956010712310672,0.0011956010712310672,0.0002217094588559121,0.0002217094588559121,0.38296470046043396,2.14455246925354,2.14455246925354,2.14455246925354,2.14455246925354,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,11,7,21,21,0.3940202295780182,0.42969945073127747,0.6221888065338135,0.6286144852638245,0.6486703753471375,0.3737625777721405,0.2219214290380478,0.37326639890670776,0.3785499334335327,0.6806064248085022,4.377628326416016,5.465360641479492,0.0031368837226182222,0.0058643692173063755,0.006281673442572355,0.0005860454402863979,0.0011614779941737652,0.5026606321334839,1.470765471458435,1.108922004699707,1.7760603427886963,1.0935701131820679,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,13,1,0,0,,,,,,,,,,1.0,1.0,1.0,0.0020841280929744244,0.0020841280929744244,0.0020841280929744244,0.0004149323794990778,0.0004149323794990778,0.4089084267616272,1.9220781326293945,1.9220781326293945,1.9220781326293945,1.9220781326293945,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,14,4,6,6,0.5425943732261658,0.536370038986206,0.7652037143707275,0.7989006042480469,0.8325974941253662,0.5425943732261658,0.20231963694095612,0.44377774000167847,0.44377774000167847,0.8105219006538391,2.5411763191223145,4.0250163078308105,0.0020340944174677134,0.002901647938415408,0.0030320764053612947,0.0003828206972684711,0.0005349721759557724,0.3997369110584259,1.8102219104766846,1.6182072162628174,1.9974135160446167,1.601987361907959,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,15,8,28,28,0.4230600893497467,0.42534953355789185,0.6407154202461243,0.6675558090209961,0.7071987390518188,0.4230600893497467,0.15513712167739868,0.4358065128326416,0.4358065128326416,0.7036885619163513,4.733033657073975,5.803305625915527,0.0013033972354605794,0.0018261640798300505,0.0019955825991928577,0.00027029760531149805,0.0003927210345864296,0.5184376835823059,1.7206130027770996,1.4862838983535767,1.9772013425827026,1.4801417589187622,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,16,8,28,28,0.21794219315052032,0.16693951189517975,0.4031656086444855,0.4113682806491852,0.5013904571533203,0.15562018752098083,0.20576108992099762,0.09044917672872543,0.24563176929950714,0.5110456943511963,6.279839515686035,3.887850046157837,0.004387638997286558,0.008203350007534027,0.009004229679703712,0.0008743595099076629,0.0017327070236206055,0.4348033666610718,1.1313414573669434,0.8411329984664917,1.4145777225494385,0.7865893244743347,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,18,23,253,253,0.48745450377464294,0.4768636226654053,0.7162796258926392,0.776800811290741,0.9844912886619568,0.48745450377464294,0.16701297461986542,0.4561426043510437,0.4561426043510437,0.7139600515365601,6.032352447509766,17.098064422607422,0.0026616554241627455,0.0073363566771149635,0.009581579826772213,0.0005268651293590665,0.0015678571071475744,0.5064588189125061,1.6290286779403687,1.0454022884368896,2.089195728302002,1.0076282024383545,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,19,1875,1756875,4096,0.8959280252456665,0.9367589950561523,0.9769161939620972,0.9817860722541809,0.99285888671875,0.8953869938850403,0.13635529577732086,0.9133961200714111,0.9134495258331299,0.9459371566772461,1.7600089311599731,18.29326629638672,0.0005406145937740803,0.0015028715133666992,0.013355184346437454,0.00011446947610238567,0.0003183190419804305,0.774657130241394,1.1903071403503418,1.024581789970398,1.3876622915267944,0.5840797424316406,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,20,1,0,0,,,,,,,,,,0.9999999403953552,1.0,1.0,0.0011899607488885522,0.0011899607488885522,0.0011899607488885522,0.00022367824567481875,0.00022367824567481875,0.34740591049194336,2.444575786590576,2.444575786590576,2.444575786590576,2.444575786590576,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,21,94,4371,4096,0.6876221895217896,0.6828600764274597,0.9601196646690369,0.9689797759056091,0.9844264984130859,0.6861076354980469,0.2528184950351715,0.6811513304710388,0.6839581727981567,0.8285655975341797,3.5097122192382812,13.451813697814941,0.00160818244330585,0.008705905638635159,0.011853110045194626,0.0003215345786884427,0.0017322227358818054,0.6894636750221252,1.4249595403671265,1.0338431596755981,1.7861342430114746,0.9709756374359131,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,22,1,0,0,,,,,,,,,,1.0,1.0,1.0,0.004672014620155096,0.004672014620155096,0.004672014620155096,0.0009449483477510512,0.0009449483477510512,0.3986506760120392,1.1573902368545532,1.1573902368545532,1.1573902368545532,1.1573902368545532,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,25,35,595,595,0.3525339961051941,0.34776753187179565,0.6103474497795105,0.6916435956954956,0.9650037288665771,0.340713232755661,0.21934598684310913,0.38146623969078064,0.39776840806007385,0.5996248722076416,8.504289627075195,9.973076820373535,0.0033735870383679867,0.009688187390565872,0.010399449616670609,0.0006473269895650446,0.0017208586214110255,0.5135976672172546,1.387413740158081,0.920476496219635,1.9169425964355469,0.8416920304298401,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,26,1,0,0,,,,,,,,,,1.0,1.0,1.0,0.0014592406805604696,0.0014592406805604696,0.0014592406805604696,0.0002698578464332968,0.0002698578464332968,0.4311828017234802,1.9639285802841187,1.9639285802841187,1.9639285802841187,1.9639285802841187,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,27,6,15,15,0.41395601630210876,0.44496726989746094,0.5959369540214539,0.6689888834953308,0.7974785566329956,0.4114045798778534,0.20545564591884613,0.4124712646007538,0.4201256334781647,0.7137953639030457,3.9119787216186523,4.505404472351074,0.002792068524286151,0.007861683145165443,0.00983836967498064,0.0005764575907960534,0.0016958065098151565,0.5145870447158813,1.568097472190857,1.0093491077423096,1.9356229305267334,0.8884209394454956,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
dgeom-r16-injwarm512-only,3090,703,1,1,3,32,0,29,8,28,28,0.34704264998435974,0.35577791929244995,0.5353596806526184,0.6206663846969604,0.7827178239822388,0.339801162481308,0.18555784225463867,0.28666871786117554,0.28666871786117554,0.6498661637306213,5.175143241882324,8.34900951385498,0.004178697243332863,0.007350043393671513,0.007931504398584366,0.0007687448523938656,0.0013668244937434793,0.49570757150650024,1.417858600616455,1.0238592624664307,2.0080344676971436,1.0129473209381104,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260706-02-flash-vqg-default-dropout-joint-control-dgeom/outputs/collect-20260706T0050-formal/jointdgeom-3090-gpu0-20260706T0050-formal/traces/dgeom-r16-injwarm512-only/train_inline_step_703/micro_1/d_geometry_trace.jsonl
