variant,machine,optimizer_step,layer_idx,head_idx,code_idx,num_groups,num_events_sum,num_pairs_sampled_sum,pair_abs_cos_mean_mean,pair_abs_cos_mean_max,pair_abs_cos_mean_min,pair_abs_cos_p95_mean,pair_abs_cos_p95_max,pair_abs_cos_p95_min,pair_abs_cos_max_mean,pair_abs_cos_max_max,pair_abs_cos_max_min,signed_cos_mean_mean,signed_cos_mean_max,signed_cos_mean_min,resultant_length_mean,resultant_length_max,resultant_length_min,effective_rank_mean,effective_rank_max,effective_rank_min,condition_number_mean,condition_number_max,condition_number_min,update_norm_mean_mean,update_norm_mean_max,update_norm_mean_min,update_norm_p95_mean,update_norm_p95_max,update_norm_p95_min,update_norm_max_mean,update_norm_max_max,update_norm_max_min,write_strength_mean_mean,write_strength_mean_max,write_strength_mean_min,raw_topk_mass_mean_mean,raw_topk_mass_mean_max,raw_topk_mass_mean_min,addr_z_norm_mean_mean,addr_z_norm_mean_max,addr_z_norm_mean_min
dgeom-r16-injwarm512-only,2080ti,0,1,1,12,10,1201,0,0.349803751707077,0.37597930431365967,0.30792921781539917,0.6835793137550354,0.7125405669212341,0.6275776624679565,0.8340753257274628,0.8942873477935791,0.7669540047645569,0.33443211019039154,0.36188048124313354,0.2926195561885834,0.5806397259235382,0.594868540763855,0.5641474723815918,9.440537929534912,9.680526733398438,8.864078521728516,6.445081281661987,7.268845558166504,5.671990871429443,0.07960021942853927,0.08199236541986465,0.07648500800132751,0.10970881804823876,0.12396122515201569,0.10091595351696014,0.13933171182870865,0.15557065606117249,0.12250322103500366,0.12195792496204376,0.12384362518787384,0.1202283576130867,0.1475219026207924,0.14970792829990387,0.14541783928871155,1.6576585173606873,1.7244175672531128,1.5953457355499268
dgeom-r16-injwarm512-only,2080ti,0,1,1,13,10,1249,0,0.3960487872362137,0.44165414571762085,0.3592790961265564,0.7096391022205353,0.753016471862793,0.6816703081130981,0.8378629207611084,0.8929057121276855,0.7719718217849731,0.38606090247631075,0.4405849575996399,0.3304803669452667,0.6184813201427459,0.638397753238678,0.6049630045890808,8.536498641967773,8.97302532196045,8.171825408935547,7.1709352970123295,8.165410995483398,6.14224910736084,0.07952842861413956,0.08392547816038132,0.07676466554403305,0.10575722455978394,0.11564537137746811,0.10002057254314423,0.1251019209623337,0.14813338220119476,0.11141834408044815,0.12315012663602828,0.1274552345275879,0.12126443535089493,0.14605043977499008,0.1490442156791687,0.1434345692396164,1.708439040184021,1.7438790798187256,1.666957139968872
dgeom-r16-injwarm512-only,2080ti,0,1,1,14,10,808,0,0.4040054589509964,0.4315812289714813,0.3843851387500763,0.7178866505622864,0.7356647253036499,0.6959109306335449,0.8908768892288208,0.9528995752334595,0.745344877243042,0.3926507204771042,0.42711955308914185,0.36876899003982544,0.631915146112442,0.659211277961731,0.6097817420959473,8.129698324203492,8.583697319030762,7.706732273101807,7.986834573745727,8.691983222961426,7.438488960266113,0.07826914936304093,0.07985478639602661,0.07517586648464203,0.10347142368555069,0.10989933460950851,0.09569358080625534,0.12396848276257515,0.1347803920507431,0.10874306410551071,0.12082500010728836,0.12668803334236145,0.11852562427520752,0.14421626329421997,0.14664176106452942,0.1418788880109787,1.7406811714172363,1.7768628597259521,1.7082939147949219
dgeom-r16-injwarm512-only,2080ti,0,1,1,15,10,766,0,0.3351587563753128,0.3621229827404022,0.3035624921321869,0.6747997641563416,0.6993119120597839,0.6513761281967163,0.9033389747142792,0.95347660779953,0.8639829158782959,0.2965658619999886,0.335549920797348,0.2323089987039566,0.5524528712034226,0.5863919854164124,0.4933912456035614,9.3541654586792,9.906497955322266,8.922205924987793,6.678386878967285,7.365457057952881,5.881460666656494,0.07846369221806526,0.08202069252729416,0.07544727623462677,0.10223037451505661,0.11173811554908752,0.093702033162117,0.12618066966533661,0.16311676800251007,0.11031167954206467,0.11974023208022118,0.12223770469427109,0.1175754964351654,0.14366174787282943,0.14593321084976196,0.141902893781662,1.6289815187454224,1.6730279922485352,1.5825756788253784
dgeom-r16-injwarm512-only,2080ti,0,1,1,16,10,1058,0,0.3147447884082794,0.34514081478118896,0.2862907648086548,0.6539607286453247,0.7087630033493042,0.5926300883293152,0.804298585653305,0.9214832782745361,0.7230522036552429,0.2795378744602203,0.3095184564590454,0.2541642189025879,0.5355786859989167,0.5568367838859558,0.5098731517791748,10.01796932220459,10.429763793945312,9.541759490966797,6.168295860290527,7.244125843048096,5.648045539855957,0.07970575913786888,0.0835404023528099,0.0764283835887909,0.1075763113796711,0.11488360166549683,0.09788448363542557,0.12677975594997407,0.1415640264749527,0.11302908509969711,0.12323011606931686,0.12574294209480286,0.12085248529911041,0.145903317630291,0.14848676323890686,0.1434478610754013,1.6204354643821717,1.679998755455017,1.578287959098816
dgeom-r16-injwarm512-only,2080ti,0,1,1,17,10,934,0,0.45164433121681213,0.46350938081741333,0.4156021475791931,0.7583279550075531,0.8197183012962341,0.7264614105224609,0.8796702086925506,0.9560869336128235,0.805860161781311,0.4480531543493271,0.4608352482318878,0.4079461395740509,0.6727496027946472,0.6828632354736328,0.6616252064704895,7.274641609191894,7.697411060333252,6.9726948738098145,8.391879415512085,9.359922409057617,7.380053997039795,0.07883318141102791,0.08154002577066422,0.07515427470207214,0.10306696742773055,0.1102980524301529,0.0958489328622818,0.12531327456235886,0.14681114256381989,0.11341653019189835,0.12104889750480652,0.12442918866872787,0.11907850205898285,0.14427275359630584,0.1472223699092865,0.14171311259269714,1.8342486381530763,1.8737308979034424,1.7762867212295532
dgeom-r16-injwarm512-only,2080ti,0,1,1,18,10,1245,0,0.41642566919326784,0.46882110834121704,0.38234153389930725,0.7311950087547302,0.7861534357070923,0.6846720576286316,0.8490313589572906,0.9111711978912354,0.7754824757575989,0.41031932830810547,0.46736204624176025,0.3732350170612335,0.6476581752300262,0.6764662861824036,0.6307113766670227,7.94645848274231,8.383806228637695,7.338017463684082,7.631237363815307,9.271258354187012,6.848167896270752,0.07932689711451531,0.08276697248220444,0.07426498085260391,0.1067649930715561,0.11657281965017319,0.0995483547449112,0.1316418543457985,0.15423044562339783,0.11104276776313782,0.12348476648330689,0.1250772923231125,0.12160667032003403,0.14678333550691605,0.1489226222038269,0.1453111171722412,1.7947020053863525,1.8489627838134766,1.7534242868423462
dgeom-r16-injwarm512-only,2080ti,0,1,1,19,10,1863,0,0.485136416554451,0.51792973279953,0.4530354142189026,0.7859595239162445,0.8313806056976318,0.7465068101882935,0.8921234250068665,0.9591966271400452,0.8378996253013611,0.47958503663539886,0.5168062448501587,0.44518572092056274,0.6914751768112183,0.7128884196281433,0.6675063371658325,6.907586288452149,7.424719333648682,6.434141159057617,8.212137937545776,9.152275085449219,7.426319122314453,0.0835057519376278,0.086760975420475,0.08066530525684357,0.11546898335218429,0.12213793396949768,0.10966531187295914,0.14998861253261567,0.174704447388649,0.12926217913627625,0.128759503364563,0.13108064234256744,0.12770193815231323,0.1480420172214508,0.1506248116493225,0.14547014236450195,1.9253220677375793,1.9601750373840332,1.892699122428894
dgeom-r16-injwarm512-only,2080ti,0,1,1,20,10,1548,0,0.4540814459323883,0.4927128255367279,0.4312194883823395,0.7506125867366791,0.8302505016326904,0.7103711366653442,0.8510743319988251,0.9137578010559082,0.8130836486816406,0.450530594587326,0.4915297031402588,0.4310649037361145,0.6669586896896362,0.6774242520332336,0.6384934782981873,7.61304988861084,8.244275093078613,7.281707763671875,7.944217538833618,8.822025299072266,7.218567371368408,0.08183816894888878,0.08460032939910889,0.07925426959991455,0.11342780217528343,0.12128593027591705,0.10785651206970215,0.147723700851202,0.17221347987651825,0.11738850921392441,0.1271047219634056,0.13257449865341187,0.12450098991394043,0.1471937358379364,0.1502104103565216,0.1448943167924881,1.8385428309440612,1.8883479833602905,1.774620771408081
dgeom-r16-injwarm512-only,2080ti,0,1,1,21,10,1087,0,0.3527815520763397,0.4183427691459656,0.3203524053096771,0.6945879757404327,0.7481544017791748,0.6583078503608704,0.8215471923351287,0.9379061460494995,0.7304635643959045,0.3290481358766556,0.39669278264045715,0.2755751609802246,0.5689515590667724,0.5883333683013916,0.5324808359146118,9.33934154510498,9.706503868103027,8.540014266967773,6.610749340057373,7.818510055541992,5.988786220550537,0.08017859011888503,0.08449053019285202,0.07651202380657196,0.10933794304728509,0.11753514409065247,0.10414163768291473,0.13400231748819352,0.15104050934314728,0.11824993789196014,0.12297121435403824,0.12604646384716034,0.12062320113182068,0.14595274925231932,0.14829742908477783,0.14395193755626678,1.6805692195892334,1.7345002889633179,1.6357390880584717
dgeom-r16-injwarm512-only,2080ti,0,1,1,22,10,1510,0,0.404589107632637,0.44822800159454346,0.3690582513809204,0.7295830905437469,0.7735792398452759,0.673809289932251,0.8445862710475922,0.8740532398223877,0.799309253692627,0.39109660387039186,0.43770599365234375,0.3548329770565033,0.6255637645721436,0.6411805748939514,0.615814745426178,8.482115936279296,8.734341621398926,8.203953742980957,6.752912807464599,7.089236736297607,6.322503089904785,0.08229258581995964,0.08490090817213058,0.07953428477048874,0.11240518093109131,0.12030428647994995,0.10625278949737549,0.14473123699426652,0.1641012728214264,0.12277443706989288,0.12636708617210388,0.13198961317539215,0.12184324115514755,0.1461902603507042,0.15016457438468933,0.14443489909172058,1.738259243965149,1.797295331954956,1.6970641613006592
dgeom-r16-injwarm512-only,2080ti,0,1,1,23,10,1648,0,0.4095941334962845,0.44428837299346924,0.38057398796081543,0.7178138673305512,0.7473874688148499,0.6861225366592407,0.8238276243209839,0.8781721591949463,0.7640577554702759,0.4025980055332184,0.4415232539176941,0.3749585747718811,0.6371635138988495,0.6606668829917908,0.608612596988678,8.221880769729614,8.823290824890137,7.728499412536621,7.19491024017334,8.160074234008789,6.261088848114014,0.08196848183870316,0.08437894284725189,0.07801050692796707,0.11182974576950074,0.1177133321762085,0.10387468338012695,0.1410437062382698,0.1522151678800583,0.12467437982559204,0.12687549367547035,0.12938827276229858,0.12319991737604141,0.1474127098917961,0.14906002581119537,0.1452775001525879,1.7643558502197265,1.8136062622070312,1.723246693611145
dgeom-r16-injwarm512-only,2080ti,0,1,1,24,10,1468,0,0.3415366768836975,0.3699597120285034,0.3174598217010498,0.6713955521583557,0.7017078399658203,0.6174291968345642,0.8033922553062439,0.8698145151138306,0.7464519143104553,0.31089391112327575,0.3321472108364105,0.2829354405403137,0.5534903168678283,0.5779157280921936,0.524082601070404,9.893929481506348,10.503313064575195,9.219058990478516,5.859919452667237,6.386552810668945,5.128371238708496,0.08177240639925003,0.08431579172611237,0.07665234059095383,0.11148726865649224,0.11930843442678452,0.09663531184196472,0.13776894211769103,0.15476617217063904,0.12510180473327637,0.12574089616537093,0.12851977348327637,0.12222303450107574,0.14563481360673905,0.14729657769203186,0.14359958469867706,1.6363237023353576,1.6963878870010376,1.5833497047424316
dgeom-r16-injwarm512-only,2080ti,0,1,1,25,10,1067,0,0.3515828847885132,0.4099467694759369,0.2993182837963104,0.7047139465808868,0.7570673823356628,0.6389073133468628,0.8046017706394195,0.845952033996582,0.7026731967926025,0.320648330450058,0.37887129187583923,0.25323569774627686,0.562640517950058,0.5968266725540161,0.5338224768638611,9.492996883392333,10.21210765838623,8.928964614868164,6.277205753326416,6.831254005432129,5.807616710662842,0.07931927889585495,0.0837411880493164,0.0759313553571701,0.1037547841668129,0.10985542088747025,0.09692768007516861,0.13280728161334993,0.17950820922851562,0.11310023069381714,0.12217816561460496,0.1259882152080536,0.11998893320560455,0.14636000543832778,0.14909887313842773,0.14242029190063477,1.64593003988266,1.6933987140655518,1.6098761558532715
dgeom-r16-injwarm512-only,2080ti,0,1,1,26,10,1250,0,0.4447462111711502,0.4711148142814636,0.421269953250885,0.7305934429168701,0.7622647881507874,0.7013817429542542,0.831210708618164,0.9066861271858215,0.7457956075668335,0.43919136822223664,0.4711148142814636,0.41481828689575195,0.659441488981247,0.686903178691864,0.6358004808425903,7.706924819946289,8.18139362335205,7.148982048034668,7.995244693756104,9.190141677856445,6.892476558685303,0.08063233345746994,0.08389273285865784,0.07718789577484131,0.10947801694273948,0.11868049949407578,0.10363154858350754,0.12987566217780114,0.14013183116912842,0.12149274349212646,0.12420747205615043,0.12647639214992523,0.12161394208669662,0.14424998909235,0.14720627665519714,0.14250414073467255,1.7927189230918885,1.8244749307632446,1.7698407173156738
dgeom-r16-injwarm512-only,2080ti,0,1,1,27,10,1038,0,0.468984979391098,0.5161367654800415,0.43348783254623413,0.7550433874130249,0.7757993936538696,0.701922595500946,0.8634907066822052,0.9728331565856934,0.801359236240387,0.46532335579395295,0.5142359733581543,0.4327058494091034,0.6837753653526306,0.7209851145744324,0.6510575413703918,7.095602655410767,7.820544242858887,6.2874436378479,8.519233131408692,9.920284271240234,7.263297080993652,0.07990633621811867,0.0831204205751419,0.07634251564741135,0.10551416873931885,0.11397110670804977,0.09844370186328888,0.12493577003479003,0.14400885999202728,0.10748801380395889,0.12190762460231781,0.12656216323375702,0.11885754764080048,0.144714617729187,0.1469758301973343,0.14322803914546967,1.8591155648231505,1.8921401500701904,1.8162007331848145
dgeom-r16-injwarm512-only,2080ti,0,1,1,28,10,1133,0,0.4663703590631485,0.5029522180557251,0.4292992949485779,0.758586198091507,0.7989612221717834,0.7053706645965576,0.8669859945774079,0.9367203712463379,0.8158990144729614,0.46055462062358854,0.5026317834854126,0.42429497838020325,0.67801154255867,0.7028884887695312,0.6529878973960876,7.1776045799255375,7.550657272338867,6.623422145843506,8.909046268463134,10.780460357666016,8.004874229431152,0.07992105633020401,0.08255783468484879,0.07689658552408218,0.1099310852587223,0.1184416264295578,0.10223747044801712,0.1306666098535061,0.15053248405456543,0.1145055741071701,0.12225160747766495,0.1250055432319641,0.1188865602016449,0.1456989139318466,0.14754045009613037,0.14245156943798065,1.8332265496253968,1.8627220392227173,1.7800019979476929
dgeom-r16-injwarm512-only,2080ti,0,1,1,29,10,1244,0,0.43288933634758,0.47670695185661316,0.3974387049674988,0.7404372572898865,0.7927468419075012,0.6722583770751953,0.8490596413612366,0.9155561923980713,0.7635497450828552,0.4248755544424057,0.46631139516830444,0.3868255615234375,0.6523079395294189,0.6635937690734863,0.6406805515289307,7.780270290374756,8.030664443969727,7.480310440063477,8.207746267318726,9.485177993774414,6.9673638343811035,0.081550931930542,0.08446909487247467,0.07784674316644669,0.11000765934586525,0.1176886186003685,0.10603058338165283,0.13663598671555519,0.15528705716133118,0.12192185968160629,0.12449736744165421,0.1271536499261856,0.12215927243232727,0.1452804386615753,0.1469040811061859,0.14321914315223694,1.8209994196891786,1.8739515542984009,1.7592344284057617
dgeom-r16-injwarm512-only,2080ti,0,1,1,30,10,2102,0,0.4665366917848587,0.48724719882011414,0.4542808532714844,0.7568175196647644,0.7984537482261658,0.712970495223999,0.8783472418785095,0.9572871327400208,0.8163986206054688,0.46256211698055266,0.4831584692001343,0.4476509690284729,0.6779661893844604,0.6937042474746704,0.6601008176803589,7.334384155273438,7.677550315856934,6.918152332305908,7.604225492477417,8.191568374633789,6.906888008117676,0.08576697260141372,0.0905630886554718,0.08137570321559906,0.11976725161075592,0.13421517610549927,0.1138497143983841,0.1525809571146965,0.17562556266784668,0.1297266036272049,0.13235232084989548,0.1365049183368683,0.1306472271680832,0.14874833524227143,0.14998607337474823,0.146365225315094,1.8406782031059266,1.8857421875,1.7864841222763062
dgeom-r16-injwarm512-only,2080ti,0,1,1,31,10,1013,0,0.47930311858654023,0.5212506055831909,0.4513882100582123,0.7717187643051148,0.8269085884094238,0.7349177598953247,0.8848859429359436,0.9439043998718262,0.802116870880127,0.4765249103307724,0.5212506055831909,0.44716382026672363,0.6922471225261688,0.7233596444129944,0.6736060976982117,6.888896512985229,7.216789245605469,6.204385280609131,8.790146732330323,10.304621696472168,8.061135292053223,0.07977516576647758,0.08280859887599945,0.07717159390449524,0.10865391120314598,0.11375484615564346,0.10338813066482544,0.12821953520178794,0.14549067616462708,0.11171554028987885,0.12378252893686295,0.1267099380493164,0.12132041901350021,0.14494974166154861,0.1476440727710724,0.14241045713424683,1.9004679679870606,1.92954683303833,1.8486473560333252
dgeom-r16-injwarm512-only,2080ti,0,1,1,32,10,1465,0,0.31814896166324613,0.3508118689060211,0.2749473750591278,0.6602165877819062,0.6926261186599731,0.6302436590194702,0.7961541175842285,0.8967687487602234,0.7325620055198669,0.28306749910116197,0.31359368562698364,0.2391563206911087,0.526847779750824,0.5440333485603333,0.4985671639442444,10.314148807525635,10.77245807647705,9.978979110717773,5.779826498031616,6.766263484954834,5.250494956970215,0.0819983571767807,0.08463255316019058,0.07876139134168625,0.11211826503276826,0.11711599677801132,0.10708140581846237,0.13907259255647658,0.158585324883461,0.13214991986751556,0.12637275457382202,0.12903688848018646,0.1231083944439888,0.1453729823231697,0.14846110343933105,0.14254620671272278,1.6093221187591553,1.6569496393203735,1.580275535583496
dgeom-r16-injwarm512-only,2080ti,0,1,1,33,10,1329,0,0.35375062823295594,0.37465900182724,0.32422226667404175,0.7170317709445954,0.7556241750717163,0.6753969788551331,0.8147392034530639,0.8791779279708862,0.7510966062545776,0.31844082474708557,0.35151392221450806,0.2978038191795349,0.5749436318874359,0.6046093106269836,0.5598440170288086,9.153551864624024,9.689875602722168,8.405375480651855,6.568571996688843,7.133875846862793,5.764351844787598,0.0822436772286892,0.08596097677946091,0.0789705142378807,0.11129828467965126,0.11778516322374344,0.10355277359485626,0.14280831515789033,0.15752820670604706,0.12928436696529388,0.12498155385255813,0.1283845603466034,0.12240667641162872,0.14528138935565948,0.14776815474033356,0.14318765699863434,1.6936817169189453,1.7448902130126953,1.620584487915039
dgeom-r16-injwarm512-only,2080ti,0,1,1,34,10,1132,0,0.4356911301612854,0.4636463522911072,0.4105374813079834,0.7483794927597046,0.7757047414779663,0.715018093585968,0.8427350580692291,0.9206758737564087,0.7714449763298035,0.42891466021537783,0.45621392130851746,0.3989056348800659,0.6658770382404328,0.6806017756462097,0.6531286835670471,7.4986649513244625,7.824024200439453,7.27263069152832,8.583744621276855,9.294332504272461,7.93720817565918,0.07981289997696876,0.08305453509092331,0.07425003498792648,0.10731446295976639,0.11375060677528381,0.09991922229528427,0.12677010521292686,0.13326700031757355,0.1165785863995552,0.12286028563976288,0.12623392045497894,0.12026548385620117,0.1453896090388298,0.14761227369308472,0.14273907244205475,1.8333858609199525,1.870369791984558,1.7897775173187256
dgeom-r16-injwarm512-only,2080ti,0,1,1,35,10,1743,0,0.3355137676000595,0.3535458743572235,0.30308079719543457,0.6656915783882141,0.7073840498924255,0.6251404881477356,0.8014373004436492,0.8864007592201233,0.7480010986328125,0.2966291010379791,0.32158756256103516,0.24553140997886658,0.5368933379650116,0.5529266595840454,0.5047758221626282,10.045594215393066,10.62874698638916,9.855001449584961,5.4702417850494385,5.813686370849609,4.817748546600342,0.08350158631801605,0.08854446560144424,0.0794396698474884,0.11756793931126594,0.1283566653728485,0.10472995042800903,0.15731565803289413,0.21929703652858734,0.11745461821556091,0.12857658490538598,0.13354185223579407,0.12376860529184341,0.14835966378450394,0.14986488223075867,0.1471250206232071,1.6308308720588685,1.6482118368148804,1.6041866540908813
dgeom-r16-injwarm512-only,2080ti,0,1,1,36,10,1572,0,0.32844656705856323,0.37196531891822815,0.29126623272895813,0.6730479776859284,0.7643783092498779,0.6399652361869812,0.8103371441364289,0.9170628786087036,0.7181112170219421,0.29067782163619993,0.3282433748245239,0.23769912123680115,0.5355559408664703,0.5524023175239563,0.5092803835868835,10.127110481262207,10.487616539001465,9.787219047546387,6.03505277633667,6.724298000335693,5.157275676727295,0.08420530334115028,0.0884716659784317,0.07884076982736588,0.11511354446411133,0.12402153015136719,0.10715003311634064,0.14912116080522536,0.17203034460544586,0.134210467338562,0.1285858318209648,0.1307356208562851,0.12577548623085022,0.1447531059384346,0.1461724489927292,0.14264176785945892,1.6232320547103882,1.6666486263275146,1.573951005935669
dgeom-r16-injwarm512-only,2080ti,0,1,1,37,10,1325,0,0.45913837254047396,0.4892808794975281,0.4306156039237976,0.7553140759468079,0.8141424655914307,0.7126450538635254,0.8479334890842438,0.9120917320251465,0.7904835343360901,0.4529880672693253,0.4866170287132263,0.4170175790786743,0.6780387878417968,0.6959490180015564,0.6538172364234924,7.287208461761475,7.778314113616943,6.8607611656188965,8.161598253250123,9.130021095275879,7.413157939910889,0.0811652347445488,0.08529787510633469,0.07562284171581268,0.11181273758411407,0.11793026328086853,0.10569646954536438,0.14214310199022293,0.15328919887542725,0.12516161799430847,0.12601519450545312,0.12838983535766602,0.12406758964061737,0.14628473073244094,0.1492728590965271,0.14394600689411163,1.864745283126831,1.901085376739502,1.8222346305847168
dgeom-r16-injwarm512-only,2080ti,0,1,1,38,10,1068,0,0.5382796704769135,0.5809642672538757,0.5224399566650391,0.7833413541316986,0.8173522353172302,0.7550817728042603,0.8594146966934204,0.9224726557731628,0.7968477606773376,0.5359768092632293,0.5784537196159363,0.5180320739746094,0.7320248305797576,0.7471268773078918,0.7203085422515869,6.015243721008301,6.2824506759643555,5.604158401489258,9.290939331054688,9.899393081665039,8.62758731842041,0.08033442348241807,0.08374455571174622,0.07755107432603836,0.10746648609638214,0.12025193870067596,0.10140126198530197,0.12795454487204552,0.1588163524866104,0.11389722675085068,0.12317189425230027,0.12491721659898758,0.12110155075788498,0.1440894514322281,0.14586935937404633,0.14124441146850586,1.9879163265228272,2.0240564346313477,1.9615572690963745
dgeom-r16-injwarm512-only,2080ti,0,1,1,39,10,1080,0,0.43440127074718476,0.4642937183380127,0.4110131859779358,0.7479183197021484,0.7936358451843262,0.6971731185913086,0.8584578812122345,0.9114920496940613,0.7902143001556396,0.42599054574966433,0.4583432674407959,0.4052952229976654,0.6524440050125122,0.6724603772163391,0.6338716149330139,7.760416078567505,8.36424446105957,7.364139080047607,7.694057893753052,8.42659854888916,6.878585338592529,0.08062487468123436,0.08505666255950928,0.07598424702882767,0.10861114934086799,0.11682090163230896,0.09973053634166718,0.13263659924268723,0.1492004692554474,0.1183520033955574,0.12309726402163505,0.12610918283462524,0.12011111527681351,0.14448571503162383,0.14622057974338531,0.1431325376033783,1.8119157314300538,1.8864686489105225,1.7404121160507202
dgeom-r16-injwarm512-only,2080ti,0,1,1,40,10,1025,0,0.335302060842514,0.3814828395843506,0.29364532232284546,0.6819074630737305,0.7362276315689087,0.6058731079101562,0.7850890994071961,0.8588780164718628,0.6821367740631104,0.29657068848609924,0.351593941450119,0.23237672448158264,0.5340014547109604,0.5559054613113403,0.47482261061668396,9.837316799163819,10.292733192443848,9.349344253540039,6.222714376449585,7.312580108642578,5.542026996612549,0.07984814420342445,0.08386695384979248,0.07521890103816986,0.10538981854915619,0.11090460419654846,0.09692410379648209,0.1261676475405693,0.14414115250110626,0.11044561862945557,0.12179037109017372,0.1260533481836319,0.11714521050453186,0.14463161677122116,0.1485399752855301,0.14160577952861786,1.6241860151290894,1.6635998487472534,1.5600601434707642
dgeom-r16-injwarm512-only,2080ti,0,1,1,41,10,1709,0,0.33243712186813357,0.3572406768798828,0.31021642684936523,0.6524330675601959,0.6984888911247253,0.6152889728546143,0.8220331907272339,0.8936243653297424,0.7359318137168884,0.29976062178611756,0.3185150623321533,0.2731073498725891,0.5376059055328369,0.5517006516456604,0.5248520374298096,10.253185558319093,10.642080307006836,9.6012544631958,5.6859015941619875,6.691174507141113,5.228564739227295,0.08267561346292496,0.08590781688690186,0.07884588837623596,0.11327767968177796,0.12344968318939209,0.1061260998249054,0.1485361561179161,0.17968197166919708,0.12963035702705383,0.12763688564300538,0.13145922124385834,0.1251511573791504,0.14728467613458635,0.1501794457435608,0.1450427770614624,1.6221506476402283,1.6606345176696777,1.5829746723175049
dgeom-r16-injwarm512-only,2080ti,0,1,1,42,10,1233,0,0.36006935238838195,0.3913425803184509,0.3383851647377014,0.6955732643604279,0.7338950634002686,0.6605062484741211,0.836694985628128,0.9012162685394287,0.7460801601409912,0.3350162208080292,0.37021803855895996,0.28735867142677307,0.5789071381092071,0.6085765957832336,0.5458901524543762,9.235059261322021,9.662836074829102,8.768294334411621,6.659407091140747,7.431858539581299,6.08821964263916,0.08120824545621871,0.0850270465016365,0.07660934329032898,0.10935309454798699,0.12727852165699005,0.09784479439258575,0.13423267528414726,0.15882658958435059,0.12030156701803207,0.12405897676944733,0.12624813616275787,0.12039095163345337,0.14453181624412537,0.1469258815050125,0.14303632080554962,1.6906776547431945,1.7314653396606445,1.610912561416626
dgeom-r16-injwarm512-only,2080ti,0,1,1,43,10,914,0,0.5514378607273102,0.6170542240142822,0.5104768872261047,0.8077422559261322,0.8558433651924133,0.7874812483787537,0.9157334268093109,0.9511879682540894,0.825924277305603,0.5503601193428039,0.6170542240142822,0.5089332461357117,0.7429229259490967,0.7741226553916931,0.7171677350997925,5.687000894546509,6.317754745483398,5.109501838684082,10.475599765777588,11.840713500976562,9.875816345214844,0.07873738184571266,0.08105695992708206,0.07606498897075653,0.10520915314555168,0.11106997728347778,0.09986726194620132,0.12103865817189216,0.13015516102313995,0.10729467868804932,0.1215598687529564,0.12385087460279465,0.11928121745586395,0.14374447613954544,0.14648732542991638,0.1419345736503601,2.0261337637901304,2.09202241897583,1.9729591608047485
dgeom-r16-injwarm512-only,2080ti,0,1,1,44,10,1057,0,0.4094516456127167,0.4405919313430786,0.3875783085823059,0.7309381484985351,0.784543514251709,0.6719198226928711,0.8461469173431396,0.944808840751648,0.7648983597755432,0.3940232664346695,0.42456161975860596,0.36843541264533997,0.6314749598503113,0.6424023509025574,0.6198688745498657,8.070507907867432,8.29246997833252,7.822785377502441,7.802377986907959,9.1827974319458,6.908116817474365,0.08020303174853324,0.08306477218866348,0.07530733197927475,0.10819315239787101,0.11474060267210007,0.1009349524974823,0.13080150857567788,0.14997972548007965,0.10948648303747177,0.12284883484244347,0.12588495016098022,0.11742997169494629,0.14447132200002671,0.14750094711780548,0.1415075808763504,1.7541640877723694,1.8035457134246826,1.6946440935134888
dgeom-r16-injwarm512-only,2080ti,0,1,1,45,10,1127,0,0.4892886817455292,0.5366759896278381,0.4626030921936035,0.7609680235385895,0.7850056290626526,0.7447920441627502,0.8461219251155854,0.8936644196510315,0.8062533140182495,0.4881635308265686,0.5361137390136719,0.45805254578590393,0.7012188315391541,0.7183835506439209,0.6889248490333557,6.746914196014404,6.937867164611816,6.326644420623779,8.757202386856079,9.640101432800293,7.852957248687744,0.08034099414944648,0.08364851772785187,0.07543041557073593,0.10851932689547539,0.11248063296079636,0.10576792061328888,0.13588035628199577,0.16379359364509583,0.11480630189180374,0.12323877215385437,0.12950056791305542,0.11950075626373291,0.14554799646139144,0.1475081890821457,0.1429050713777542,1.8868197798728943,1.9380451440811157,1.8047728538513184
dgeom-r16-injwarm512-only,2080ti,0,1,1,46,10,1043,0,0.3809124231338501,0.42633771896362305,0.33242589235305786,0.7108165264129639,0.7487022280693054,0.6719405055046082,0.8342081844806671,0.9345409274101257,0.7576708197593689,0.3656387388706207,0.41061705350875854,0.3007262051105499,0.6135400712490082,0.6349210739135742,0.5923686623573303,8.503299236297607,9.005779266357422,8.179696083068848,7.260924386978149,8.038579940795898,6.438985824584961,0.0801049903035164,0.08392010629177094,0.0748651921749115,0.10738398358225823,0.11769402772188187,0.09429436922073364,0.12812711894512177,0.1461409479379654,0.10746292769908905,0.12421813979744911,0.1271928995847702,0.11928360164165497,0.14400850534439086,0.14706291258335114,0.14185760915279388,1.7302013754844665,1.7710309028625488,1.6654078960418701
