variant,optimizer_step,layer_idx,head_idx,code_idx,final_1024x256_2080ti,final_1024x256_3090,higher_final_machine,num_events_sum_2080ti,num_events_sum_3090,pair_abs_cos_p95_mean_2080ti,pair_abs_cos_p95_mean_3090,pair_abs_cos_p95_mean_abs_diff,pair_abs_cos_max_mean_2080ti,pair_abs_cos_max_mean_3090,pair_abs_cos_max_mean_abs_diff,effective_rank_mean_2080ti,effective_rank_mean_3090,effective_rank_mean_abs_diff,condition_number_mean_2080ti,condition_number_mean_3090,condition_number_mean_abs_diff,update_norm_p95_mean_2080ti,update_norm_p95_mean_3090,update_norm_p95_mean_abs_diff,update_norm_max_mean_2080ti,update_norm_max_mean_3090,update_norm_max_mean_abs_diff,write_strength_mean_mean_2080ti,write_strength_mean_mean_3090,write_strength_mean_mean_abs_diff,raw_topk_mass_mean_mean_2080ti,raw_topk_mass_mean_mean_3090,raw_topk_mass_mean_mean_abs_diff
dgeom-r16-injwarm512-only,512,1,0,44,0.957,0.88,2080ti,768,1160,0.6795556396245956,0.757111382484436,0.07755574285984035,0.9602216184139252,0.9684891164302826,0.0082674980163574,9.206041646003722,8.9794291973114,0.22661244869232178,49.617179703712466,8.731327784061431,40.88585191965103,0.10599785298109055,0.023052499536424874,0.08294535344466566,0.124814972281456,0.028900655265897513,0.09591431701555848,0.010907862987369298,0.0015935943054500967,0.009314268681919202,0.36741032004356383,0.46629519313573836,0.09888487309217453
dgeom-r16-injwarm512-only,512,1,0,45,0.957,0.88,2080ti,391,275,0.5583702966570854,0.6384181290864944,0.08004783242940905,0.8156240612268448,0.7880500830709934,0.027573978155851386,7.869190216064453,5.856338858604431,2.012851357460022,60.288793408870696,116.84724891781806,56.55845550894737,0.07611696496605873,0.02089770375750959,0.05521926120854914,0.08747656587511302,0.02296585952863097,0.06451070634648204,0.010800047172233462,0.0019719470001291484,0.008828100172104314,0.26854291558265686,0.3637515053153038,0.09520858973264695
dgeom-r16-injwarm512-only,512,1,0,46,0.957,0.88,2080ti,76,3,0.3711284683085978,0.9587120413780212,0.5875835730694234,0.43176286621019244,0.9587120413780212,0.5269491751678288,3.4161620338757834,1.0528810620307922,2.363280971844991,54.640600740909576,3.943847179412842,50.696753561496735,0.04475307102418608,0.0050961802480742335,0.03965689077611185,0.046857416422830686,0.00513113965280354,0.041726276770027146,0.0084376052642862,0.0010381170432083309,0.007399488221077869,0.23511601901716656,0.3112461715936661,0.07613015257649952
dgeom-r16-injwarm512-only,512,1,0,47,0.957,0.88,2080ti,717,708,0.5721018150448799,0.6647562474012375,0.09265443235635762,0.8562125027179718,0.9210673779249191,0.06485487520694733,10.019837260246277,8.541027784347534,1.4788094758987427,12.807546615600586,44.04647006988525,31.238923454284667,0.10201735235750675,0.024046461982652544,0.0779708903748542,0.1293915558606386,0.028953358996659517,0.10043819686397909,0.012270986149087549,0.0018970622622873634,0.010373923886800186,0.30321448147296903,0.3726841866970062,0.06946970522403717
dgeom-r16-injwarm512-only,512,1,0,48,0.957,0.88,2080ti,668,9,0.5317693740129471,0.3398903086781502,0.19187906533479693,0.8395677000284195,0.3398903086781502,0.49967739135026934,10.618843364715577,1.6851180791854858,8.933725285530091,55.13395099639892,1.3778326272964478,53.756118369102474,0.08032006472349167,0.0038496488705277443,0.07647041585296392,0.1049704186618328,0.003909374587237835,0.10106104407459497,0.010435376409441232,0.0006610531476326287,0.009774323261808604,0.2760957911610603,0.39566823840141296,0.11957244724035265
dgeom-r16-injwarm512-only,512,1,0,49,0.957,0.88,2080ti,321,153,0.6034110695123672,0.730698800749249,0.12728773123688175,0.829841211438179,0.8415010306570265,0.011659819218847511,6.9404146552085875,3.69324277639389,3.2471718788146973,91.14986889362335,59.38716330528259,31.762705588340758,0.08276239950209856,0.015220495616085827,0.06754190388601274,0.09436818417161703,0.016813035705126822,0.07755514846649021,0.011735529568977655,0.001742660318268463,0.009992869250709191,0.3242709293961525,0.3567850336432457,0.03251410424709322
dgeom-r16-injwarm512-only,512,1,0,50,0.957,0.88,2080ti,30173,30508,0.9723097145557403,0.9757425844669342,0.0034328699111938477,0.9921457052230835,0.9930933713912964,0.0009476661682128462,2.080690312385559,2.073787587881088,0.006902724504470825,15.506920433044433,14.51673402786255,0.990186405181884,0.02120080003514886,0.006858673493843526,0.014342126541305332,0.1483091153204441,0.03937819441780448,0.10893092090263963,0.001198829070199281,0.00028160144211142324,0.0009172276280878578,0.7706396311521531,0.7702465176582336,0.0003931134939194614
dgeom-r16-injwarm512-only,512,1,0,51,0.957,0.88,2080ti,1164,1696,0.7414739400148391,0.7828452795743942,0.041371339559555076,0.9780277848243714,0.9294226765632629,0.04860510826110842,9.204006695747376,9.113671159744262,0.0903355360031135,7.676180601119995,7.322426736354828,0.35375386476516724,0.08441507164388895,0.0220637490041554,0.06235132263973355,0.11440683528780937,0.03064255779609084,0.08376427749171853,0.007679672155063599,0.001422168646240607,0.006257503508822993,0.4661456778645515,0.5143820196390152,0.048236341774463676
dgeom-r16-injwarm512-only,512,1,0,52,0.957,0.88,2080ti,2134,2920,0.7987285494804383,0.8617867767810822,0.06305822730064392,0.9783639788627625,0.9815344363451004,0.0031704574823379073,7.454270529747009,6.684599673748016,0.7696708559989931,8.26955738067627,8.522972548007965,0.25341516733169556,0.07985061602666974,0.021354501973837613,0.05849611405283212,0.12682899087667465,0.03302280381321907,0.09380618706345559,0.006180419970769435,0.0010221314718364739,0.005158288498932961,0.5578948453068733,0.6094497725367546,0.05155492722988131
dgeom-r16-injwarm512-only,512,1,0,53,0.957,0.88,2080ti,794,913,0.5428335353732109,0.645066174864769,0.10223263949155814,0.877226573228836,0.9124563008546829,0.03522972762584686,10.732227897644043,9.193639254570007,1.5385886430740356,15.832969284057617,26.04799053668976,10.215021252632143,0.09888970851898193,0.020910798199474813,0.07797891031950713,0.1198268573731184,0.0265630972571671,0.0932637601159513,0.012590291164815425,0.0017536536674015225,0.010836637497413903,0.26749219596385954,0.3513930022716522,0.08390080630779267
dgeom-r16-injwarm512-only,512,1,0,54,0.957,0.88,2080ti,741,374,0.5849509596824646,0.6549236625432968,0.06997270286083224,0.8871518701314927,0.8803095430135727,0.0068423271179199885,10.062376022338867,6.712717354297638,3.3496586680412292,15.898346269130707,281.74170298576354,265.84335671663285,0.10410552434623241,0.016541912010870873,0.08756361233536153,0.12314255759119988,0.019451428181491794,0.1036911294097081,0.01237393831834197,0.001615512146963738,0.010758426171378233,0.3318607971072197,0.3876866862177849,0.055825889110565186
dgeom-r16-injwarm512-only,512,1,0,55,0.957,0.88,2080ti,680,694,0.5944447830319405,0.6721147954463959,0.07767001241445537,0.8923132240772247,0.9124543935060501,0.02014116942882538,9.578237915039063,7.998279452323914,1.5799584627151493,48.48418310880661,21.837560415267944,26.646622693538667,0.09083201847970486,0.022184815490618348,0.06864720298908651,0.10740797631442547,0.02551068547181785,0.08189729084260762,0.011558707989752292,0.001984434196492657,0.009574273793259635,0.2868818357586861,0.3713621526956558,0.08448031693696972
dgeom-r16-injwarm512-only,512,1,0,56,0.957,0.88,2080ti,1066,448,0.5956165090203285,0.7317054241895675,0.13608891516923904,0.8432505041360855,0.8753155916929245,0.03206508755683901,10.65404121875763,5.378590244054794,5.275450974702836,18.714612686634062,97.75866425037384,79.04405156373977,0.08681207597255707,0.016971406457014383,0.06984066951554269,0.11911772191524506,0.023019551835022866,0.09609817008022219,0.01057340339757502,0.0015077640127856284,0.009065639384789392,0.2846716955304146,0.3380091965198517,0.05333750098943707
dgeom-r16-injwarm512-only,512,1,0,57,0.957,0.88,2080ti,2021,3089,0.766940189898014,0.8155586630105972,0.04861847311258316,0.9551968455314637,0.9470765978097916,0.00812024772167208,7.971540629863739,6.843127548694611,1.1284130811691284,7.696583616733551,8.289770972728729,0.5931873559951777,0.07893856484442949,0.0198191030183807,0.05911946182604878,0.11939612664282322,0.03377567259594798,0.08562045404687524,0.00620156962540932,0.0010393571719760075,0.005162212453433313,0.5440670266747475,0.5909318059682847,0.04686477929353716
dgeom-r16-injwarm512-only,512,1,0,58,0.957,0.88,2080ti,1322,1241,0.5805358648300171,0.6474432557821274,0.06690739095211029,0.8620236277580261,0.8677801132202149,0.005756485462188765,11.889025259017945,10.088150787353516,1.8008744716644287,5.916708612442017,7.971220672130585,2.0545120596885678,0.10014321245253086,0.024447407154366375,0.07569580529816448,0.13465307652950287,0.031281108409166335,0.10337196812033653,0.01076022507622838,0.001711176411481574,0.009049048664746805,0.3136052116751671,0.42960545122623445,0.11600023955106736
dgeom-r16-injwarm512-only,512,1,0,59,0.957,0.88,2080ti,1400,2168,0.7292188495397568,0.7686011150479317,0.03938226550817492,0.98458913564682,0.9021123677492142,0.08247676789760583,9.462956309318542,9.071834588050843,0.39112172126769984,6.798979771137238,6.4298835635185245,0.3690962076187132,0.09417849760502577,0.024340390460565686,0.06983810714446008,0.11921611912548542,0.03212314210832119,0.08709297701716423,0.008005695638712496,0.0014010273444000632,0.006604668294312433,0.4797580301761627,0.5463001936674118,0.06654216349124908
dgeom-r16-injwarm512-only,512,1,0,60,0.957,0.88,2080ti,667,60,0.5799203157424927,0.7935057499191978,0.21358543417670506,0.8744059145450592,0.873389872637662,0.001016041907397236,9.396695852279663,2.2332097768783568,7.163486075401306,151.50591473579408,7.311979007720947,144.19393572807314,0.07360589932650327,0.009269605701168379,0.0643362936253349,0.08350691981613637,0.00978813013061881,0.07371878968551755,0.010553834727033973,0.0013164640055038034,0.009237370721530169,0.2489669919013977,0.30112785696983335,0.05216086506843565
dgeom-r16-injwarm512-only,512,1,0,61,0.957,0.88,2080ti,887,1089,0.5801143199205399,0.6507221192121506,0.07060779929161076,0.9065278142690658,0.8755306363105774,0.030997177958488442,10.724892115592956,9.878215122222901,0.8466769933700551,14.024754416942596,18.86746726036072,4.8427128434181235,0.09168695919215679,0.01979413637891412,0.07189282281324266,0.11831890046596527,0.026699926052242518,0.09161897441372276,0.010745513020083308,0.0017118246643804014,0.009033688355702906,0.33364404886960985,0.41663280725479124,0.08298875838518138
dgeom-r16-injwarm512-only,512,1,0,62,0.957,0.88,2080ti,278,22,0.5321648450274217,0.43716099858283997,0.09500384644458171,0.7449340459547544,0.45843762159347534,0.2864964243612791,6.763942492008209,1.5030571222305298,5.26088536977768,6.064073991775513,1.3138958399112408,4.750178151864272,0.05980584286153316,0.009408721270469518,0.050397121591063646,0.0646525090560317,0.009498549338716727,0.055153959717314974,0.010674193827435374,0.0014973800862208009,0.009176813741214573,0.22283224537968635,0.24594941964516273,0.02311717426547638
dgeom-r16-injwarm512-only,512,1,0,63,0.957,0.88,2080ti,398,95,0.6361117899417877,0.6671106184230131,0.03099882848122537,0.8473679006099701,0.7211683497709387,0.12619955083903145,7.237156689167023,2.9554518963161267,4.281704792850896,19.976610171794892,92.64596445309489,72.6693542813,0.06608746135607362,0.009144872132884828,0.05694258922318879,0.0786321695894003,0.00995481495843514,0.06867735463096515,0.009126572869718075,0.0011725316933160158,0.007954041176402058,0.2769776783883572,0.32859032561904505,0.05161264723068787
dgeom-r16-injwarm512-only,512,1,1,12,0.957,0.88,2080ti,40960,40960,0.9998968869447709,0.9998987346887589,1.8477439880371094e-06,0.999971079826355,0.9999681353569031,2.9444694519265013e-06,1.0042499899864197,1.0043354511260987,8.546113967899949e-05,985.2194976806641,970.2726409912109,14.94685668945317,0.02291859881952405,0.11344481110572815,0.09052621228620411,0.03466242542490363,0.1513766311109066,0.11671420568600296,0.007204775046557188,0.020836048666387795,0.013631273619830606,0.8025546699762345,0.8026151716709137,6.050169467919364e-05
dgeom-r16-injwarm512-only,512,1,1,48,0.957,0.88,2080ti,40960,40960,0.9999341517686844,0.999954280257225,2.0128488540605005e-05,0.9999804615974426,0.9999851763248444,4.714727401822216e-06,1.0024511754512786,1.0018560588359833,0.0005951166152953213,1069.9215087890625,1354.9786437988282,285.0571350097657,0.020201372262090445,0.09824690297245979,0.07804553071036935,0.030437370762228966,0.13106485679745675,0.10062748603522778,0.006349203526042402,0.018182485923171045,0.011833282397128643,0.8025546699762345,0.8026151716709137,6.050169467919364e-05
dgeom-r16-injwarm512-only,512,1,1,50,0.957,0.88,2080ti,40960,40960,0.9993409782648086,0.9977272003889084,0.0016137778759002241,0.9998037695884705,0.9992851853370667,0.0005185842514038308,1.0231641769409179,1.0690198302268983,0.0458556532859804,355.9979019165039,206.44747314453124,149.55042877197266,0.8009140372276307,2.9428672313690187,2.1419531941413883,1.645470243692398,7.35164258480072,5.706172341108322,0.29774337708950044,0.8522787719964982,0.5545353949069978,0.8025546699762345,0.8026151716709137,6.050169467919364e-05
dgeom-r16-injwarm512-only,512,1,1,63,0.957,0.88,2080ti,40960,40960,0.9999481290578842,0.9999570667743682,8.937716484025415e-06,0.9999848186969758,0.9999875009059906,2.682209014892578e-06,1.002239990234375,1.002376914024353,0.00013692378997798293,1351.3984252929688,1591.6331726074218,240.234747314453,0.01651019765995443,0.08155335020273924,0.06504315254278481,0.02487601861357689,0.10895308293402195,0.08407706432044507,0.005227034981362522,0.015229006856679916,0.010001971875317393,0.8025546699762345,0.8026151716709137,6.050169467919364e-05
dgeom-r16-injwarm512-only,703,1,0,0,0.957,0.88,2080ti,944,1843,0.9070295734064919,0.874533589397158,0.032495984009333956,0.9961410760879517,0.965112784079143,0.031028292008808633,6.347016607012067,6.569823946271624,0.22280733925955687,10.296097653252739,8.186108384813581,2.1099892684391577,0.016138584752167975,0.00888173927419952,0.007256845477968454,0.02412766164966992,0.012757894383477313,0.011369767266192607,0.0009391917514481715,0.00034425666672177613,0.0005949350847263954,0.585340114576476,0.6354852999959674,0.05014518541949142
dgeom-r16-injwarm512-only,703,1,0,1,0.957,0.88,2080ti,192,1,0.5476864342178617,,,0.6961843626839774,,,6.148169807025364,1.0,5.148169807025364,7.482061743736267,1.0,6.482061743736267,0.016159647343946353,0.001545552397146821,0.014614094946799532,0.018370895313897302,0.001545552397146821,0.01682534291675048,0.001598465148293014,0.0001702084846328944,0.0014282566636601196,0.36568422828401836,0.5436597466468811,0.17797551836286274
dgeom-r16-injwarm512-only,703,1,0,2,0.957,0.88,2080ti,285,376,0.543971619435719,0.6793669079031263,0.13539528846740723,0.7783824311835426,0.9061816845621381,0.12779925337859555,8.26856790270124,8.019623722348895,0.24894418035234622,16.870654685156687,47.83826068469456,30.967605999537874,0.01773543090426496,0.008323889092675276,0.009411541811589685,0.020192686335316727,0.01040631259924599,0.009786373736070737,0.0017208473956478493,0.0005735480517614633,0.001147299343886386,0.36803449264594484,0.46865861330713543,0.10062412066119059
dgeom-r16-injwarm512-only,703,1,0,4,0.957,0.88,2080ti,142,51,0.6147411295345852,0.6914044469594955,0.0766633174249104,0.749607795051166,0.733696922659874,0.015910872391292075,4.5659670318876,2.1134001291715183,2.4525669027160815,8.269230093274798,1715.1219827395219,1706.8527526462472,0.01602782412166042,0.006161873703464293,0.009865950418196129,0.01841077531155731,0.006517628879429629,0.01189314643212768,0.001670788782316127,0.0006871446597730168,0.00098364412254311,0.3481205254793167,0.36826086044311523,0.020140334963798523
dgeom-r16-injwarm512-only,703,1,0,5,0.957,0.88,2080ti,3161,1444,0.9430742008345467,0.8704649550574166,0.07260924577713013,0.9913354601178851,0.9815018091882978,0.009833650929587323,3.668216483933585,7.0168799332209995,3.3486634492874146,12.638688462121147,8.062770673206874,4.575917788914273,0.010761060685451542,0.0092772813513875,0.0014837793340640414,0.02558865358254739,0.012784404414040702,0.01280424916850669,0.0004666303429985419,0.0003843931107050074,8.223723229353448e-05,0.7027065413338798,0.6182966487748283,0.08440989255905151
dgeom-r16-injwarm512-only,703,1,0,7,0.957,0.88,2080ti,316,270,0.6415725243943078,0.6964640063898904,0.05489148199558258,0.8491926150662559,0.8403934070042202,0.008799208062035713,7.53360949243818,5.875542197908674,1.6580672945295065,36.174096073423115,20.285264117377146,15.88883195604597,0.017174057296610305,0.008026972130340124,0.009147085166270181,0.02075204612421138,0.009563632691944284,0.011188413432267097,0.0016368416088101054,0.0005730169941671193,0.0010638246146429861,0.37827347218990326,0.43326592232499805,0.054992450135094795
dgeom-r16-injwarm512-only,703,1,0,8,0.957,0.88,2080ti,219,224,0.6186336555651256,0.6786377940859113,0.06000413852078568,0.7487520788397107,0.8573715473924365,0.10861946855272575,6.247479336602347,5.674250517572675,0.5732288190296719,9.523909364427839,11.723886796406337,2.199977431978498,0.018486655516816036,0.008990731888583728,0.009495923628232308,0.02156150314424719,0.010951973730698228,0.010609529413548962,0.0016633780365477183,0.0006153512014342206,0.0010480268351134975,0.36434618064335417,0.4440003037452698,0.07965412310191561
dgeom-r16-injwarm512-only,703,1,0,9,0.957,0.88,2080ti,225,135,0.532151107277189,0.6045177326752589,0.07236662539806993,0.7692126567874636,0.7580166780031644,0.011195978784299232,7.118737322943551,5.121069981501653,1.9976673414418986,16.02770941598075,10.969736080903273,5.057973335077476,0.016661300789564848,0.008790283016144084,0.007871017773420764,0.019086004367896488,0.010072383563965559,0.009013620803930929,0.001438073514561568,0.000575583463964554,0.000862490050597014,0.4009752358709063,0.4995236603113321,0.09854842444042583
dgeom-r16-injwarm512-only,703,1,0,10,0.957,0.88,2080ti,130,1,0.5993016018317296,,,0.7195721910550044,,,5.114443577252901,1.0,4.114443577252901,183.9971784720054,1.0,182.9971784720054,0.015042333218913812,0.0011956010712310672,0.013846732147682745,0.01790110354956526,0.0011956010712310672,0.016705502478334192,0.0015468061230002115,0.0002217094588559121,0.0013250966641442995,0.35947807935568005,0.38296470046043396,0.023486621104753913
dgeom-r16-injwarm512-only,703,1,0,11,0.957,0.88,2080ti,305,269,0.5932336385760989,0.6992030739784241,0.10596943540232517,0.7901159184319633,0.858709067106247,0.06859314867428368,7.802947214671543,6.113520911761692,1.689426302909851,23.753967114857264,16.576793602534703,7.177173512322561,0.01819427138460534,0.00707029173749366,0.01112397964711168,0.020614393255008117,0.00873175949423707,0.011882633760771047,0.0016082671437678592,0.0004779164498488951,0.001130350693918964,0.3857275992631912,0.47880440950393677,0.09307681024074554
dgeom-r16-injwarm512-only,703,1,0,12,0.957,0.88,2080ti,82,2,0.5321541401472959,0.6517536640167236,0.11959952386942774,0.625159586017782,0.6517536640167236,0.026594077998941645,4.1125488097851095,1.587823748588562,2.5247250611965475,207.4585511134221,2.1778564453125,205.2806946681096,0.016221775530049436,0.0026544127613306046,0.013567362768718831,0.01850304688112094,0.0026864097453653812,0.015816637135755558,0.0016629579297911662,0.0002660108439158648,0.0013969470858753014,0.36841394580327547,0.40436431765556335,0.03595037185228789
dgeom-r16-injwarm512-only,703,1,0,13,0.957,0.88,2080ti,141,18,0.5960453110081809,0.751183807849884,0.1551384968417031,0.7285167319434029,0.7696625888347626,0.04114585689135963,5.282663260187421,1.4789942055940628,3.8036690545933585,11.137015206473214,2.723723888397217,8.413291318075997,0.016308715367423638,0.004441209523065481,0.011867505844358157,0.017642424974058355,0.004562515045108739,0.013079909928949616,0.001742808156580265,0.00045313288137549534,0.0012896752752047697,0.36514956610543386,0.3653551395982504,0.00020557349281652426
dgeom-r16-injwarm512-only,703,1,0,14,0.957,0.88,2080ti,172,75,0.5603941998311451,0.6447282710245678,0.08433407119342262,0.7241223880222866,0.7187064162322453,0.005415971790041274,6.156294669423785,2.8794884852000644,3.2768061842237204,86.81047771658216,62.40574598312378,24.404731733458377,0.017724426330200264,0.005457185907289386,0.012267240422910879,0.019603756589016745,0.006158868366453264,0.01344488822256348,0.001703301735688001,0.00046752790928751765,0.0012357738264004833,0.4002824681145804,0.45837863853999544,0.05809617042541504
dgeom-r16-injwarm512-only,703,1,0,15,0.957,0.88,2080ti,235,375,0.5857381863253457,0.6619742129530225,0.07623602662767681,0.7481763128723417,0.883075190441949,0.1348988775696074,7.101403747286115,7.852690696716309,0.7512869494301935,12.029722673552376,27.653973511287145,15.624250837734769,0.0179772493429482,0.009274598493772959,0.00870265084917524,0.02126824376838548,0.011221169660400068,0.010047074107985412,0.001762004494334438,0.0006724289123667404,0.0010895755819676975,0.3860390548195158,0.47422485266413006,0.08818579784461428
dgeom-r16-injwarm512-only,703,1,0,16,0.957,0.88,2080ti,228,131,0.5465532477412905,0.5805212419766647,0.03396799423537411,0.6949047722986766,0.6862201392650604,0.008684633033616218,7.063629422869001,4.767512713159833,2.2961167097091675,5.421804138592312,604.9671311548778,599.5453270162856,0.015995513581271683,0.006485686828714928,0.009509826752556755,0.017239658161997795,0.007510773080866784,0.009728885081131011,0.0016505402828832822,0.0005491777867843796,0.0011013624960989027,0.36811642348766327,0.4309044224875314,0.06278799899986814
dgeom-r16-injwarm512-only,703,1,0,18,0.957,0.88,2080ti,164,414,0.7250251684870038,0.7083090586321694,0.016716109854834404,0.8461715493883405,0.9032957766737256,0.05712422728538513,4.65876385143825,7.035579545157296,2.3768156937190463,202.0781229564122,19.759332418441772,182.31879053797041,0.012417709454894066,0.009618980311123388,0.0027987291437706775,0.013848287951467293,0.01169079156326396,0.0021574963882033324,0.0012710474755814566,0.000635019364251223,0.0006360281113302336,0.41008317896298,0.4909796970231192,0.0808965180601392
dgeom-r16-injwarm512-only,703,1,0,19,0.957,0.88,2080ti,24740,24807,0.979604993547712,0.9818135031632015,0.0022085096154894623,0.9947731069156102,0.9950279252869743,0.00025481837136409613,1.8636679479054041,1.817585519381932,0.04608242852347222,16.920104026794434,17.510614258902415,0.5905102321079809,0.004259367988977049,0.0025362850532733966,0.001723082935703652,0.029722195251711776,0.013441725500992366,0.01628046975071941,0.00028312661119603684,0.00011572577568585984,0.000167400835510177,0.7831306542669024,0.7732309784208026,0.009899675846099854
dgeom-r16-injwarm512-only,703,1,0,20,0.957,0.88,2080ti,108,13,0.6541826381133153,0.7904576659202576,0.13627502780694223,0.748994705768732,0.7979227503140768,0.04892804454534483,3.8209385531289235,1.4269938468933105,2.393944706235613,7.834314720971244,3.5055633385976157,4.328751382373628,0.0164202693849802,0.0068593841084900005,0.0095608852764902,0.017603965708985925,0.007094753615092486,0.010509212093893439,0.0017246943732191408,0.0006853213126305491,0.0010393730605885918,0.30902319295065744,0.31517138580481213,0.006148192854154688
dgeom-r16-injwarm512-only,703,1,0,21,0.957,0.88,2080ti,258,1127,0.7914965365614209,0.9337054235594613,0.14220888699804035,0.9581665141241891,0.9964431864874703,0.03827667236328125,5.753556489944458,4.025346091815403,1.7282103981290549,127.8218948500497,16.181892497198923,111.64000235285079,0.016016359640551463,0.008387756434136204,0.007628603206415259,0.018520777579396963,0.01240916210891945,0.006111615470477514,0.0012435545255097427,0.00030723788742242116,0.0009363166380873216,0.5128945303814751,0.6764505335262844,0.16355600314480923
dgeom-r16-injwarm512-only,703,1,0,22,0.957,0.88,2080ti,149,125,0.6074207680565971,0.6370739936828613,0.029653225626264268,0.7412669041327068,0.7532689846478976,0.012002080515190805,5.258062635149274,4.006700234753745,1.2513624003955295,566.1325343166079,8.470181652477809,557.6623526641301,0.01682162201697273,0.008019192909289683,0.008802429107683047,0.018547691371557967,0.008616437054505306,0.00993125431705266,0.001731583008742226,0.0006709975963791034,0.0010605854123631226,0.35527769369738443,0.4083568113190787,0.05307911762169426
dgeom-r16-injwarm512-only,703,1,0,23,0.957,0.88,2080ti,95,16,0.5650483540126255,0.797690361738205,0.23264200772557941,0.6406779778855187,0.8067561984062195,0.16607822052070076,4.012219727039337,1.5044076442718506,2.5078120827674866,87.57825135333198,4.062549420765468,83.51570193256651,0.014694383234849997,0.004019162817192929,0.010675220417657068,0.015631104353815317,0.004124906113637345,0.011506198240177972,0.0016764961598840142,0.00042637897838306216,0.001250117181500952,0.32972264502729687,0.3657896774155753,0.03606703238827841
dgeom-r16-injwarm512-only,703,1,0,25,0.957,0.88,2080ti,455,657,0.7051139984812055,0.6782068993364062,0.026907099144799274,0.9274314088480813,0.9398660361766815,0.012434627328600234,7.523738486426217,9.114006178719658,1.5902676922934402,24.600029366356985,9.0971485887255,15.502880777631486,0.018986951293689863,0.009949317201972008,0.009037634091717855,0.02358652012688773,0.011563719217000263,0.012022800909887466,0.0015191266762225755,0.0006759092128569526,0.0008432174633656229,0.46109686366149355,0.5203070896012443,0.05921022593975073
dgeom-r16-injwarm512-only,703,1,0,26,0.957,0.88,2080ti,224,27,0.5782528244532071,0.6003522202372551,0.02209939578404796,0.8214356028116666,0.6246902172764143,0.19674538553525234,7.606167353116549,1.7932141780853272,5.812953175031222,10.48607556636517,3.7641134381294252,6.721962128235744,0.022044639747876387,0.0030334477894939484,0.01901119195838244,0.02451066321765001,0.0032129613799043,0.021297701837745712,0.001953978709375056,0.0003551382309524342,0.0015988404784226216,0.3684384043400104,0.4375613570213318,0.0691229526813214
dgeom-r16-injwarm512-only,703,1,0,27,0.957,0.88,2080ti,380,177,0.6059051922389439,0.6550223188740867,0.04911712663514278,0.8519844625677381,0.8001422498907361,0.05184221267700195,8.677745171955653,5.672767060143607,3.004978111812046,15.602612325123378,13.7718106508255,1.8308016742978772,0.01842548162676394,0.010113225651106663,0.008312255975657276,0.022143307674143995,0.012180402442546827,0.009962905231597168,0.0015360144399372594,0.00066454524182648,0.0008714691981107795,0.4078133468117033,0.5045962035655975,0.09678285675389425
dgeom-r16-injwarm512-only,703,1,0,28,0.957,0.88,2080ti,82,1,0.4710165510574977,,,0.5675270905097326,,,3.650633747761066,1.0,2.650633747761066,12.410909414291382,1.0,11.410909414291382,0.012744697527243542,0.001613630331121385,0.011131067196122156,0.0135330159861881,0.001613630331121385,0.011919385655066716,0.0016452887704452644,0.00034479552414268255,0.0013004932463025819,0.3542898962130913,0.3278961777687073,0.02639371844438404
dgeom-r16-injwarm512-only,703,1,0,29,0.957,0.88,2080ti,350,189,0.7648940980434418,0.7060292278017316,0.058864870241710165,0.9561751229422433,0.8618811624390739,0.0942939605031694,6.95895072392055,5.2743715558733255,1.6845791680472244,140.97671689305986,306.4409329720906,165.46421607903073,0.0169354793283024,0.008532216955375458,0.008403262372926941,0.020164219063839743,0.009292927337810397,0.010871291726029346,0.0012900578814359115,0.0005747661936246524,0.0007152916878112591,0.519120569740023,0.5282415641205651,0.009120994380542147
dgeom-r16-injwarm512-only,703,1,0,30,0.957,0.88,2080ti,101,1,0.48676371803650487,,,0.5846121700910422,,,3.9301324486732483,1.0,2.9301324486732483,4.081280742372785,1.0,3.081280742372785,0.015220326737367682,0.00448665302246809,0.010733673714899592,0.016042302030005624,0.00448665302246809,0.011555649007537534,0.0018634840338823519,0.0005213624099269509,0.001342121623955401,0.3235901487725122,0.3759910464286804,0.05240089765616823
dgeom-r16-injwarm512-only,703,1,0,31,0.957,0.88,2080ti,574,734,0.6263900995254517,0.6650151652949197,0.038625065769468,0.9039949945041111,0.9236192234924862,0.019624228988375014,9.838012559073311,9.492295605795723,0.3457169532775879,9.98665361745017,9.188786915370397,0.797866702079773,0.021970113007617847,0.009472762666908758,0.012497350340709088,0.025884406375033513,0.012027261845235313,0.0138571445297982,0.0017188823632230715,0.000582674825896642,0.0011362075373264296,0.43002218433788847,0.5085174143314362,0.07849522999354769
dgeom-r16-injwarm512-only,703,1,0,32,0.957,0.88,2080ti,508,893,0.6036750759397235,0.6378619117396218,0.03418683579989834,0.8909917346068791,0.9090479569775718,0.01805622237069271,10.11980778830392,10.980715070452009,0.860907282148089,9.311973673956734,5.573545149394444,3.7384285245622904,0.019870714151433537,0.01103644079661795,0.008834273354815587,0.022883379831910133,0.013736135858510221,0.009147243973399912,0.001628205188483532,0.0006697500149519848,0.0009584551735315471,0.4457455703190395,0.5207445621490479,0.07499899183000835
