experiment_id,machine,target,train_step,warmup_start_optimizer_step,warmup_end_optimizer_step,warmup_start_train_forward_step,warmup_end_train_forward_step,warmup_eval_policy,factor_mean,factor_layer0,factor_layer1,inject_ratio_mean,inject_ratio_layer0,inject_ratio_layer1,lambda_mean,loss
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,0,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05000000819563866,9.038751602172852
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,1,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05001399666070938,9.038322448730469
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,2,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05002797022461891,9.038458824157715
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,4,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05005597695708275,9.038789749145508
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,8,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05011199414730072,9.03887939453125
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,16,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.050224121659994125,9.03617000579834
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,24,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.050336405634880066,9.027445793151855
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,32,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05044883117079735,9.011229515075684
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,48,32,704,128,2816,scheduled,0.02380952425301075,,0.02380952425301075,0.007009316701442003,,0.007009316701442003,0.04363521933555603,8.908382415771484
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,64,32,704,128,2816,scheduled,0.0476190485060215,,0.0476190485060215,0.005309414118528366,,0.005309414118528366,0.022828860208392143,8.704910278320312
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,96,32,704,128,2816,scheduled,0.095238097012043,,0.095238097012043,0.008461540564894676,,0.008461540564894676,0.012031006626784801,8.52858829498291
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,128,32,704,128,2816,scheduled,0.1428571492433548,,0.1428571492433548,0.04443373903632164,,0.04443373903632164,0.01779959909617901,8.461265563964844
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,192,32,704,128,2816,scheduled,0.2380952388048172,,0.2380952388048172,0.046484049409627914,,0.046484049409627914,0.0978393629193306,8.416584968566895
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,256,32,704,128,2816,scheduled,0.3333333432674408,,0.3333333432674408,0.05802853778004646,,0.05802853778004646,0.08673913776874542,8.388992309570312
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,384,32,704,128,2816,scheduled,0.523809552192688,,0.523809552192688,0.8383065462112427,,0.8383065462112427,0.522338330745697,8.354301452636719
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,512,32,704,128,2816,scheduled,0.7142857313156128,,0.7142857313156128,0.46334290504455566,,0.46334290504455566,0.581255316734314,2.7059216499328613
20260703-01-flash-vqg-injection-warmup-refinement-screen,2080ti,inj-warmup-silent32-linear704-r2,704,32,704,128,2816,scheduled,0.999627947807312,,0.999627947807312,0.5083112120628357,,0.5083112120628357,0.7293895483016968,1.0187113285064697
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,0,0,1024,0,4096,scheduled,0.0,,0.0,0.0,,0.0,0.05000000819563866,9.038751602172852
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,1,0,1024,0,4096,scheduled,0.0009765625,,0.0009765625,0.00013937307812739164,,0.00013937307812739164,0.05001825839281082,9.038395881652832
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,2,0,1024,0,4096,scheduled,0.001953125,,0.001953125,0.000276156555628404,,0.000276156555628404,0.050041019916534424,9.038450241088867
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,4,0,1024,0,4096,scheduled,0.00390625,,0.00390625,0.0005450585740618408,,0.0005450585740618408,0.05008732154965401,9.03889274597168
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,8,0,1024,0,4096,scheduled,0.0078125,,0.0078125,0.001085668453015387,,0.001085668453015387,0.05023450776934624,9.039071083068848
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,16,0,1024,0,4096,scheduled,0.015625,,0.015625,0.0025645855348557234,,0.0025645855348557234,0.050720613449811935,9.03658676147461
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,24,0,1024,0,4096,scheduled,0.0234375,,0.0234375,0.004757098387926817,,0.004757098387926817,0.05067705363035202,9.028125762939453
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,32,0,1024,0,4096,scheduled,0.03125,,0.03125,0.008960898965597153,,0.008960898965597153,0.050783514976501465,9.011551856994629
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,48,0,1024,0,4096,scheduled,0.046875,,0.046875,0.010747409425675869,,0.010747409425675869,0.041173432022333145,8.906108856201172
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,64,0,1024,0,4096,scheduled,0.0625,,0.0625,0.005802033469080925,,0.005802033469080925,0.01988350600004196,8.702645301818848
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,96,0,1024,0,4096,scheduled,0.09375,,0.09375,0.007328074425458908,,0.007328074425458908,0.011610284447669983,8.528582572937012
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,128,0,1024,0,4096,scheduled,0.125,,0.125,0.04356971010565758,,0.04356971010565758,0.016771014779806137,8.46474552154541
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,192,0,1024,0,4096,scheduled,0.1875,,0.1875,0.037654850631952286,,0.037654850631952286,0.3091648519039154,8.416589736938477
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,256,0,1024,0,4096,scheduled,0.25,,0.25,0.22714300453662872,,0.22714300453662872,0.49959713220596313,8.383003234863281
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,384,0,1024,0,4096,scheduled,0.375,,0.375,0.3822103440761566,,0.3822103440761566,0.600882887840271,7.154878616333008
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,512,0,1024,0,4096,scheduled,0.5,,0.5,0.2782863676548004,,0.2782863676548004,0.589944064617157,3.0965332984924316
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear1024-r2,704,0,1024,0,4096,scheduled,0.687255859375,,0.687255859375,0.2563853859901428,,0.2563853859901428,0.3480651378631592,2.116982936859131
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,0,0,704,0,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05000000819563866,9.038751602172852
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,1,0,704,0,2816,scheduled,0.0014204545877873898,,0.0014204545877873898,0.0002027341106440872,,0.0002027341106440872,0.05001966655254364,9.038395881652832
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,2,0,704,0,2816,scheduled,0.0028409091755747795,,0.0028409091755747795,0.00040172640001401305,,0.00040172640001401305,0.05004528909921646,9.038450241088867
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,4,0,704,0,2816,scheduled,0.005681818351149559,,0.005681818351149559,0.0007929924759082496,,0.0007929924759082496,0.05009742081165314,9.03889274597168
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,8,0,704,0,2816,scheduled,0.011363636702299118,,0.011363636702299118,0.0015803704736754298,,0.0015803704736754298,0.050262853503227234,9.039070129394531
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,16,0,704,0,2816,scheduled,0.022727273404598236,,0.022727273404598236,0.003741141874343157,,0.003741141874343157,0.050803426653146744,9.036585807800293
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,24,0,704,0,2816,scheduled,0.034090910106897354,,0.034090910106897354,0.0069316113367676735,,0.0069316113367676735,0.05077459290623665,9.028125762939453
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,32,0,704,0,2816,scheduled,0.04545454680919647,,0.04545454680919647,0.013073413632810116,,0.013073413632810116,0.05088091269135475,9.011553764343262
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,48,0,704,0,2816,scheduled,0.06818182021379471,,0.06818182021379471,0.014670399017632008,,0.014670399017632008,0.038811419159173965,8.906109809875488
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,64,0,704,0,2816,scheduled,0.09090909361839294,,0.09090909361839294,0.007339644245803356,,0.007339644245803356,0.017127126455307007,8.702646255493164
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,96,0,704,0,2816,scheduled,0.13636364042758942,,0.13636364042758942,0.008979998528957367,,0.008979998528957367,0.009752104058861732,8.528582572937012
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,128,0,704,0,2816,scheduled,0.1818181872367859,,0.1818181872367859,0.03984144702553749,,0.03984144702553749,0.010746663436293602,8.464763641357422
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,192,0,704,0,2816,scheduled,0.27272728085517883,,0.27272728085517883,0.004147137515246868,,0.004147137515246868,0.08241736888885498,8.415186882019043
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,256,0,704,0,2816,scheduled,0.3636363744735718,,0.3636363744735718,0.42294180393218994,,0.42294180393218994,0.5189761519432068,8.366689682006836
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,384,0,704,0,2816,scheduled,0.5454545617103577,,0.5454545617103577,0.38411515951156616,,0.38411515951156616,0.6866557002067566,5.005970001220703
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,512,0,704,0,2816,scheduled,0.7272727489471436,,0.7272727489471436,0.34239643812179565,,0.34239643812179565,0.6452122330665588,2.0646274089813232
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-linear704-r2,704,0,704,0,2816,scheduled,0.9996448755264282,,0.9996448755264282,0.3309721350669861,,0.3309721350669861,0.5665913224220276,1.5297698974609375
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,0,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05000000819563866,9.038751602172852
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,1,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05001399666070938,9.038395881652832
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,2,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05002797022461891,9.038450241088867
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,4,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05005597695708275,9.03889274597168
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,8,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05011199414730072,9.039070129394531
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,16,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.050224121659994125,9.036585807800293
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,24,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.050336405634880066,9.028125762939453
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,32,32,704,128,2816,scheduled,0.0,,0.0,0.0,,0.0,0.05044883117079735,9.011553764343262
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,48,32,704,128,2816,scheduled,0.02380952425301075,,0.02380952425301075,0.00615053903311491,,0.00615053903311491,0.046014454215765,8.906110763549805
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,64,32,704,128,2816,scheduled,0.0476190485060215,,0.0476190485060215,0.005265748128294945,,0.005265748128294945,0.024094991385936737,8.702651977539062
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,96,32,704,128,2816,scheduled,0.095238097012043,,0.095238097012043,0.0078132888302207,,0.0078132888302207,0.01230301521718502,8.528583526611328
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,128,32,704,128,2816,scheduled,0.1428571492433548,,0.1428571492433548,0.04569818824529648,,0.04569818824529648,0.015338103286921978,8.46478271484375
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,192,32,704,128,2816,scheduled,0.2380952388048172,,0.2380952388048172,1.4697226285934448,,1.4697226285934448,0.4118530750274658,8.752508163452148
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,256,32,704,128,2816,scheduled,0.3333333432674408,,0.3333333432674408,0.21502405405044556,,0.21502405405044556,0.49999386072158813,8.375630378723145
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,384,32,704,128,2816,scheduled,0.523809552192688,,0.523809552192688,0.375835120677948,,0.375835120677948,0.9686075448989868,5.957237243652344
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,512,32,704,128,2816,scheduled,0.7142857313156128,,0.7142857313156128,0.3791356086730957,,0.3791356086730957,0.8506252765655518,2.2024965286254883
20260703-01-flash-vqg-injection-warmup-refinement-screen,3090,inj-warmup-silent32-linear704-r2,704,32,704,128,2816,scheduled,0.999627947807312,,0.999627947807312,0.41862958669662476,,0.41862958669662476,0.6786114573478699,1.6947989463806152
