experiment_id,machine,target,run_id,train_step,valid_batches,source_path,loss,gd_residual_read_candidate_retention_mean,gd_residual_read_candidate_churn_mean,gd_residual_read_candidate_top1_flip_rate,gd_residual_read_margin_top1_top2_mean,gd_residual_read_margin_top1_top2_p05,gd_residual_read_entropy_mean,gd_residual_read_selected_mass_mean,gd_residual_read_selected_mass_p05,gd_residual_lambda_mean,gd_residual_inject_ratio,gd_residual_m_norm_mean,gd_residual_m_norm_max,gd_residual_update_norm_mean,gd_residual_update_norm_p95,gd_residual_update_norm_max,gd_residual_write_strength_mean,gd_residual_write_strength_p95,gd_residual_write_strength_max,gd_residual_sum_zeta_mean,gd_residual_sum_zeta_p95,gd_residual_sum_zeta_max,gd_residual_raw_topk_mass_mean,gd_residual_raw_topk_mass_p05,gd_residual_write_top1_mass_mean,gd_residual_write_q_entropy_mean,gd_residual_write_q_top1_mean,layer_1/attn/gd_residual_inject_ratio,layer_1/attn/gd_residual_injection_warmup_factor,layer_1/attn/gd_residual_lambda_mean,layer_1/attn/gd_residual_m_norm_max,layer_1/attn/gd_residual_m_norm_mean,layer_1/attn/gd_residual_read_candidate_churn_mean,layer_1/attn/gd_residual_read_candidate_has_prev,layer_1/attn/gd_residual_read_candidate_probe_count,layer_1/attn/gd_residual_read_candidate_retention_mean,layer_1/attn/gd_residual_read_candidate_top1_flip_rate,layer_1/attn/gd_residual_read_entropy_mean,layer_1/attn/gd_residual_read_margin_top1_top2_mean,layer_1/attn/gd_residual_read_margin_top1_top2_p05,layer_1/attn/gd_residual_read_selected_mass_mean,layer_1/attn/gd_residual_read_selected_mass_p05,layer_1/attn/gd_residual_update_norm_cap_active,layer_1/attn/gd_residual_update_norm_cap_hit_ratio,layer_1/attn/gd_residual_update_norm_effective_cap,layer_1/attn/gd_residual_update_norm_max,layer_1/attn/gd_residual_update_norm_mean,layer_1/attn/gd_residual_update_norm_p95
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,96,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,8.528665542602539,0.36785888671875,0.63214111328125,0.8057861328125,0.7134672999382019,0.0,2.861961603164673,0.27825862169265747,0.0,0.005927208811044693,0.03684002906084061,0.013652017340064049,1.050938367843628,0.019163308665156364,0.11596983671188354,0.44940853118896484,0.029169410467147827,0.17899295687675476,0.503329336643219,0.11667763441801071,0.2723725140094757,0.5496743321418762,0.7044124007225037,0.6979196071624756,0.9059900045394897,0.4123782217502594,0.9059900045394897,0.03684002906084061,1.0,0.005927208811044693,1.050938367843628,0.013652017340064049,0.63214111328125,1.0,8192.0,0.36785888671875,0.8057861328125,2.861961603164673,0.7134672999382019,0.0,0.27825862169265747,0.0,0.0,0.0,0.0,0.44940853118896484,0.019163308665156364,0.11596983671188354
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,128,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,8.460675239562988,0.71600341796875,0.28399658203125,0.28466796875,1.0790119171142578,0.0,2.280956506729126,0.41593465209007263,0.0,0.00279348436743021,0.033887848258018494,0.01033911295235157,0.9701443314552307,0.00993435736745596,0.06477531790733337,0.4886903762817383,0.01704990677535534,0.11094653606414795,0.6761781573295593,0.06819962710142136,0.198915034532547,0.7261802554130554,0.7672665119171143,0.7632269859313965,0.9287531971931458,0.33349552750587463,0.9287531971931458,0.033887848258018494,1.0,0.00279348436743021,0.9701443314552307,0.01033911295235157,0.28399658203125,1.0,8192.0,0.71600341796875,0.28466796875,2.280956506729126,1.0790119171142578,0.0,0.41593465209007263,0.0,0.0,0.0,0.0,0.4886903762817383,0.00993435736745596,0.06477531790733337
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,192,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,8.414987564086914,0.85418701171875,0.14581298828125,0.1895751953125,0.9143380522727966,0.0,2.1896350383758545,0.4558374881744385,0.0,0.001186898211017251,0.0019351175287738442,0.012141220271587372,1.56233811378479,0.011676721274852753,0.07451203465461731,0.5034561157226562,0.013927234336733818,0.08809638768434525,0.45195114612579346,0.055708933621644974,0.15865789353847504,0.4795357882976532,0.7960706949234009,0.790881872177124,0.9398988485336304,0.29211047291755676,0.9398987889289856,0.0019351175287738442,1.0,0.001186898211017251,1.56233811378479,0.012141220271587372,0.14581298828125,1.0,8192.0,0.85418701171875,0.1895751953125,2.1896350383758545,0.9143380522727966,0.0,0.4558374881744385,0.0,0.0,0.0,0.0,0.5034561157226562,0.011676721274852753,0.07451203465461731
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,256,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,8.387794494628906,0.4874267578125,0.5125732421875,0.790283203125,0.7247949242591858,0.0,2.1473851203918457,0.4766988754272461,0.0,0.0007692654035054147,0.0005643294425681233,0.017327215522527695,2.307528257369995,0.010691966861486435,0.06094440072774887,0.7839226126670837,0.008431175723671913,0.048361554741859436,0.6373193264007568,0.03372470289468765,0.09729447215795517,0.6754964590072632,0.7989393472671509,0.793874979019165,0.9415132999420166,0.28593212366104126,0.9415133595466614,0.0005643294425681233,1.0,0.0007692654035054147,2.307528257369995,0.017327215522527695,0.5125732421875,1.0,8192.0,0.4874267578125,0.790283203125,2.1473851203918457,0.7247949242591858,0.0,0.4766988754272461,0.0,0.0,0.0,0.0,0.7839226126670837,0.010691966861486435,0.06094440072774887
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,384,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,8.362643241882324,0.77801513671875,0.22198486328125,0.0,3.0344033241271973,0.0,0.758059561252594,0.8168894648551941,0.0,0.010835586115717888,0.04167395457625389,0.07952944934368134,9.61597728729248,0.14619119465351105,1.1000417470932007,2.9602248668670654,0.10368004441261292,0.8295130133628845,0.9129599332809448,0.41472017765045166,0.9271540641784668,0.967206597328186,0.7970695495605469,0.7815723419189453,0.9383994340896606,0.29701703786849976,0.9383994340896606,0.04167395457625389,1.0,0.010835586115717888,9.61597728729248,0.07952944934368134,0.22198486328125,1.0,8192.0,0.77801513671875,0.0,0.758059561252594,3.0344033241271973,0.0,0.8168894648551941,0.0,0.0,0.0,0.0,2.9602248668670654,0.14619119465351105,1.1000417470932007
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,512,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,4.4655070304870605,0.234619140625,0.765380859375,0.8134765625,0.9047447443008423,0.0,2.56736421585083,0.3652927279472351,0.0,0.14833495020866394,0.2486705183982849,0.19363895058631897,6.916999816894531,0.0410037636756897,0.2106197327375412,3.0858137607574463,0.02926473319530487,0.15766501426696777,0.6288211345672607,0.11705893278121948,0.31068655848503113,0.6669129133224487,0.7219018340110779,0.27753692865371704,0.8317663073539734,0.5311357975006104,0.8317663073539734,0.2486705183982849,1.0,0.14833495020866394,6.916999816894531,0.19363895058631897,0.765380859375,1.0,8192.0,0.234619140625,0.8134765625,2.56736421585083,0.9047447443008423,0.0,0.3652927279472351,0.0,0.0,0.0,0.0,3.0858137607574463,0.0410037636756897,0.2106197327375412
20260702-03-flash-vqg-injection-warmup-screen,2080ti,baseline-r2,20260702-03-flash-vqg-injection-warmup-screen-baseline-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,704,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/baseline-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,1.4675747156143188,0.60260009765625,0.39739990234375,0.3916015625,1.8499995470046997,0.0,1.6557203531265259,0.5753023624420166,0.0,0.15842589735984802,0.2627670168876648,0.05152129381895065,4.560886859893799,0.008575035259127617,0.04402472823858261,1.012203574180603,0.006396322511136532,0.02693643979728222,0.26219454407691956,0.025585290044546127,0.07116684317588806,0.2779231369495392,0.7450637221336365,0.3836090564727783,0.8275234699249268,0.5524545907974243,0.8275234699249268,0.2627670168876648,1.0,0.15842589735984802,4.560886859893799,0.05152129381895065,0.39739990234375,1.0,8192.0,0.60260009765625,0.3916015625,1.6557203531265259,1.8499995470046997,0.0,0.5753023624420166,0.0,0.0,0.0,0.0,1.012203574180603,0.008575035259127617,0.04402472823858261
20260702-03-flash-vqg-injection-warmup-screen,2080ti,inj-warmup-linear512-r2,20260702-03-flash-vqg-injection-warmup-screen-inj-warmup-linear512-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,0,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/inj-warmup-linear512-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,9.038751602172852,0.0,0.0,0.0,0.3420845866203308,0.0,3.4502551555633545,0.023108458146452904,0.0,0.05000000819563866,0.0,0.06290135532617569,0.29540905356407166,0.08179070055484772,0.11187998205423355,0.204389289021492,0.125,0.16616804897785187,0.2910999357700348,0.5,0.5,0.5000000596046448,0.14608624577522278,0.12225420027971268,0.30616942048072815,1.3719041347503662,0.30616942048072815,0.0,0.0,0.05000000819563866,0.29540905356407166,0.06290135532617569,0.0,0.0,8192.0,0.0,0.0,3.4502551555633545,0.3420845866203308,0.0,0.023108458146452904,0.0,0.0,0.0,0.0,0.204389289021492,0.08179070055484772,0.11187998205423355
20260702-03-flash-vqg-injection-warmup-screen,2080ti,inj-warmup-linear512-r2,20260702-03-flash-vqg-injection-warmup-screen-inj-warmup-linear512-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,1,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/inj-warmup-linear512-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,9.038322448730469,0.91259765625,0.08740234375,0.0987548828125,0.34340134263038635,0.0,3.4489965438842773,0.023127954453229904,0.0,0.05001812428236008,0.0002787417033687234,0.062868632376194,0.2910887897014618,0.08181902021169662,0.11334241181612015,0.21161723136901855,0.1250024437904358,0.16846396028995514,0.3046327233314514,0.5000097751617432,0.5005691051483154,0.5013654232025146,0.1519557237625122,0.12608449161052704,0.3092595040798187,1.3703267574310303,0.3092595040798187,0.0002787417033687234,0.001953125,0.05001812428236008,0.2910887897014618,0.062868632376194,0.08740234375,1.0,8192.0,0.91259765625,0.0987548828125,3.4489965438842773,0.34340134263038635,0.0,0.023127954453229904,0.0,0.0,0.0,0.0,0.21161723136901855,0.08181902021169662,0.11334241181612015
20260702-03-flash-vqg-injection-warmup-screen,2080ti,inj-warmup-linear512-r2,20260702-03-flash-vqg-injection-warmup-screen-inj-warmup-linear512-r2-s124-d123-b64ga4-2080ti-injwarm-2080ti-gpu0-baseline-linear512,2,[441],zoology/experiments/flash_vqg/scripts/20260702-03-flash-vqg-injection-warmup-screen/outputs/traces/2080ti/inj-warmup-linear512-r2/injwarm-2080ti-gpu0-baseline-linear512/early_window_metrics.jsonl,9.038458824157715,0.93365478515625,0.06634521484375,0.072998046875,0.3437656760215759,0.0,3.447328567504883,0.023177094757556915,0.0,0.05002392828464508,0.0005512486677616835,0.06282953172922134,0.2879205048084259,0.08190268278121948,0.11476364731788635,0.2158440202474594,0.12499460577964783,0.1704711616039276,0.3229407072067261,0.4999784231185913,0.5009577870368958,0.5020725727081299,0.15756472945213318,0.1298045814037323,0.31209951639175415,1.368833065032959,0.31209951639175415,0.0005512486677616835,0.00390625,0.05002392828464508,0.2879205048084259,0.06282953172922134,0.06634521484375,1.0,8192.0,0.93365478515625,0.072998046875,3.447328567504883,0.3437656760215759,0.0,0.023177094757556915,0.0,0.0,0.0,0.0,0.2158440202474594,0.08190268278121948,0.11476364731788635
