source_id,machine,model,config_family,seed,checkpoint_role,checkpoint_path,checkpoint_file_sha256,checkpoint_model_state_sha256,checkpoint_epoch,slice,accuracy,loss,dataset_hash,eval_batch_size,wall_clock_sec,peak_memory_mb,started_at_utc,ended_at_utc,status,gpu,gpu_name,dtype_policy,outer_model_dtype,GDN_KERNEL_DTYPE,TRITON_F32_DEFAULT,tf32_enabled,physical_event_id
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,1024x256,0.962140625,0.36689954064786434,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,9.807032346725464,2061.3359375,2026-07-25T07:26:59.075665+00:00,2026-07-25T07:27:09.743684+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-1024x256-n500-b32
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,2048x512,0.7778125,1.3619081676006317,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,11.649227142333984,4110.1171875,2026-07-25T07:27:09.750147+00:00,2026-07-25T07:27:22.229528+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-2048x512-n500-b32
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,4096x1024,0.389646484375,3.324687749147415,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,15.97628402709961,8207.6796875,2026-07-25T07:27:22.235035+00:00,2026-07-25T07:27:39.140711+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-4096x1024-n500-b32
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,8190x512,0.63233984375,2.1276502162218094,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,28.410492181777954,8207.6796875,2026-07-25T07:27:39.147686+00:00,2026-07-25T07:28:08.425134+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-8190x512-n500-b16
flash-s124-best,3090,flash,cb64-r16-joint,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,4,8190x2047,0.11985930630190522,5.596842899918556,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,28.025763511657715,8207.6796875,2026-07-25T07:28:08.430938+00:00,2026-07-25T07:28:37.379969+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-a4624f1ef83ab4ff-8190x2047-n500-b16
gdn-s124-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,50def779e6613e5707955b7d2d368cf9c436b8e0b00da812f2c107dd3561d4cd,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,1024x256,0.9668515625,1.1885801032185555,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,25.648547410964966,2061.97412109375,2026-07-25T07:33:54.240336+00:00,2026-07-25T07:34:20.736517+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-1024x256-n500-b32
gdn-s124-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,50def779e6613e5707955b7d2d368cf9c436b8e0b00da812f2c107dd3561d4cd,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,2048x512,0.47482421875,4.121523320674896,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,31.21271252632141,4110.72412109375,2026-07-25T07:34:20.743830+00:00,2026-07-25T07:34:52.794593+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-2048x512-n500-b32
gdn-s124-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,50def779e6613e5707955b7d2d368cf9c436b8e0b00da812f2c107dd3561d4cd,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,4096x1024,0.075236328125,7.306240379810333,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,46.889604330062866,8208.22412109375,2026-07-25T07:34:52.801266+00:00,2026-07-25T07:35:40.591825+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-4096x1024-n500-b32
gdn-s124-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,50def779e6613e5707955b7d2d368cf9c436b8e0b00da812f2c107dd3561d4cd,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,8190x512,0.29505859375,5.4305796176195145,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,54.5745165348053,8208.22412109375,2026-07-25T07:35:40.598372+00:00,2026-07-25T07:36:36.016522+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-8190x512-n500-b16
gdn-s124-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,50def779e6613e5707955b7d2d368cf9c436b8e0b00da812f2c107dd3561d4cd,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,8190x2047,0.0036277479237909133,9.062427788972855,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,54.98344612121582,8208.22412109375,2026-07-25T07:36:36.023825+00:00,2026-07-25T07:37:31.859051+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-8190x2047-n500-b16
gdn-s124-best,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,45b24e115e0de669e37dd8721204fe5cdbb2758eac4f2d0a6c7f866638fab7f0,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,1024x256,0.9668515625,1.1885801032185555,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,25.648547410964966,2061.97412109375,2026-07-25T07:33:54.240336+00:00,2026-07-25T07:34:20.736517+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-1024x256-n500-b32
gdn-s124-best,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,45b24e115e0de669e37dd8721204fe5cdbb2758eac4f2d0a6c7f866638fab7f0,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,2048x512,0.47482421875,4.121523320674896,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,31.21271252632141,4110.72412109375,2026-07-25T07:34:20.743830+00:00,2026-07-25T07:34:52.794593+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-2048x512-n500-b32
gdn-s124-best,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,45b24e115e0de669e37dd8721204fe5cdbb2758eac4f2d0a6c7f866638fab7f0,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,4096x1024,0.075236328125,7.306240379810333,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,46.889604330062866,8208.22412109375,2026-07-25T07:34:52.801266+00:00,2026-07-25T07:35:40.591825+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-4096x1024-n500-b32
gdn-s124-best,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,45b24e115e0de669e37dd8721204fe5cdbb2758eac4f2d0a6c7f866638fab7f0,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,8190x512,0.29505859375,5.4305796176195145,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,54.5745165348053,8208.22412109375,2026-07-25T07:35:40.598372+00:00,2026-07-25T07:36:36.016522+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-8190x512-n500-b16
gdn-s124-best,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,124,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,45b24e115e0de669e37dd8721204fe5cdbb2758eac4f2d0a6c7f866638fab7f0,b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,4,8190x2047,0.0036277479237909133,9.062427788972855,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,54.98344612121582,8208.22412109375,2026-07-25T07:36:36.023825+00:00,2026-07-25T07:37:31.859051+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-b7a30c8c6f52e0ff-8190x2047-n500-b16
flash-s125-last,3090,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,eacf6771b8a71ca0465dc596937ac124cf30768a3dbb5a1885da9ddb68c8cce5,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,1024x256,0.977640625,0.29473505541682243,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,9.725690126419067,2061.3359375,2026-07-25T07:28:37.386033+00:00,2026-07-25T07:28:48.096389+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-1024x256-n500-b32
flash-s125-last,3090,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,eacf6771b8a71ca0465dc596937ac124cf30768a3dbb5a1885da9ddb68c8cce5,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,2048x512,0.84224609375,1.1390679255127907,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,11.251898765563965,4110.1171875,2026-07-25T07:28:48.103396+00:00,2026-07-25T07:29:00.212598+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-2048x512-n500-b32
flash-s125-last,3090,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,eacf6771b8a71ca0465dc596937ac124cf30768a3dbb5a1885da9ddb68c8cce5,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,4096x1024,0.490984375,2.8768592923879623,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,16.20198082923889,8207.6796875,2026-07-25T07:29:00.219229+00:00,2026-07-25T07:29:17.357956+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-4096x1024-n500-b32
flash-s125-last,3090,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,eacf6771b8a71ca0465dc596937ac124cf30768a3dbb5a1885da9ddb68c8cce5,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,8190x512,0.7213984375,1.7425534576177597,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,28.43929648399353,8207.6796875,2026-07-25T07:29:17.363987+00:00,2026-07-25T07:29:46.666872+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-8190x512-n500-b16
flash-s125-last,3090,flash,cb64-r16-joint,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,eacf6771b8a71ca0465dc596937ac124cf30768a3dbb5a1885da9ddb68c8cce5,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,8190x2047,0.1743771372740596,4.997833952307701,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,28.797319412231445,8207.6796875,2026-07-25T07:29:46.673097+00:00,2026-07-25T07:30:16.334336+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-8190x2047-n500-b16
flash-s125-best,3090,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,28daa600f9fa232e4621e0531bb8c467e067e57402809a948fc776e748123ee6,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,1024x256,0.977640625,0.29473505541682243,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,9.725690126419067,2061.3359375,2026-07-25T07:28:37.386033+00:00,2026-07-25T07:28:48.096389+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-1024x256-n500-b32
flash-s125-best,3090,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,28daa600f9fa232e4621e0531bb8c467e067e57402809a948fc776e748123ee6,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,2048x512,0.84224609375,1.1390679255127907,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,11.251898765563965,4110.1171875,2026-07-25T07:28:48.103396+00:00,2026-07-25T07:29:00.212598+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-2048x512-n500-b32
flash-s125-best,3090,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,28daa600f9fa232e4621e0531bb8c467e067e57402809a948fc776e748123ee6,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,4096x1024,0.490984375,2.8768592923879623,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,16.20198082923889,8207.6796875,2026-07-25T07:29:00.219229+00:00,2026-07-25T07:29:17.357956+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-4096x1024-n500-b32
flash-s125-best,3090,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,28daa600f9fa232e4621e0531bb8c467e067e57402809a948fc776e748123ee6,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,8190x512,0.7213984375,1.7425534576177597,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,28.43929648399353,8207.6796875,2026-07-25T07:29:17.363987+00:00,2026-07-25T07:29:46.666872+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-8190x512-n500-b16
flash-s125-best,3090,flash,cb64-r16-joint,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,28daa600f9fa232e4621e0531bb8c467e067e57402809a948fc776e748123ee6,730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,4,8190x2047,0.1743771372740596,4.997833952307701,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,28.797319412231445,8207.6796875,2026-07-25T07:29:46.673097+00:00,2026-07-25T07:30:16.334336+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,not_applicable,ieee,False,formal-flash-730bf7c6f75c32b7-8190x2047-n500-b16
gdn-s125-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,9afed4379ffbe9dc83c865704dade845af47ab4f59d17dcf427f0bee82cab815,7599b80c8550560aaefcec7a91da403610bcacfbbebed2d09fb96f7d6d4f442a,4,1024x256,0.969359375,1.1692479327321053,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,25.760283946990967,2061.97412109375,2026-07-25T07:37:31.865989+00:00,2026-07-25T07:37:58.507543+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-7599b80c8550560a-1024x256-n500-b32
gdn-s125-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,9afed4379ffbe9dc83c865704dade845af47ab4f59d17dcf427f0bee82cab815,7599b80c8550560aaefcec7a91da403610bcacfbbebed2d09fb96f7d6d4f442a,4,2048x512,0.48364453125,4.085432797670364,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,32,31.60310196876526,4110.72412109375,2026-07-25T07:37:58.515651+00:00,2026-07-25T07:38:30.956232+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-7599b80c8550560a-2048x512-n500-b32
gdn-s125-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,9afed4379ffbe9dc83c865704dade845af47ab4f59d17dcf427f0bee82cab815,7599b80c8550560aaefcec7a91da403610bcacfbbebed2d09fb96f7d6d4f442a,4,4096x1024,0.076255859375,7.268827825784683,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,32,46.234217405319214,8208.22412109375,2026-07-25T07:38:30.964109+00:00,2026-07-25T07:39:18.090041+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-7599b80c8550560a-4096x1024-n500-b32
gdn-s125-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,9afed4379ffbe9dc83c865704dade845af47ab4f59d17dcf427f0bee82cab815,7599b80c8550560aaefcec7a91da403610bcacfbbebed2d09fb96f7d6d4f442a,4,8190x512,0.30476171875,5.359778106212616,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16,56.519561529159546,8208.22412109375,2026-07-25T07:39:18.099130+00:00,2026-07-25T07:40:15.450475+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-7599b80c8550560a-8190x512-n500-b16
gdn-s125-last,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,125,last,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,9afed4379ffbe9dc83c865704dade845af47ab4f59d17dcf427f0bee82cab815,7599b80c8550560aaefcec7a91da403610bcacfbbebed2d09fb96f7d6d4f442a,4,8190x2047,0.0036873473375671714,9.01057744026184,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16,54.56818461418152,8208.22412109375,2026-07-25T07:40:15.457685+00:00,2026-07-25T07:41:10.916256+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-7599b80c8550560a-8190x2047-n500-b16
gdn-s125-best,3090,gdn,gdnxk-h2-ek4-ev4-usegate0,125,best,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s125-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,489fe57a1f4c367e0fc69e000fff6876dcfdb6490ff3db5183c89361935cea5f,7599b80c8550560aaefcec7a91da403610bcacfbbebed2d09fb96f7d6d4f442a,4,1024x256,0.969359375,1.1692479327321053,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,32,25.760283946990967,2061.97412109375,2026-07-25T07:37:31.865989+00:00,2026-07-25T07:37:58.507543+00:00,completed,0,NVIDIA GeForce RTX 3090,float32_ieee_tf32_off,float32,float32,ieee,False,formal-gdn-7599b80c8550560a-1024x256-n500-b32
