source_id,arm,seed,checkpoint_role,checkpoint_model_state_sha256,case,input_seq_len,num_kv_pairs,num_examples,batch_size,accuracy,loss,dataset_hash,wall_clock_sec
3090-factor-block-s125-bf16-best,factor-block,125,best,2dd05c1af8f4104ed97baafb0227dec807854e81bf0b2e675d20d28bd7d020f8,1024x256-n1000,1024,256,1000,64,0.9679296875,0.5397373400330544,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,9.23555392306298
3090-factor-block-s125-bf16-best,factor-block,125,best,2dd05c1af8f4104ed97baafb0227dec807854e81bf0b2e675d20d28bd7d020f8,1024x256-n500,1024,256,500,64,0.9679765625,0.541242366194725,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.5709129832685
3090-factor-block-s125-bf16-best,factor-block,125,best,2dd05c1af8f4104ed97baafb0227dec807854e81bf0b2e675d20d28bd7d020f8,2048x512-n500,2048,512,500,32,0.84961328125,1.4135249948501587,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,9.445971691049635
3090-factor-block-s125-bf16-best,factor-block,125,best,2dd05c1af8f4104ed97baafb0227dec807854e81bf0b2e675d20d28bd7d020f8,4096x1024-n500,4096,1024,500,16,0.561689453125,2.904761814117432,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,14.182217975147069
3090-factor-block-s125-bf16-best,factor-block,125,best,2dd05c1af8f4104ed97baafb0227dec807854e81bf0b2e675d20d28bd7d020f8,8190x512-n500,8190,512,500,8,0.73127734375,2.0519126510620116,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,26.250875649042428
3090-factor-block-s125-bf16-best,factor-block,125,best,2dd05c1af8f4104ed97baafb0227dec807854e81bf0b2e675d20d28bd7d020f8,8190x2047-n500,8190,2047,500,8,0.2486282367706299,4.6880204811096196,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,25.97820172365755
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,64x4-n1000,64,4,1000,64,1.0,0.003474664501613006,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,7.927002614364028
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,64x8-n1000,64,8,1000,64,1.0,0.0037362540776375683,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,8.026085530407727
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,64x16-n1000,64,16,1000,64,1.0,0.004373913319548592,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,8.084790013730526
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,128x32-n1000,128,32,1000,64,0.99996875,0.006661542983260006,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,8.033131081610918
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,256x64-n1000,256,64,1000,64,0.99875,0.023925973972305656,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,8.220367529429495
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,512x64-n1000,512,64,1000,64,0.997,0.04332853812351823,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.647663458250463
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,512x128-n1000,512,128,1000,64,0.9929765625,0.09775723561644555,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.35028449818492
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,1024x256-n1000,1024,256,1000,64,0.80658203125,1.2732895365953445,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,9.215693864040077
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,1024x256-n500,1024,256,500,64,0.805890625,1.2808170217275618,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.319873411208391
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,2048x512-n500,2048,512,500,32,0.23008984375,6.2970886859893795,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,9.805903445929289
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,4096x1024-n500,4096,1024,500,16,0.0161015625,10.710546020507813,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,13.733344854786992
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,8190x512-n500,8190,512,500,8,0.13151171875,8.77187317276001,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,25.73101040162146
3090-factor-block-s125-bf16-last,factor-block,125,last,fbff3715f5a48da3a9f62b6182badd77595252e235c54320824ab64c92fe744b,8190x2047-n500,8190,2047,500,8,0.000448461163090542,11.875181411743164,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,25.608630089089274
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,64x4-n1000,64,4,1000,64,0.99975,0.008925721434410661,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,7.8056506710127
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,64x8-n1000,64,8,1000,64,1.0,0.0085096320877783,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.579068008810282
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,64x16-n1000,64,16,1000,64,1.0,0.009616368660703301,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,7.989584217779338
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,128x32-n1000,128,32,1000,64,0.9998125,0.01310233959555626,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.9371756026521325
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,256x64-n1000,256,64,1000,64,0.99625,0.0546969932038337,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,7.926862950436771
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,512x64-n1000,512,64,1000,64,0.99503125,0.0688963552378118,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.17701391223818
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,512x128-n1000,512,128,1000,64,0.992890625,0.12577811396494507,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.285450934432447
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,1024x256-n1000,1024,256,1000,64,0.9618671875,0.4421986200511456,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.854217914864421
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,1024x256-n500,1024,256,500,64,0.9611015625,0.4429573686122894,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.470276593230665
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,2048x512-n500,2048,512,500,32,0.7951953125,1.4099939739704133,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.983123770914972
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,4096x1024-n500,4096,1024,500,16,0.43252734375,3.246072166919708,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,11.638918152078986
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,8190x512-n500,8190,512,500,8,0.62373828125,2.424924024105072,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16.668803242966533
3090-fastest-current-s123-bf16-best,fastest-current,123,best,9e9b06560f918e6cfd3e0c696d66cd0462ce64ff4529031df1667f6b8b020be1,8190x2047-n500,8190,2047,500,8,0.14145969372987746,5.416239614486694,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,17.20563643053174
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,64x4-n1000,64,4,1000,64,0.99975,0.004229763235896826,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,8.168294072151184
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,64x8-n1000,64,8,1000,64,1.0,0.004137423762585968,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.749908717349172
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,64x16-n1000,64,16,1000,64,1.0,0.005009261422324926,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,8.117029839195311
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,128x32-n1000,128,32,1000,64,0.99996875,0.007368353767786175,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.939129334874451
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,256x64-n1000,256,64,1000,64,0.998625,0.025510941839776934,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,8.331552086398005
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,512x64-n1000,512,64,1000,64,0.996984375,0.04390891642868519,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.073799530044198
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,512x128-n1000,512,128,1000,64,0.99234375,0.09889218569919467,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.153174336999655
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,1024x256-n1000,1024,256,1000,64,0.81462890625,1.1801427765488623,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.711244731210172
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,1024x256-n500,1024,256,500,64,0.8159921875,1.178474535226822,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.058066530153155
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,2048x512-n500,2048,512,500,32,0.23821875,6.219074237823486,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.520171079784632
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,4096x1024-n500,4096,1024,500,16,0.016626953125,11.064310995101929,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,11.54754464328289
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,8190x512-n500,8190,512,500,8,0.129078125,9.099239419937133,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16.846828060224652
3090-fastest-current-s123-bf16-last,fastest-current,123,last,d0d058b32d750f1aaabd0903e7dc4d569d776539200ef338f4ec1974a5b82ed8,8190x2047-n500,8190,2047,500,8,0.0004435759650077671,12.417838230133057,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,17.062723436392844
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,64x4-n1000,64,4,1000,64,0.9995,0.05644377534091473,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,7.792041019536555
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,64x8-n1000,64,8,1000,64,0.999875,0.0579097407348454,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,8.01815315708518
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,64x16-n1000,64,16,1000,64,0.999875,0.06248475451022387,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,8.04336838144809
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,128x32-n1000,128,32,1000,64,0.99953125,0.07343853806331754,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,8.075209841132164
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,256x64-n1000,256,64,1000,64,0.9885,0.22856890680640937,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,7.956018024124205
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,512x64-n1000,512,64,1000,64,0.98475,0.26697820401191713,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.237224799580872
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,512x128-n1000,512,128,1000,64,0.9703984375,0.460760613322258,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.757491229102015
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,1024x256-n1000,1024,256,1000,64,0.882640625,1.0846176117658615,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.767847836948931
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,1024x256-n500,1024,256,500,64,0.8818984375,1.0866030572652816,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.073978889733553
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,2048x512-n500,2048,512,500,32,0.62858984375,2.3620004472732545,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.521330747753382
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,4096x1024-n500,4096,1024,500,16,0.2938125,4.166594980239868,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,11.864884385839105
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,8190x512-n500,8190,512,500,8,0.51833203125,2.994299692153931,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16.741831589490175
3090-fastest-current-s125-bf16-best,fastest-current,125,best,3e74552112cfedf73d8370f632cf1b217b593ccbeecdb159d212f179e2a03292,8190x2047-n500,8190,2047,500,8,0.09759452793002128,6.056080786705017,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,17.042313187383115
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,64x4-n1000,64,4,1000,64,1.0,0.004212063322076574,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,8.294607371091843
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,64x8-n1000,64,8,1000,64,1.0,0.004199441166361794,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.731462826952338
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,64x16-n1000,64,16,1000,64,1.0,0.005072321686893702,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,8.150176126509905
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,128x32-n1000,128,32,1000,64,0.9999375,0.00737246886594221,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,8.102266686968505
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,256x64-n1000,256,64,1000,64,0.99778125,0.03498479960020631,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,8.03912629187107
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,512x64-n1000,512,64,1000,64,0.995375,0.05991744299512357,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.060160535387695
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,512x128-n1000,512,128,1000,64,0.9868828125,0.14178048512339592,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.269207987934351
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,1024x256-n1000,1024,256,1000,64,0.760171875,1.4686023379564286,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.588909572921693
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,1024x256-n500,1024,256,500,64,0.761453125,1.4576298904418945,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.266519917175174
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,2048x512-n500,2048,512,500,32,0.217390625,6.329654479026795,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.886562787927687
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,4096x1024-n500,4096,1024,500,16,0.017025390625,11.454086147308349,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,11.520350030623376
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,8190x512-n500,8190,512,500,8,0.1218203125,9.244699600219727,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16.83347292430699
3090-fastest-current-s125-bf16-last,fastest-current,125,last,e13125727efa5dd74f04db75b820b156805c669bd1767b76ec52509dfe9a019d,8190x2047-n500,8190,2047,500,8,0.0004865657058544457,13.01774474143982,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,17.021895872429013
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,64x4-n1000,64,4,1000,64,0.99975,0.00710584094747901,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,7.970004101283848
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,64x8-n1000,64,8,1000,64,0.999875,0.009500661129830406,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,7.706449571065605
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,64x16-n1000,64,16,1000,64,0.9994375,0.01710242965235375,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,8.047254022210836
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,128x32-n1000,128,32,1000,64,0.99971875,0.015088449087226763,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.699754201807082
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,256x64-n1000,256,64,1000,64,0.99715625,0.04087417896743864,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,8.032476659864187
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,512x64-n1000,512,64,1000,64,0.99534375,0.05293429250922054,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.18266991339624
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,512x128-n1000,512,128,1000,64,0.9859765625,0.14413435179367662,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,8.113744819536805
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,1024x256-n1000,1024,256,1000,64,0.9309375,0.5163625273108482,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,8.600364829413593
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,1024x256-n500,1024,256,500,64,0.92990625,0.5189459125995636,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,8.270235488191247
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,2048x512-n500,2048,512,500,32,0.7325859375,1.5248778433799743,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,8.762208946980536
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,4096x1024-n500,4096,1024,500,16,0.3882578125,3.299598073005676,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,11.252872794866562
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,8190x512-n500,8190,512,500,8,0.64809765625,1.9868676800727845,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,16.93324565887451
3090-fastest-block64-local1-s123-bf16-best,fastest-block64-local1,123,best,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,8190x2047-n500,8190,2047,500,8,0.12763067838549613,5.528479260444641,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,16.8302417723462
3090-fastest-block64-local1-s123-bf16-last,fastest-block64-local1,123,last,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,64x4-n1000,64,4,1000,64,0.99975,0.00710584094747901,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,8.047526897862554
3090-fastest-block64-local1-s123-bf16-last,fastest-block64-local1,123,last,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,64x8-n1000,64,8,1000,64,0.999875,0.009500661129830406,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,8.209380940534174
3090-fastest-block64-local1-s123-bf16-last,fastest-block64-local1,123,last,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,64x16-n1000,64,16,1000,64,0.9994375,0.01710242965235375,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,7.735629875212908
3090-fastest-block64-local1-s123-bf16-last,fastest-block64-local1,123,last,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,128x32-n1000,128,32,1000,64,0.99971875,0.015088449087226763,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,7.945859673433006
3090-fastest-block64-local1-s123-bf16-last,fastest-block64-local1,123,last,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,256x64-n1000,256,64,1000,64,0.99715625,0.04087417896743864,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,8.58681949134916
3090-fastest-block64-local1-s123-bf16-last,fastest-block64-local1,123,last,e551ec4add418193c26067e8db5c5bf72d39821a5692aac75e63d6f4734760e8,512x64-n1000,512,64,1000,64,0.99534375,0.05293429250922054,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,8.433310240507126
