experiment_id,machine,target,queue,wrapper_status,effective_status,execution_caveat,result_json,result_exists,config_json,config_exists,log_path,log_exists,log_done_marker,hash_probe_json,hash_probe_exists,started_at,finished_at,zoology_commit,flash_vqg_commit
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r2-baseline,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r2-baseline.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r2-baseline.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r2-baseline.log,True,,,False,2026-07-03T16:22:10+00:00,2026-07-03T17:10:10+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r2-safe-inj-ratio1p0,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r2-safe-inj-ratio1p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r2-safe-inj-ratio1p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r2-safe-inj-ratio1p0.log,True,,,False,2026-07-03T17:10:20+00:00,2026-07-03T17:45:20+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r2-safe-inj-ratio2p0,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r2-safe-inj-ratio2p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r2-safe-inj-ratio2p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r2-safe-inj-ratio2p0.log,True,,,False,2026-07-03T17:45:31+00:00,2026-07-03T18:26:31+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r2-updatecap-0p5to0p8-linear512,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r2-updatecap-0p5to0p8-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r2-updatecap-0p5to0p8-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r2-updatecap-0p5to0p8-linear512.log,True,,,False,2026-07-03T18:26:41+00:00,2026-07-03T19:22:41+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r2-updatecap-0p5to1p0-linear512,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r2-updatecap-0p5to1p0-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r2-updatecap-0p5to1p0-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r2-updatecap-0p5to1p0-linear512.log,True,,,False,2026-07-03T19:22:52+00:00,2026-07-03T20:13:52+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r4-baseline,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r4-baseline.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r4-baseline.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r4-baseline.log,True,,,False,2026-07-03T20:14:02+00:00,2026-07-03T20:50:02+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r4-safe-inj-ratio1p0,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r4-safe-inj-ratio1p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r4-safe-inj-ratio1p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r4-safe-inj-ratio1p0.log,True,,,False,2026-07-03T20:50:13+00:00,2026-07-03T21:37:13+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r4-safe-inj-ratio2p0,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r4-safe-inj-ratio2p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r4-safe-inj-ratio2p0.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r4-safe-inj-ratio2p0.log,True,,,False,2026-07-03T21:37:24+00:00,2026-07-03T22:18:24+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r4-updatecap-0p5to0p8-linear512,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r4-updatecap-0p5to0p8-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r4-updatecap-0p5to0p8-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r4-updatecap-0p5to0p8-linear512.log,True,,,False,2026-07-03T22:18:34+00:00,2026-07-03T23:07:35+00:00,9776938,94c1591
20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen,3090,r4-updatecap-0p5to1p0-linear512,safe-limiter-3090-gpu0-all,completed,completed,rebuilt_from_run_summary,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/results/r4-updatecap-0p5to1p0-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/configs/r4-updatecap-0p5to1p0-linear512.json,True,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260703-04-flash-vqg-safe-limiter-readk2-readk4-screen/outputs/safe-limiter-3090-gpu0-all-20260703T162133Z/logs/r4-updatecap-0p5to1p0-linear512.log,True,,,False,2026-07-03T23:07:45+00:00,2026-07-03T23:55:45+00:00,9776938,94c1591
