config,original_config,run_id,gpu,seed,data_seed,cb,rank,dynamic_capacity,relative_to_gdn,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice_name,metric,value
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,2,epoch_end,1.0,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.97921875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,2,epoch_end,1.0,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.71233203125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9924375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99259375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.9661484375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9996875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.71233203125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9924375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99259375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.948265625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.98403125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9998125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.9995
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.948265625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9998125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.71233203125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9924375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.9995
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9883125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,3,mid_epoch,1.5,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.77701171875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.992375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.99484375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.97623828125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.77701171875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.992375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99484375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9658203125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.98665625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9658203125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.77701171875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.992375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.99075
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,4,epoch_end,2.0,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.81029296875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99571875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.995671875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.981828125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.81029296875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99571875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.995671875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9739375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.98971875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9999375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9739375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9999375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.81029296875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99571875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9926953125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,5,mid_epoch,2.5,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.8300625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.995
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9963125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.98461328125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.8300625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.995
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9963125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9779296875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.991296875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9998125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9779296875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9998125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.8300625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.995
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9938046875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,6,epoch_end,3.0,2,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.84212109375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9948125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,input_seq_len,256,valid/input_seq_len/accuracy-256,0.9970625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,input_seq_len,512,valid/input_seq_len/accuracy-512,0.98686328125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9998333333333334
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.84212109375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9948125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9970625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9812265625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.9925
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.999875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9812265625
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.999875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.84212109375
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9948125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.99478125
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,7,mid_epoch,3.5,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.999875
cb256-r16-s124-d123-repeat,cb256-r16-s124,gd-r16-wk4-mu01-t025-cb256-s124-d123-noearly4ep-repeat-gpu0,0,124,123,256,16,524288,32x,8,epoch_end,4.0,3,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.8464375
